	Gene ID	Adj P-value (Real)	Rank (Real)	abs(log2FoldChange) (Real)	log2FoldChange (Real)	Median adj p-value (simulated)	Rank (simulated)	Percentile (simulated)	Percent DE (simulated)	Mean abs(log2FoldChange) (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score	Gene Name
PA14_70110	PA14_70110	0.21174743999139997	3447.0	0.380518017466041	-0.380518017466041	0.926258796821733	1006.0	17.074413863404686	0.0	0.11156453365799077	0.09984125753970076	25	2.6938110600330125
PA14_42280	PA14_42280	0.6086715455925389	3446.0	0.380392831022349	-0.380392831022349	0.866741170958884	3570.0	60.63540604825008	0.0	0.193430358434996	0.15531332505303122	25	1.203776124962332
PA14_64980	PA14_64980	0.34381771366888203	3445.0	0.380292409260318	-0.380292409260318	0.70695803336591	2740.0	46.53414882772681	0.0	0.13720273642498595	0.09968006802013407	25	2.4386989060464033
PA14_15190	PA14_15190	0.544116392171115	3444.0	0.379624272129182	0.379624272129182	0.98305731227643	298.0	5.045871559633028	0.0	0.09839205341467547	0.08673476586297521	25	3.242439360000131
PA14_38000	PA14_38000	0.627684057703519	3443.0	0.37948762214127896	-0.37948762214127896	0.8971213034593001	3945.0	67.00645599728169	0.0	0.17466271623683519	0.12178250706897853	25	1.6818910271606529
PA14_17120	PA14_17120	0.246794264103117	3442.0	0.37936231650713004	-0.37936231650713004	0.717506727861608	2483.0	42.16785592932382	0.0	0.12655187445548663	0.09811895106159488	25	2.5765709816133255
PA14_15180	PA14_15180	0.29795146176300397	3441.0	0.37933465748050504	0.37933465748050504	0.924762139805433	2541.0	43.153244988107375	0.0	0.16492218714318507	0.1449462761803465	25	1.4792547693363405
PA14_54520	PA14_54520	0.39944744289795897	3440.0	0.379194186182939	0.379194186182939	0.24912203561679502	5444.0	92.47366632687734	0.04	0.3877237687147242	0.262682514006717	25	-0.032471070882042416
PA14_11900	PA14_11900	0.19916566091516896	3439.0	0.379191162900329	-0.379191162900329	0.9193509121908341	457.0	7.747196738022426	0.0	0.09251925004912474	0.0754823274012446	25	3.797867960898056
PA14_51510	PA14_51510	0.261786293237255	3438.0	0.379108505717777	0.379108505717777	0.7934156800762879	2444.0	41.505266734624534	0.0	0.11616750090192389	0.06984540676000406	25	3.7646141244383498
PA14_00110	PA14_00110	0.5840307877001221	3437.0	0.37879870407076394	-0.37879870407076394	0.913813534421107	1723.0	29.25586136595311	0.0	0.1301340555765796	0.1013693263475184	25	2.453056140885283
PA14_50750	PA14_50750	0.466518820559041	3436.0	0.37868167689663595	0.37868167689663595	0.8324942240580698	3956.0	67.19334012911995	0.0	0.18349396267572796	0.09950457721383008	25	1.9615953324585251
PA14_58840	PA14_58840	0.24519766261580103	3435.0	0.378615903594266	0.378615903594266	0.689819799878003	2140.0	36.34046890927625	0.0	0.1533867226840853	0.1323773963641633	25	1.701417213937242
PA14_44710	PA14_44710	0.36585837121740794	3434.0	0.3783931358003811	0.3783931358003811	0.7557225118902611	3157.0	53.61875637104995	0.04	0.23262646959467193	0.2640194170465867	25	0.5521058558355515
PA14_59660	PA14_59660	0.279282410582597	3433.0	0.37830890477260604	0.37830890477260604	0.909957606861856	3425.0	58.1719334012912	0.0	0.15373091160682711	0.10586905662103457	25	2.1212807626091443
PA14_31580	PA14_31580	0.27479530928094503	3432.0	0.37827983882862104	0.37827983882862104	0.5494501981218131	4082.0	69.33401291199456	0.0	0.24800715360602374	0.21105472615550963	25	0.6172459986828706
PA14_43680	PA14_43680	0.20495526821614501	3431.0	0.37813044307841703	0.37813044307841703	0.7101601464500059	1115.0	18.92626571525654	0.0	0.12216943005303818	0.09896552983618896	25	2.586365307688991
PA14_05000	PA14_05000	0.462858695617406	3430.0	0.378090961784605	-0.378090961784605	0.6935418196547509	4116.0	69.9116547740401	0.0	0.20967965058841748	0.17371350626733992	25	0.9694773585250621
PA14_66830	PA14_66830	0.183869698510224	3429.0	0.378062798925947	0.378062798925947	0.490354033840442	3664.0	62.23241590214067	0.0	0.20108201840794024	0.16930656590058482	25	1.0453273301989257
PA14_16890	PA14_16890	0.314964630979019	3428.0	0.377971122680308	-0.377971122680308	0.951098550376322	199.0	3.3639143730886847	0.0	0.08928959270707816	0.07641302047223679	25	3.7779102067836305
PA14_37170	PA14_37170	0.22150753862723196	3427.0	0.377669206896924	-0.377669206896924	0.9119655906276071	2244.0	38.10737342847435	0.0	0.17307155664634974	0.14864003467876963	25	1.3764639566502814
PA14_30730	PA14_30730	0.29657475839801895	3426.0	0.377542423022516	-0.377542423022516	0.7217186194246329	2675.0	45.429833503228	0.0	0.22179949058376636	0.19611383986072592	25	0.7941455460224202
PA14_11845	PA14_11845	0.154469583433815	3425.0	0.377257371919641	-0.377257371919641	0.749458999927029	2077.0	35.27013251783894	0.0	0.1305132905699444	0.11706492758842563	25	2.1077541022123567
PA14_47510	PA14_47510	0.33241247194996504	3424.0	0.37710878092090994	-0.37710878092090994	0.9329549368280641	1753.0	29.765545361875635	0.0	0.19258863818836816	0.18120490881039542	25	1.0182954973124667
PA14_30020	PA14_30020	0.261786293237255	3423.0	0.37686888789442896	-0.37686888789442896	0.751510204615272	1404.0	23.83622154264356	0.0	0.15573987072550502	0.16044719052445822	25	1.3782043577460805
PA14_06330	PA14_06330	0.314964630979019	3422.0	0.376750595402442	0.376750595402442	0.9463514944261129	232.0	3.9245667686034658	0.0	0.10209455479988766	0.10464037688003407	25	2.6247615766659202
PA14_04110	PA14_04110	0.19623336804857702	3421.0	0.37667213991698795	-0.37667213991698795	0.498748708673795	1847.0	31.362555215766225	0.0	0.1879946880453034	0.20350096769968026	25	0.9271575167648748
PA14_25610	PA14_25610	0.428146854980314	3420.0	0.37640544390148706	0.37640544390148706	0.9015838596050909	1943.0	32.993544002718316	0.0	0.14187982241346117	0.09309322823781123	25	2.519255438096084
PA14_63270	PA14_63270	0.32546140581253397	3419.0	0.376239872367867	-0.376239872367867	0.303769052557217	5315.0	90.28202514441047	0.04	0.3709571610014028	0.24621989989594312	25	0.0214552575510621
PA14_20070	PA14_20070	0.4725679501028421	3418.0	0.376153993004161	0.376153993004161	0.9626984933965319	331.0	5.606523955147809	0.0	0.1144964246269069	0.1431758055772976	25	1.8275264268444484
PA14_15280	PA14_15280	0.398962606800384	3417.0	0.37613059147482	0.37613059147482	0.946595387287772	4003.0	67.99184505606524	0.0	0.17016012761171587	0.1195399951499783	25	1.7230255330417878
PA14_16140	PA14_16140	0.32168872189966496	3416.0	0.375753710942178	-0.375753710942178	0.772648955575475	2007.0	34.08086986068637	0.0	0.12491721148815683	0.10338358886937371	25	2.4262699931123097
PA14_12310	PA14_12310	0.202150643279094	3415.0	0.37574495194703794	0.37574495194703794	0.7424249131618929	1079.0	18.314644920149505	0.0	0.12302157090567598	0.10305298010565248	25	2.452363636473818
PA14_56970	PA14_56970	0.349865175281239	3414.0	0.37553857919506795	0.37553857919506795	0.9288537425130959	2767.0	46.99286442405708	0.0	0.17635118990031337	0.1837743957693018	25	1.0838691019003606
PA14_51910	PA14_51910	0.247345197362523	3413.0	0.37545227752472704	-0.37545227752472704	0.747029564646751	2125.0	36.08562691131498	0.0	0.16795982084587177	0.165615843733945	25	1.2528539057663064
PA14_54880	PA14_54880	0.234300726913094	3412.0	0.37542201145295	0.37542201145295	0.737542740859772	4200.0	71.33876996262318	0.0	0.18646659299928964	0.14623727926269822	25	1.2921152486311236
PA14_19620	PA14_19620	0.33997427705643496	3411.0	0.37521708043183	-0.37521708043183	0.9298531857146829	78.0	1.308188922867822	0.0	0.10883607486550043	0.12447679919425224	25	2.140005264359576
PA14_56700	PA14_56700	0.350661661699985	3410.0	0.374832166590288	0.374832166590288	0.8416663963873041	2863.0	48.62385321100917	0.0	0.15007012905374958	0.13038317237042923	25	1.7238577145367435
PA14_24890	PA14_24890	0.379949482461176	3409.0	0.374181170297569	-0.374181170297569	0.8992569264291759	940.0	15.953109072375128	0.0	0.12084223972368571	0.09515411834300774	25	2.6624063675379475
PA14_57530	PA14_57530	0.27011648530689003	3408.0	0.37418052439243304	0.37418052439243304	0.745030502702951	3329.0	56.54094461433911	0.0	0.14372355244433507	0.09661420637378428	25	2.3853321431477514
PA14_58170	PA14_58170	0.5548276297884239	3407.0	0.374179307151281	-0.374179307151281	0.745627924211775	3223.0	54.740061162079506	0.0	0.16944820370456232	0.10728386364093043	25	1.9083121776070213
PA14_60580	PA14_60580	0.285086942231839	3406.0	0.37410297349240995	-0.37410297349240995	0.739730939094058	2733.0	46.41522256201155	0.0	0.13815917919550677	0.09547542323940438	25	2.471251619437965
PA14_66250	PA14_66250	0.17804573503951798	3405.0	0.374093863359517	-0.374093863359517	0.887639007110646	132.0	2.2256201155283724	0.0	0.08739504648154652	0.08904092703895922	25	3.219854357002904
PA14_12280	PA14_12280	0.316488141076901	3404.0	0.373873412957261	-0.373873412957261	0.899787670700572	498.0	8.443764865783216	0.0	0.10560384776673816	0.10343443743608066	25	2.5936194157415446
PA14_04140	PA14_04140	0.32878290038818603	3403.0	0.373746247708125	-0.373746247708125	0.7534172574005279	651.0	11.043153244988108	0.0	0.08725736925501462	0.056165899008791695	25	5.10076191263788
PA14_71060	PA14_71060	0.405005012206413	3402.0	0.37374220077510106	0.37374220077510106	0.824679047912756	3766.0	63.96534148827727	0.0	0.19576701924630024	0.16688591921674217	25	1.0664481603007891
PA14_49780	PA14_49780	0.35261682771294706	3401.0	0.37356553786577595	-0.37356553786577595	0.958647965267203	1744.0	29.612640163098877	0.0	0.13710816470806964	0.11330047680638174	25	2.0869936281184978
PA14_23690	PA14_23690	0.33241247194996504	3400.0	0.373563898167926	0.373563898167926	0.574143051591911	4906.0	83.33333333333334	0.0	0.26263140733647516	0.19911378677179234	25	0.5571311390837664
PA14_56190	PA14_56190	0.304275056931421	3399.0	0.373464331657195	-0.373464331657195	0.550121830148485	4477.0	76.04485219164118	0.0	0.21692474107525433	0.15556490448375268	25	1.0062654626467487
PA14_70530	PA14_70530	0.462065141707727	3398.0	0.373049321911664	-0.373049321911664	0.9643630003004399	831.0	14.101257220523276	0.0	0.09991939373230466	0.11647173411960111	25	2.345031867550722
PA14_38910	PA14_38910	0.5498598864379189	3397.0	0.372921723551088	-0.372921723551088	0.9881723918748921	2820.0	47.89330615018688	0.0	0.1575447993250698	0.1312718687423552	25	1.6406936710007107
PA14_04340	PA14_04340	0.4050321657949821	3396.0	0.372816252946655	0.372816252946655	0.8273215416853671	2551.0	43.323139653414884	0.0	0.21651672763183716	0.2502371049040954	25	0.6246057129486069
PA14_60030	PA14_60030	0.222884660739348	3395.0	0.372704419250796	0.372704419250796	0.189169868409007	4318.0	73.34352701325179	0.0	0.3052650429119547	0.25452544570752217	25	0.26496123462774157
PA14_45890	PA14_45890	0.257273070239706	3394.0	0.372482359599367	0.372482359599367	0.81250574064181	4271.0	72.5450220863065	0.0	0.1988904481724877	0.1446967430944966	25	1.1996946697930322
PA14_13750	PA14_13750	0.44650922208102795	3393.0	0.372445163142285	0.372445163142285	0.00185935643530203	5876.0	99.81311586816174	0.28	0.8569192396290031	0.47625359574414117	25	-1.0172607216324163
PA14_18380	PA14_18380	0.312306004679016	3392.0	0.372403151326931	0.372403151326931	0.642235389021531	4708.0	79.96941896024465	0.04	0.3804522163125388	0.34180107911582525	25	-0.023548974761663028
PA14_52630	PA14_52630	0.307304285514502	3391.0	0.372080831593002	0.372080831593002	0.672719048072429	1906.0	32.36493374108053	0.0	0.1945241254266513	0.22931539524493336	25	0.7742903871617566
PA14_47790	PA14_47790	0.32995649772017105	3390.0	0.37200133826269394	-0.37200133826269394	0.732327104627205	2506.0	42.55861365953109	0.0	0.15161503261927264	0.0955740076752838	25	2.3059230328834994
PA14_57650	PA14_57650	0.47891487658056	3389.0	0.37186912332529903	-0.37186912332529903	0.39362986117089205	4796.0	81.46449201495074	0.0	0.2321757434134781	0.1891942182103014	25	0.738359666766047
PA14_71930	PA14_71930	0.215929963389616	3388.0	0.37178116153278795	-0.37178116153278795	0.714633050685313	2250.0	38.20931022765885	0.0	0.11876540181574911	0.07729263661470716	25	3.273478183675976
PA14_53330	PA14_53330	0.28311503671005295	3387.0	0.371623866122775	-0.371623866122775	0.840590481565347	1605.0	27.251104315324497	0.0	0.13724632305759038	0.0966488923928659	25	2.4250411697680776
PA14_46030	PA14_46030	0.29795146176300397	3386.0	0.371252597882041	-0.371252597882041	0.8722724978650179	1205.0	20.455317703024125	0.0	0.12772803642665173	0.12419089065339091	25	1.960889081108624
PA14_71400	PA14_71400	0.741784401290182	3385.0	0.37112248037071505	0.37112248037071505	0.944044797684744	2856.0	48.50492694529392	0.0	0.1823185535079397	0.18524454272175797	25	1.0192145155194323
PA14_13770	PA14_13770	0.5719398929269229	3384.0	0.37091915201461606	0.37091915201461606	0.0129635755998737	5868.0	99.67720013591574	0.2	0.7461854251817804	0.4485186936089347	25	-0.8366792254468676
PA14_68260	PA14_68260	0.47668255653567704	3383.0	0.370544674057706	-0.370544674057706	0.01047658869742	5690.0	96.65307509344207	0.0	0.4122766184870537	0.1750570304551568	25	-0.2383905651823443
PA14_71560	PA14_71560	0.262916791041428	3382.0	0.36998654906223	0.36998654906223	0.7922948000229301	3300.0	56.048250084947334	0.0	0.25118537891060416	0.2826249923849713	25	0.4203491317208192
PA14_48400	PA14_48400	0.7183209994316719	3381.0	0.3699655373716839	0.3699655373716839	0.881456880439977	4712.0	80.03737682636766	0.0	0.25094904321743333	0.1810283439501665	25	0.657446737661222
PA14_58820	PA14_58820	0.27405394404093103	3380.0	0.36990670221581706	-0.36990670221581706	0.5361026580898871	4296.0	72.96975874957526	0.0	0.21868483976824674	0.15219734851239897	25	0.9935906500713502
PA14_10160	PA14_10160	0.528397446489565	3379.0	0.369882146037284	0.369882146037284	0.9448383978686801	3747.0	63.642541624193	0.0	0.17013969464820025	0.13768986391221902	25	1.450669248365478
PA14_05150	PA14_05150	0.4109738399192221	3378.0	0.369557387064503	-0.369557387064503	0.718030344912503	2068.0	35.11722731906218	0.0	0.11585361862911814	0.0814393319491755	25	3.115248644152874
PA14_22990	PA14_22990	0.33997427705643496	3377.0	0.369405173952199	0.369405173952199	0.0211751166790804	5540.0	94.10465511382944	0.0	0.3713233806446798	0.23611401510099955	25	-0.008124069601121497
PA14_57630	PA14_57630	0.31090179657932504	3376.0	0.369045182420735	0.369045182420735	0.80690015374102	1693.0	28.74617737003058	0.0	0.10650303213288995	0.07755008073888514	25	3.3854529587382
PA14_49100	PA14_49100	0.49228023123470893	3375.0	0.36900528568083896	0.36900528568083896	0.9177949675590781	2852.0	48.436969079170915	0.0	0.1756514870789143	0.14467071449866434	25	1.3365095988636304
PA14_70140	PA14_70140	0.357503588614693	3374.0	0.36897814923559	-0.36897814923559	0.33946778116416804	3349.0	56.88073394495413	0.0	0.18315050451245046	0.14863416845948413	25	1.2502350344415856
PA14_71710	PA14_71710	0.335330789707307	3373.0	0.36891580748959996	0.36891580748959996	0.7914675544973759	3795.0	64.45803601766904	0.0	0.18459198467015198	0.12760057925212953	25	1.4445375083700633
PA14_33900	PA14_33900	0.25910715844026	3372.0	0.36874354731961295	-0.36874354731961295	0.804639039471832	467.0	7.917091403329936	0.0	0.12446151590331095	0.1236999488149751	25	1.9747949272128498
PA14_41520	PA14_41520	0.27479530928094503	3371.0	0.36822399444928205	0.36822399444928205	0.885017105398145	3523.0	59.83690112130479	0.0	0.22240620685606843	0.2081208385692026	25	0.7006400156547875
PA14_27180	PA14_27180	0.119948743475086	3370.0	0.368018097062924	0.368018097062924	0.6799062762967261	2383.0	40.46890927624872	0.0	0.13411216669593393	0.09874966848293033	25	2.368675601249462
PA14_50110	PA14_50110	0.25714907587687896	3369.0	0.367824285043757	0.367824285043757	0.5023120018827361	3469.0	58.91946992864424	0.0	0.18604378118952655	0.1477888340525019	25	1.230001610200491
PA14_11930	PA14_11930	0.42740141452572206	3368.0	0.367689700086247	-0.367689700086247	0.9310399107540279	1383.0	23.47944274549779	0.0	0.11169431226921527	0.0940100368383913	25	2.723064434674168
PA14_47330	PA14_47330	0.206676274848258	3367.0	0.36745771881380296	0.36745771881380296	0.767400653762862	845.0	14.339109751953789	0.0	0.15806660587350913	0.14864234390642647	25	1.40869087123727
PA14_51070	PA14_51070	0.486724061024765	3366.0	0.367391804278706	0.367391804278706	0.9429061462667649	1249.0	21.202854230377163	0.0	0.13410190533690233	0.11248648703691072	25	2.0739371020205577
PA14_34770	PA14_34770	0.395957539195198	3365.0	0.36725893055026004	0.36725893055026004	0.688692692140813	5372.0	91.25042473666328	0.04	0.3542105148216116	0.2609450786078188	25	0.05000445227119712
PA14_09970	PA14_09970	0.30401126090921904	3364.0	0.36708079957956297	-0.36708079957956297	0.902153139606825	2013.0	34.18280665987088	0.04	0.2012954915138365	0.2884743586994985	25	0.5746968597594622
PA14_19670	PA14_19670	0.38757633299619504	3363.0	0.36681210956430704	-0.36681210956430704	0.934598601234518	894.0	15.171593611960585	0.0	0.10893240113809441	0.0851629801554938	25	3.0280728546061457
PA14_27780	PA14_27780	0.326770954917496	3362.0	0.366631002260911	-0.366631002260911	0.5658344803284739	3354.0	56.965681277607885	0.0	0.16026518456433092	0.14718629373636688	25	1.402072247747557
PA14_50570	PA14_50570	0.19043768439562303	3361.0	0.36657966850296897	-0.36657966850296897	0.7589023101179029	900.0	15.27353041114509	0.0	0.14853768889776564	0.14699749536763376	25	1.483304045826704
PA14_24690	PA14_24690	0.16246337957825902	3360.0	0.36649296420757704	-0.36649296420757704	0.801703933033399	1590.0	26.996262317363232	0.0	0.1425461869148696	0.12344450578673165	25	1.8141494096108912
PA14_61320	PA14_61320	0.274093882239048	3359.0	0.36640968859026796	0.36640968859026796	0.8704671104014219	1622.0	27.539925246347263	0.0	0.16593900151115434	0.13390291349040373	25	1.4971346168168367
PA14_09730	PA14_09730	0.6039196507785141	3358.0	0.36634751956179795	-0.36634751956179795	0.9787713027589721	884.0	15.001698946653075	0.0	0.09877915297541659	0.11520540357319084	25	2.322533130283192
PA14_70300	PA14_70300	0.40467318860686297	3357.0	0.36625258111272	0.36625258111272	0.955155112534557	190.0	3.2110091743119265	0.0	0.09653261020572142	0.07989052446982121	25	3.376119667469273
PA14_03590	PA14_03590	0.322214072128502	3356.0	0.366162916438842	0.366162916438842	0.7823978056466159	4595.0	78.0496092422698	0.0	0.2660736195164342	0.23816584728843748	25	0.4202504181936373
PA14_55220	PA14_55220	0.395957539195198	3355.0	0.36596609941288705	0.36596609941288705	0.9679800281470351	87.0	1.4610941216445805	0.0	0.07471112344357839	0.07800636596750887	25	3.7337334249184466
PA14_08480	PA14_08480	0.198194217433985	3354.0	0.365803699035466	-0.365803699035466	0.88243486460748	174.0	2.9391777098199117	0.0	0.07577734593290252	0.05412943504571981	25	5.35801552071615
PA14_72920	PA14_72920	0.212631492827494	3353.0	0.365569151538103	0.365569151538103	0.6772066495872541	1661.0	28.20251444104655	0.0	0.11646774141881394	0.08452848744915512	25	2.946952177147692
PA14_14130	PA14_14130	0.327833526330556	3352.0	0.365473596452178	-0.365473596452178	0.826747513481884	1746.0	29.64661909616038	0.0	0.20023823171731067	0.18421501472410393	25	0.8969701247335231
PA14_71380	PA14_71380	0.21656313307995104	3351.0	0.3654403675600901	0.3654403675600901	0.811381897702221	4276.0	72.62996941896024	0.0	0.22227239401988297	0.1996935325961077	25	0.7169384590425021
PA14_02270	PA14_02270	0.15585633634718699	3350.0	0.365371444872595	-0.365371444872595	0.112863025287783	5000.0	84.93034318722393	0.0	0.2506312137616702	0.1542015390585983	25	0.7440926453225751
PA14_49970	PA14_49970	0.287639655369395	3349.0	0.365309944348132	-0.365309944348132	0.9533758244780551	785.0	13.319741760108734	0.0	0.11442193070929947	0.13582392245384975	25	1.847156296962925
PA14_23980	PA14_23980	0.109904070746411	3348.0	0.364879615213882	0.364879615213882	0.580531109516348	2331.0	39.58545701664968	0.0	0.13580351143832664	0.12192712417232633	25	1.8787952666856103
PA14_20520	PA14_20520	0.249191038181708	3347.0	0.364541323883918	0.364541323883918	0.8858524704630591	225.0	3.805640502888209	0.0	0.12789810378655603	0.15281688484146067	25	1.548541055151508
PA14_18350	PA14_18350	0.39513147591177894	3346.0	0.364063302821075	0.364063302821075	0.409279255903337	4338.0	73.6833163438668	0.0	0.22293393190972746	0.15655367411323395	25	0.9014759424251511
PA14_53650	PA14_53650	0.407192374968297	3345.0	0.363827620791191	0.363827620791191	0.9181850260063359	637.0	10.805300713557594	0.0	0.1172926014480105	0.10392257341030135	25	2.3722951737330886
PA14_51860	PA14_51860	0.209854808926245	3344.0	0.36381120146011403	0.36381120146011403	0.5754182276391229	2559.0	43.45905538566089	0.0	0.17476958484868324	0.13843236375760803	25	1.3655883023310822
PA14_66510	PA14_66510	0.591032104826194	3343.0	0.363700481621065	-0.363700481621065	0.74193792677799	3808.0	64.67889908256882	0.0	0.2728973146251541	0.24224401395653983	25	0.3748417371097623
PA14_71960	PA14_71960	0.24811443198865302	3342.0	0.363523635872813	-0.363523635872813	0.8143408376434691	1339.0	22.731906218144747	0.0	0.13863165193590984	0.13844185932169195	25	1.6244507624990099
PA14_37915	PA14_37915	0.543272011549396	3341.0	0.363253240847946	0.363253240847946	0.968829791910165	1283.0	21.7804960924227	0.0	0.1217614553539683	0.09967675608036637	25	2.4227492445607894
PA14_16780	PA14_16780	0.393022445825216	3340.0	0.363221588229234	0.363221588229234	0.9195019805212091	1916.0	32.53482840638804	0.0	0.1412492601862289	0.10064784785556828	25	2.205435414391969
PA14_12970	PA14_12970	0.42019929158816294	3339.0	0.36310288010169106	0.36310288010169106	0.7899446294837941	4839.0	82.19503907577302	0.0	0.2675751216746021	0.20462743766530633	25	0.4668374853197179
PA14_48060	PA14_48060	0.318380739403644	3338.0	0.36297920445535703	0.36297920445535703	0.00996150590879245	5769.0	97.9952429493714	0.08	0.5257093376332331	0.39451350694163023	25	-0.4124830463712175
PA14_53480	PA14_53480	0.17587898633041502	3337.0	0.362973141221185	0.362973141221185	0.299581668928986	3729.0	63.33673122663948	0.0	0.20379678965030792	0.17950708926991854	25	0.8867413104310837
PA14_47310	PA14_47310	0.225161231665508	3336.0	0.3626113504512971	0.3626113504512971	0.921402012271366	952.0	16.15698267074414	0.04	0.1659903915051247	0.21466602070752513	25	0.9159389003351467
PA14_04100	PA14_04100	0.14754690426522699	3335.0	0.36237019563255296	-0.36237019563255296	0.0148740142426924	5461.0	92.7624872579001	0.0	0.36089519700521366	0.18682135155719679	25	0.007895235823126538
PA14_06970	PA14_06970	0.43806214209233	3334.0	0.362153144484881	-0.362153144484881	0.843348711689077	4320.0	73.37750594631329	0.0	0.22644993872113056	0.1927863947502435	25	0.7039044738585166
PA14_13170	PA14_13170	0.29065260199271997	3333.0	0.36188345553675705	0.36188345553675705	0.289657477900158	5224.0	88.73598369011214	0.04	0.3574672664810239	0.3288882265649343	25	0.013427628899513802
PA14_60210	PA14_60210	0.287857442146856	3332.0	0.36173927427368996	-0.36173927427368996	0.846434594424034	751.0	12.7420998980632	0.0	0.10552548864831224	0.08683066103336241	25	2.9507294148887597
PA14_54850	PA14_54850	0.5659252540437479	3331.0	0.36169308325376703	-0.36169308325376703	0.805878476726209	2789.0	47.366632687733606	0.0	0.20873690975544132	0.22387509069786782	25	0.6832210453674311
PA14_07940	PA14_07940	0.227304502333785	3330.0	0.36158018172663203	-0.36158018172663203	0.605329050732094	1262.0	21.423717295276926	0.0	0.12755715127878592	0.09581109558537033	25	2.4425462313947253
PA14_29120	PA14_29120	0.39218535421501205	3329.0	0.36148735670436205	-0.36148735670436205	0.574053449837117	4547.0	77.23411484879375	0.0	0.21708880423404062	0.1332718188195195	25	1.0834890207799301
PA14_07060	PA14_07060	0.502070385563206	3328.0	0.361302290332485	0.361302290332485	0.8143814040414642	2186.0	37.12198436969079	0.0	0.1453322149812393	0.12324046086358033	25	1.7524283326910908
PA14_12810	PA14_12810	0.350654979547617	3327.0	0.361140308218335	0.361140308218335	0.968829791910165	979.0	16.615698267074414	0.0	0.13923877529358644	0.14957609285120213	25	1.4835360965438211
PA14_34230	PA14_34230	0.48176374561358204	3326.0	0.36113872581441997	-0.36113872581441997	0.9221243338635591	451.0	7.6452599388379205	0.0	0.10231260062930071	0.0924503422603558	25	2.799623223202583
PA14_64060	PA14_64060	0.38757633299619504	3325.0	0.36085911111037894	0.36085911111037894	0.942609329170609	2666.0	45.27692830445124	0.0	0.14305850005819604	0.1252912470600827	25	1.7383545631702257
PA14_10070	PA14_10070	0.610820572066467	3324.0	0.36071344769018604	0.36071344769018604	0.982408662603121	10.0	0.15290519877675843	0.0	0.09275326392064358	0.0950490099409525	25	2.819179115447998
PA14_53420	PA14_53420	0.21842106550363	3323.0	0.360653022895111	0.360653022895111	0.632469248242645	2540.0	43.13625552157662	0.04	0.22468012302175341	0.2767958331862993	25	0.49123896956151103
PA14_36120	PA14_36120	0.48988514847602793	3322.0	0.360562875703853	0.360562875703853	0.9481919418582571	3348.0	56.86374447842338	0.0	0.1760498495624137	0.15104294584662478	25	1.2215931376815266
PA14_19850	PA14_19850	0.40392182919572295	3321.0	0.36035178636613796	0.36035178636613796	0.6113632915501159	4588.0	77.93068297655454	0.0	0.272706989245	0.19339502395237115	25	0.45319054921869617
PA14_24590	PA14_24590	0.41331541040709496	3320.0	0.36034993025173606	0.36034993025173606	0.81787232969363	2078.0	35.28712198436969	0.0	0.12494462054189093	0.09401590832398435	25	2.503888053696451
PA14_07530	PA14_07530	0.16467905998178	3319.0	0.36032965097623204	-0.36032965097623204	0.7412934580738829	690.0	11.705742439687395	0.0	0.10380566500593226	0.09375403989989445	25	2.736137943967027
PA14_10770	PA14_10770	0.369690854133209	3318.0	0.360158510381604	0.360158510381604	0.36771101526033506	4536.0	77.0472307169555	0.0	0.22428961485594326	0.1934944826209031	25	0.7021848565669795
PA14_51930	PA14_51930	0.33605512944467103	3317.0	0.36009318180284905	-0.36009318180284905	0.741894277773883	3311.0	56.23513421678559	0.0	0.15327343355659118	0.08193261240198257	25	2.524266493927311
PA14_44650	PA14_44650	0.25488092694439196	3316.0	0.359971334525012	0.359971334525012	0.8827042456706609	353.0	5.980292218824329	0.0	0.09306224442737478	0.07081800018042642	25	3.7689441867550646
PA14_28680	PA14_28680	0.247345197362523	3315.0	0.359968820336459	-0.359968820336459	0.46113372393462204	1164.0	19.758749575263334	0.0	0.1556912143200846	0.16111970068616904	25	1.2678623727974077
PA14_07520	PA14_07520	0.18878622278978102	3314.0	0.3599163975940429	-0.3599163975940429	0.5545340704396011	1425.0	24.19300033978933	0.0	0.10053107610434266	0.08215109076015713	25	3.157417863713879
PA14_13010	PA14_13010	0.5036568870863429	3313.0	0.359347036436868	0.359347036436868	0.17129872152610998	5286.0	89.7893306150187	0.04	0.34317788969713325	0.24593373603505106	25	0.06574594848357965
PA14_30130	PA14_30130	0.210890125713615	3312.0	0.3591109241934671	0.3591109241934671	0.8242949036367572	3555.0	60.38056405028882	0.0	0.1761509000741132	0.11417341585559691	25	1.602474820852835
PA14_71070	PA14_71070	0.287659712504428	3311.0	0.35907124999372	0.35907124999372	0.9301963036987672	2.0	0.016989466530750934	0.0	0.08760561207448958	0.08931434781245434	25	3.0394404098349823
PA14_53850	PA14_53850	0.199830883044394	3310.0	0.35905620105906105	-0.35905620105906105	0.6460096166311391	4037.0	68.56948691811078	0.0	0.19485494198881434	0.13332155980207208	25	1.2316181967419098
PA14_31820	PA14_31820	0.44227151580065704	3309.0	0.35896561141100103	0.35896561141100103	0.583641185546276	5535.0	94.01970778117568	0.0	0.38328894119690454	0.22185500464943653	25	-0.10963615548965391
PA14_07140	PA14_07140	0.350974508766281	3308.0	0.358622446744067	-0.358622446744067	0.773387686054962	2721.0	46.21134896364254	0.0	0.1415273800551621	0.10834252716818822	25	2.00378440823973
