	corr to exoS	gene name	label
PA2828	-0.09540898229647422		core
PA2829	-0.1659030310946146		core
PA2830	-0.04509805463908091	htpX	core
PA2831	-0.1092156516995816		core
PA2832	0.051075923421716435	tpm	core
PA2833	-0.01986887612170236		core
PA2834	-0.11682043883542872		core
PA2835	-0.11248503269027801		core
PA2836	-0.12159453465540762		core
PA2837	-0.11255580451050627		core
PA2838	-0.11778433820300376		core
PA2839	-0.033622397043406985		core
PA2840	-0.09767394880726883		core
PA2841	0.019429983858874997		core
PA2842	-0.06779908276307631		core
PA2843	-0.03639252029730943		core
PA2844	0.004383296577151095		core
PA2845	0.017188751072315645		core
PA2846	-0.007026211537683426		core
PA2847	-0.011488600133731056		core
PA2848	-0.07374174210133111		core
PA2849	0.03470413656010385	ohrR	core
PA2850	-0.015919031586164038	ohr	core
PA2851	-0.07200345027880126	efp	core
PA2852	0.06262915329085028	earP	core
PA2853	0.03541790984075916	oprI	acc
PA2854	0.04742070692879453		core
PA2855	-0.06460329811982564		core
PA2856	0.10030671345079972	tesA	core
PA2857	-0.11090857054199917		core
PA2858	-0.003025734664326166		core
PA2859	-0.059881434151098825	greB	core
PA2860	0.00030143567577797814		core
PA2861	-0.05801019087129255	ligT	core
PA2862	0.12343594962752505	lipA	core
PA2863	0.06265160505845667	lipH	core
PA2864	0.026512388322352025		core
PA2865	0.025319435009039697		core
PA2866	-0.12268646213256602	mttC	core
PA2867	0.11225956000601052		core
PA2868	-0.007046393960009082		core
PA2869	-0.04637551138319407		core
PA2870	-0.08803162300737345		core
PA2871	0.06824463070239951		core
PA2872	0.007179513476582423		core
PA2873	0.18453978175549116	tgpA	core
PA2874	0.03182043776133521		core
PA2875	-0.046585913784947384		core
PA2876	-0.15778980479530585	pyrF	core
PA2877	-0.0997181751061792		core
PA2878	-0.08073880289594124		core
PA2879	0.024551731148586255		core
PA2880	-0.03370933904968841		core
PA2881	-0.05474020505648938		core
PA2882	-0.06395962870158456		core
PA2883	0.030504971691422692		core
PA2884	-0.020282714008056608		core
PA2885	0.1343891244061005	atuR	core
PA2886	0.0037489010924585298	atuA	core
PA2887	0.0430811318597125	atuB	core
PA2888	0.05724818976588875	atuC	core
PA2889	0.07640866538698701	atuD	core
PA2890	0.00972748425448396	atuE	core
PA2891	0.023613987980251626	atuF	core
PA2892	0.007787738827460888	atuG	core
PA2893	-0.07337594055020329	atuH	core
PA2894	-0.038527948067235286		core
PA2895	-0.01612875812703615	sbrR	core
PA2896	-0.021164892998082212	sbrI	core
PA2897	0.02665366767959277		core
PA2898	-0.1290318404147179		core
PA2899	0.016383726556311668		core
PA2900	-0.021845266432386937		core
PA2901	-0.01560220108337432		core
PA2902	0.08508000328074362		core
PA2903	-0.06225767252594585	cobJ	core
PA2904	0.010326762721530913	cobI	core
PA2905	-0.047357467726995034	cobH	core
PA2906	-0.09336399955185537		core
PA2907	-0.10879845457041774	cobL	core
PA2908	-0.1146407682310438	cbiD	core
PA2909	-0.13336611048927705		core
PA2910	0.004915829985765357		core
PA2911	-0.009042556108818793		core
PA2912	-0.004721737619648221		core
PA2913	-0.019677241297898343		core
PA2914	-0.06087704007314285		core
PA2915	0.05037039044409519		core
PA2916	-0.08550717743623854		core
PA2917	-0.043964912725182534		core
PA2918	0.009870849085025888		core
PA2919	-0.032086474749188576		core
PA2920	0.02421892610325789		core
PA2921	-0.08383540319386004		core
PA2922	-0.1077309906178367		core
PA2923	-0.11402913006714348	hisJ	core
PA2924	-0.10694725760991493	hisQ	core
PA2925	-0.11069065117220396	hisM	core
PA2926	-0.09577857851719618	hisP	core
PA2927	-0.03887383085758845		core
PA2928	-0.03431970841230782		core
PA2929	-0.024665281868025263		core
PA2930	-0.032115274123564526		core
PA2931	-0.022459202469494108	cifR	core
PA2932	-0.027621338372290017	morB	core
PA2933	-0.04986950773861259		core
PA2934	-0.05463644009167508	cif	core
PA2935	-0.07993656461640884		core
PA2936	-0.11254159482200657		core
PA2937	-0.017583993508976777		core
PA2938	-0.04251958766077913		core
PA2939	0.10773733010785663		core
PA2940	-0.024447474502656358		core
PA2941	-0.05059235978442028		core
PA2942	-0.07226342805161519		core
PA2943	0.0188265387409891		core
PA2944	-0.05540763846120168	cobN	core
PA2945	-0.03210837824230397		core
PA2946	-0.0012496243143605766		core
PA2947	-0.056409922157507175	cobE	core
PA2948	-0.06244992786441119	cobM	core
PA2949	0.00028821884521270486		core
PA2950	-0.056901364889550776	pfmá	core
PA2951	0.022295782785302448	etfA	core
PA2952	0.09263651219738853	etfB	core
PA2953	-0.008146557954546559		core
PA2954	-0.02627525999112168		core
PA2955	0.014410969092352816		core
PA2956	0.01966139811331494		core
PA2957	-0.1180448152225935		core
PA2958	-0.0455051229686204		core
PA2959	-0.06838796896257418		core
PA2960	-0.03221294364830175	pilZ	core
PA2961	0.0017230719043247384	holB	core
PA2962	-0.047815688463041815	tmk	core
PA2963	-0.0015555762198944847		core
PA2964	-0.08417053357148277	pabC	core
PA2965	-0.07626069675969442	fabF1	core
PA2966	-0.0661307811332113	acpP	core
PA2967	0.0264052904803346	fabG	core
PA2968	0.032280762013681845	fabD	core
PA2969	-0.07353424340616913	plsX	core
PA2970	-0.0892515151604838	rpmF	core
PA2971	-0.10382813825220334		core
PA2972	-0.08361937808454484		core
PA2973	0.1179423112116118		core
PA2974	0.12151452257712958		core
PA2975	0.05270567055205396	rluC	core
PA2976	-0.014634262833657315	rne	acc
PA2977	-0.04937017140124975	murB	core
PA2978	-0.054721217761730064	ptpA	core
PA2979	-0.013819986481644744	kdsB	core
PA2980	-0.015696758540825667		core
PA2981	-0.05436302115454293	lpxK	core
PA2982	-0.044693729223703786		core
PA2983	-0.009013636801809792		core
PA2984	-0.01799114651106306		core
PA2985	-0.11323369445471533		core
PA2986	-0.06353067263752056	lolC	core
PA2987	-0.05481189608627071	lolD	core
PA2988	-0.11488997483052152	lolE	core
PA2989	0.06689825734613193		core
PA2990	0.1375826712249392		core
PA2991	0.03401262469435177	sth	core
PA2992	0.1041582012910997		core
PA2993	0.023148158265733687		core
PA2994	0.05412251712735635	nqrF	core
PA2995	0.03861644261161574	nqrE	core
PA2996	-0.010296173848556222	nqrD	core
PA2997	0.045370416388638465	nqrC	core
PA2998	-0.032142105561791715	nqrB	core
PA2999	-0.07875221338839125	nqrA	core
PA3000	-0.11333263898920436	aroP1	core
PA3001	-0.05230756227484947		core
PA3002	0.06708245587982548	mfd	core
PA3003	0.13021746273191084		core
PA3004	0.169470020464736		core
PA3005	0.02660369466566655	nagZ	core
PA3006	-0.004936740520876381	psrA	core
PA3007	-0.038907037590243804	lexA	core
PA3008	-0.02422849661174781		core
PA3009	-0.0606399271097569		core
PA3010	0.031176247813103825		core
PA3011	0.023219577049865492	topA	core
PA3012	0.013526219671390794		core
PA3013	0.05903755156240807	faoB	core
PA3014	0.06780455744684406	faoA	core
PA3015	-0.025592106253104152		core
PA3016	-0.1205145624082602		core
PA3017	0.03362056799558685		core
PA3018	-0.03428857388120452		core
PA3019	-0.1095063713902256		core
PA3020	-0.019273059483502608		core
PA3021	0.04931710141456277		core
PA3022	-0.020570407161151896		core
PA3023	0.05516646532736492		core
PA3024	0.03045836735469988		core
PA3025	-0.025666956976414197		core
PA3026	0.034708131553133105		core
PA3027	-0.026426310872061844		core
PA3028	0.06308340924962039	moeA2	core
PA3029	0.13587287962548064	moaB2	core
PA3030	-0.0065207324091057	mobA	core
PA3031	0.08891166181319571		core
PA3032	-0.03752709621042306	snr1	core
PA3033	-0.05009476988441724		core
PA3034	-0.0368406099178924		core
PA3035	-0.05497722694411405		core
PA3036	-0.12100779257237043		core
PA3037	-0.12631052813614702		core
PA3038	0.03848150613679297	opdQ	core
PA3039	-0.056680847038080365		core
PA3040	0.09163052851385756		core
PA3041	0.090157787989583		core
PA3042	0.06692179353306929		core
PA3043	0.029228796283813082		core
PA3044	-0.061648943444164675	rocsS2	core
PA3045	-0.0542860993795219	rocA2	core
PA3046	-0.010177062671339714		core
PA3047	0.010406123278349793		core
PA3048	-0.04711011464752416		core
PA3049	0.023974944744656543	rmf	core
PA3050	-0.07451624715814786	pyrD	core
PA3051	0.15200769723461374		core
PA3052	0.032325089022283135		core
PA3053	0.05526353559248338		core
PA3054	0.023499409881134102		core
PA3055	0.03259802047786595		core
PA3056	0.07093504531762668		core
PA3057	0.03998149265360552		core
PA3058	-0.09945871511647188	pelG	core
PA3059	-0.0947106546147712	pelF	core
PA3060	-0.13827050026628654	pelE	core
PA3061	-0.12029235972854492	pelD	core
PA3062	-0.07354761576180485	pelC	core
PA3063	-0.14143735659048512	pelB	core
PA3064	-0.15303474609685694	pelA	core
PA3065	-0.060636866356513976		acc
PA3066	0.09628031320068313		acc
PA3067	-0.003184410121812563		acc
PA3068	0.13130170433917882	gdhB	core
PA3069	0.053401314317713305		core
PA3070	0.045931539869854654		core
PA3071	-0.029017083544163238		core
PA3072	-0.06749596897557783		core
PA3073	-0.0764553788046984		core
PA3074	0.008199403339776293		core
PA3075	0.003943072222010169		core
PA3076	-0.016827866960713474		core
PA3077	-0.050816463764021776	cprR	core
PA3078	0.0011373552836252973	cprS	core
PA3079	0.06780531714976944		core
PA3080	0.0271673840650296		core
PA3081	0.1389179465211623		core
PA3082	0.12207296751861485	gbt	core
PA3083	0.09718295729111016	pepN	core
PA3084	0.06860289924713696		core
PA3085	0.028530316491181908		core
PA3086	0.02076136554427338		core
PA3087	-0.009433530098983126		core
PA3088	0.01380674329764005		core
PA3089	0.02436131892280953		core
PA3090	-0.10176447773533318		acc
PA3091	0.11000478552682096		core
PA3092	0.09793251972425533	fadH1	core
PA3093	-0.044356561168035914		core
PA3094	0.007706695355333689		core
PA3095	0.0805362958908014	xcpZ	core
PA3096	0.13569291945149525	xcpY	core
PA3097	0.31080358558784754	xcpX	core
PA3098	0.15243538894442016	xcpW	core
PA3099	0.10794194056724958	xcpV	core
PA3100	0.07499746539230184	xcpU	core
PA3101	0.16728651267377642	xcpT	core
PA3102	0.07017407576970876	xcpS	core
PA3103	0.1125794268833244	xcpR	core
PA3104	0.02808579333793032	xcpP	core
PA3105	0.08288815571785277	xcpQ	core
PA3106	-0.001009780953039139		core
PA3107	-0.01783556563106544	metZ	core
PA3108	-0.00591449455109382	purF	core
PA3109	-0.07867484066827485		core
PA3110	0.04904801087646208		core
PA3111	-0.007041174830430331	folC	core
PA3112	-0.03108852422641448	accD	core
PA3113	-0.033569542300904406	trpF	core
PA3114	0.012045906752352144	truA	core
PA3115	0.1715363239236167	fimV	core
PA3116	0.09499025061395676		core
PA3117	-0.0029280137130608297	asd	core
PA3118	0.015903140760130375	leuB	core
PA3119	0.13663723027584004		core
PA3120	0.04309825091908899	leuD	core
PA3121	0.02751468063379937	leuC	core
PA3122	0.02618638192380565		core
PA3123	0.2557537999143175		core
PA3124	0.08105938374702525		core
PA3125	-0.032729945174192566		core
PA3126	-0.006189455618913238	ibpA	core
PA3127	0.2127766594440249		core
PA3128	0.11725282954067665		core
PA3129	-0.09142969442069973		core
PA3130	-0.03858603041879636		core
PA3131	-0.05662321652452663		core
PA3132	-0.02279467595207092		core
PA3133	-0.02328537853988909		core
PA3134	-0.02943061660964278	gltX	core
PA3135	-0.04553403970541932		core
PA3136	-0.15731188623826806		core
PA3137	-0.13143933048630652		core
PA3138	0.10365422054193138	uvrB	core
PA3139	-0.05573979754538615		core
PA3140	0.04786815158609733		core
PA3141	0.028933854808935674	wbpM	core
PA3142	0.003923181280022981		acc
PA3143	0.1528939475603346		acc
PA3144	0.08117977382508915		acc
PA3145	0.09979859734328472	wbpL	core
PA3146	0.09815501039204184	wbpK	core
PA3147	0.08633518701451659	wbpJ	acc
PA3148	0.030284667999749236	wbpI	core
PA3149	0.04706655278712515	wbpH	acc
PA3150	0.04045568521901	wbpG	acc
PA3151	0.07664511978688175	hisF2	acc
PA3152	0.08410898130266165	hisH2	acc
PA3153	0.007091936680800323	wzx	acc
PA3154	-0.025731371481744997	wzy	acc
PA3155	0.05716892620930659	wbpE	acc
PA3156	0.07320200816599255	wbpD	acc
PA3157	-0.03418415749460089		acc
PA3158	-0.04375543765242066	wbpB	acc
PA3159	0.005684623062806604	wbpA	acc
PA3160	-0.001684202705989931	wzz	core
PA3161	0.02791321043502126	himD	core
PA3162	-0.07162703136450843	rpsA	core
PA3163	0.027042323336570667	cmk	core
PA3165	0.013164810439284216	hisC2	core
PA3166	0.036360479782096784	pheA	core
PA3167	0.030983720920334232	serC	core
PA3168	-0.003163326654316004	gyrA	core
PA3169	-0.01357333313314394		core
PA3170	0.02012077681627459		core
PA3171	0.029109113612639768	ubiG	core
PA3172	0.12718012066852005		core
PA3173	-0.052458458639112485		core
PA3174	-0.04566514049179152	hutR	core
PA3175	-0.05170948274339525	hutE	core
PA3176	-0.09863535002793823	gltS	core
PA3177	-0.013649889951628505		core
PA3178	-0.05044298984815791		core
PA3179	-0.055432531845219186		core
PA3180	-0.006020097322713546		core
PA3181	0.10876093545127724		core
PA3182	0.15165150205104289	pgl	core
PA3183	0.10888191441504884	zwf	core
PA3184	-0.002074738364509722		core
PA3185	0.13705048467287334		core
PA3186	0.3688757096425964	oprB	core
PA3187	0.2045569563355525		core
PA3188	0.1862302650728634		core
PA3189	0.17633049759532662		core
PA3190	0.1882833780941692		core
PA3191	0.1129671562883568	gtrS	core
PA3192	0.133151052197325	gltR	core
PA3193	0.106485772275744	glk	core
PA3194	0.06659759558714115	edd	core
PA3195	0.12452635759989145	gapA	core
PA3196	-0.0728442070334155		core
PA3197	-0.08346855405745869		core
PA3198	0.10500527281647447		core
PA3199	0.13945365114364824		core
PA3200	0.03069240569480306		core
PA3201	-0.006375344315213494		core
PA3202	-0.00804641409335563		core
PA3203	0.08328432922219962		core
PA3204	-0.02047732626408491	cpxR	core
PA3205	-0.018329451489554262		core
PA3206	-0.053699257910382985		core
PA3207	-0.06385532531440383		core
PA3208	-0.04955507051981467		core
PA3209	-0.06423176832018003		core
PA3210	-0.0885940759614015	trkH	core
PA3211	-0.004557476733680582		core
PA3212	-0.039227002086322287		core
PA3213	0.07153644525438098		core
PA3214	0.10632894666260387		core
PA3215	-0.03669934567248858		core
PA3216	-0.01760070231604565		core
PA3217	-0.07612935027104882	cyaB	core
PA3218	-0.05416402708634984		acc
PA3219	-0.03531538008641203		core
PA3220	-0.031293880757475565		core
PA3221	0.008594652826019011	csaA	core
PA3222	-0.06462856398441126		core
PA3223	-0.025379509272070087	azoR3	core
PA3224	-0.016523563155428012		core
PA3225	0.04436907244099539		core
PA3226	0.09625804194949036		core
PA3227	0.009923750781687396	ppiA	core
PA3228	0.13328098291719054		core
PA3229	-0.04411278634199831		core
PA3230	-0.04630241164604727		core
PA3231	0.010037457702407304		core
PA3232	-0.010551186980703134		core
PA3233	0.03175570023235104		core
PA3234	0.040078254085855344		core
PA3235	0.016592140615708705		core
PA3236	0.04264177512012618	betX	core
PA3237	-0.013350394565990962		core
PA3238	-0.03664160370595145		core
PA3239	0.002788759654034844		core
PA3240	0.019011922156054538		core
PA3241	0.17208557208813985		core
PA3242	-0.1575695534127235	htrB2	core
PA3243	0.01774361498330332	minC	core
PA3244	-0.03980941176151473	minD	core
PA3245	-0.0830491810865889	minE	core
PA3246	-0.08919709634078593	rluA	core
PA3247	0.042812373950125264		core
PA3248	0.08766247821568267		core
PA3249	-0.07041230138354618		core
PA3250	0.04282376582774428		core
PA3251	-0.022997813372457657		core
PA3252	-0.08056673486531135		core
PA3253	-0.05637722381673966		core
PA3254	0.09723922961052496		core
PA3255	-0.016626922196769183		core
PA3256	0.06704918815893895		core
PA3257	0.09975891881030696	algO	core
PA3258	-0.1228089542891056		core
PA3259	0.034736248604154994		core
PA3260	0.058480659896202276		core
PA3261	-0.02117908422406625		core
PA3262	-0.008528188594661531		core
PA3263	-0.055498568107972934		core
PA3264	-0.09813575772569524		core
PA3265	-0.08121828794544236		core
PA3266	-0.07148277075461383	capB	core
PA3267	-0.07111950505928376		core
PA3268	-0.08072623811203883		core
PA3269	-0.08668895257795102		core
PA3270	-0.011883078384942992		core
PA3271	-0.030341655504372282		core
PA3272	-0.0012444422457593485		core
PA3273	0.0505514395586957		core
PA3274	-0.0227119549496815		core
PA3275	-0.015316348695372625		core
PA3276	-0.11918154702417988		core
PA3277	0.07426238717484576		core
PA3278	0.06446365875332873		core
PA3279	-0.07063633335038247	oprP	core
PA3280	-0.023158436459882532	oprO	core
PA3281	-0.04125460312043162		core
PA3282	0.0028958461075001946		core
PA3283	-0.005969100748528077		core
PA3284	0.028169202218422743		core
PA3285	-0.06144462763506221		core
PA3286	-0.04450384992576496		core
PA3287	-0.0184366206229257		core
PA3288	-0.008668709833161786		core
PA3289	-0.02480893516282291		core
PA3290	0.06627181547278288	tle1	core
PA3291	0.0019244727747114016	tli1	core
PA3292	-0.032291666590370735		core
PA3293	-0.09201891551391507		core
PA3294	-0.1033243348005074	vgrG4a	core
PA3295	0.017995292017838855		core
PA3296	-0.054551372855312134	phoA	core
PA3297	-0.032736410534948926		core
PA3298	-0.10751748143093012		core
PA3299	0.002634007498531571	fadD1	core
PA3300	0.13032895113597812	fadD2	core
PA3301	0.12183286632440465		core
PA3302	0.14078066962868513		core
PA3303	-0.11961742013786343		core
PA3304	-0.004149619766059014		core
PA3305	-0.022441286115829545		core
PA3306	-0.002054865763674648		core
PA3307	0.024578080309412987		core
PA3308	-0.09699952377865292	hepA	core
PA3309	0.02517576519741448		core
PA3310	-0.05040366514506823		core
PA3311	-0.006437376731978649	nbdA	core
PA3312	-0.08969216420883301		core
PA3313	-0.0391394300607339		core
PA3314	-0.09318483786519066		core
PA3315	0.07147300450087109		core
PA3316	-0.004547418065575943		core
PA3317	-0.03988401715640903		core
PA3318	-0.041308828874022686		core
PA3319	-0.041023859241666655	plcN	core
PA3320	-0.04658354573729547		core
PA3321	-0.11057774326795552		core
PA3322	-0.057397740612334484		core
PA3323	-0.025911699807500584		core
PA3324	0.036894927113797035		core
PA3325	-0.06320774351992069		core
PA3326	0.04617581392581725	clpP2	core
PA3327	0.06933202954094449		core
PA3328	0.12642106876751208		core
PA3329	0.108483508020724		core
PA3330	0.1218402587777264		core
PA3331	0.07033519317094751		core
PA3332	0.0367435616313329		core
PA3333	0.11950438328880285	fabH2	core
PA3334	0.1210312523373424		core
PA3335	0.08540163940758717		core
PA3336	0.058278784946227034		core
PA3337	0.0380459853302304	rfaD	core
PA3338	-0.09737994911995912		core
PA3339	-0.12116249316974465	plpD	core
PA3340	-0.01701542201089971		core
PA3341	-0.03201894574803856		core
PA3342	0.12982429382325114		core
PA3343	0.03384898484695744	hsbD	core
PA3344	-0.08922974546937706	recQ	core
PA3345	-0.08006020014646836	hptB	core
PA3346	0.060047608650965485	hsbR	core
PA3347	0.049809788280673686	hsbA	core
PA3348	0.11085195696132176		core
PA3349	0.1284926031693318		core
PA3350	0.018482882745320943		core
PA3351	0.02307774202528979	flgM	core
PA3352	0.05451111039220465		core
PA3353	0.010862525343608959		core
PA3354	-0.019242702493959797		core
PA3355	0.14603406909529396		core
PA3356	0.19235179460960555	pauA5	core
PA3357	-0.02415105699892903	dsdA	core
PA3358	-0.09972706045195208		core
PA3359	-0.061646310089649076		core
PA3360	0.17072621762026755		core
PA3361	0.02341034096557972	lecB	core
PA3362	0.3459326218022626		acc
PA3363	0.3789679953542257	amiR	core
PA3364	0.3984440909594121	amiC	core
PA3365	0.38276342179535705		core
PA3366	0.3739916680457071	amiE	core
PA3367	-0.03921880955961541		core
PA3368	-0.04758673166679372		core
PA3369	0.021172991040243123		core
PA3370	0.0019152488370178188		core
PA3371	0.013272523548763229		core
PA3372	-0.009622588476357394		core
PA3373	-0.01897045349133257		core
PA3374	0.10885510686242254		core
PA3375	-0.08516016610444856		core
PA3376	-0.08199136683014319		core
PA3377	-0.06322260916433951		core
PA3378	-0.07090546502346894		core
PA3379	-0.05626246038401737		core
PA3380	-0.0687127974742438		core
PA3381	-0.07705031990070432		core
PA3382	-0.05588536174179565	phnE	core
PA3383	-0.042121343494524906		core
PA3384	-0.049939456310951716	phnC	core
PA3385	0.0025101062664143843	amrZ	core
PA3386	-0.06983954495487017		core
PA3387	-0.109163588208641	rhlG	core
PA3388	-0.1697133815977061		core
PA3390	-0.030421906706058894		core
PA3389	-0.07844527438598266		core
PA3391	0.06292088149897965	nosR	core
PA3392	0.044687664358211386	nosZ	core
PA3393	0.02406673521509318	nosD	core
PA3394	0.013413662399787044	nosF	core
PA3395	-0.02935655169851973	nosY	core
PA3396	0.004845088469941207	nosL	core
PA3397	0.009536439214596404	fprA	core
PA3398	-0.006934289392748943		core
PA3399	0.07809177198650825		core
PA3400	-0.060308351231797175		core
PA3401	-0.13367471815869328		core
PA3402	-0.11034589650973246		core
PA3403	-0.1059947127921975		core
PA3404	-0.002074999728004874		core
PA3405	0.029891151218380364	hasE	core
PA3406	0.03294050673260767	hasD	core
PA3407	0.187101874386996	hasAp	core
PA3408	0.09547896785192728	hasR	core
PA3409	-0.01585395307302746	hasS	core
PA3410	-0.00926387885884183	hasI	core
PA3411	-0.0842374139287395		core
PA3412	-0.06578484584957885		core
PA3413	0.04424140616450115		core
PA3414	-0.044106137469486585		core
PA3415	-0.01830923521774905		core
PA3416	-0.015050626716766624		core
PA3417	-0.015452814631915071		core
PA3418	-0.0037332039216173103	ldh	core
PA3419	0.059195923841898375		core
PA3420	-0.05609836100179776		core
PA3421	-0.02040670656788229		core
PA3422	-0.08616177676416001		core
PA3423	-0.1230724795695946		core
PA3424	-0.06319133805943812		core
PA3425	-0.03042634768017115		core
PA3426	-0.023897124708132333		core
PA3427	0.05491980397746542		core
PA3428	-0.05827129250644305		core
PA3429	-0.01559734892019458		core
PA3430	0.10409456018354826		core
PA3431	0.03484152780786152		core
PA3432	0.057389105374830926		core
PA3433	-0.0741437274861593		core
PA3435	0.06203956705438692		core
PA3436	-0.054476178717961135		core
PA3437	-0.07388508252342313	folM	core
PA3438	0.21927646395856173	folE1	core
PA3439	0.0993151822696407	folX	core
PA3440	0.05760910511357883		core
PA3441	0.08589624825838912		core
PA3442	0.03753274692379613		core
PA3443	0.13053945174906936		core
PA3444	0.12798517372517962		core
PA3445	0.06316066151414287		core
PA3446	0.01855712202324056		core
PA3447	-0.05154231601170352		core
PA3448	-0.028631372098625187		core
PA3449	-0.05342756448545734		core
PA3450	0.01917924658872808	lsfA	core
PA3451	0.004388910436829156		core
PA3452	-0.03102578574063877	mqoA	core
PA3453	0.04763496905882148		core
PA3454	-0.028150223196106005		core
PA3455	0.16103954520467334		core
PA3456	-0.05082178924649501		core
PA3457	-0.09318421168096223		core
PA3458	0.06931124627725206		core
PA3459	0.03251245967323723		core
PA3460	0.053265505614878216		core
PA3461	0.07844829035171001		core
PA3462	0.0024799068673950373		core
PA3463	-0.04620875591840793		core
PA3464	0.0010252973974453207		core
PA3465	0.1461398039327068		core
PA3466	0.0039532255931681495		core
PA3467	-0.04829698113484337		core
PA3468	-0.014131894415581537		core
PA3469	0.02518741135340561		core
PA3470	-0.03320356308539695		core
PA3471	0.07092231918424144		core
PA3472	-0.10744279525834263		core
PA3473	-0.08191164159133091		core
PA3474	-0.10402556964725328		core
PA3475	0.008026441453472024	pheC	core
PA3476	-0.013456695519360023	rhlI	core
PA3477	0.02445340342651934	rhlR	core
PA3478	0.0060448550931375385	rhlB	core
PA3479	-0.003396761802920753	rhlA	core
PA3480	-0.095787919955939		core
PA3481	0.1368409178877084		core
PA3482	0.04040976142751744	metG	core
PA3483	-0.05857363380190887		core
PA3484	-0.022463139157905824	tse3	core
PA3485	-0.04842159629666968	tsi3	core
PA3486	-0.05874272025887031	vgrG4b	core
PA3487	0.022226406575567008	tle5	core
PA3488	-0.016003921058527232	tli5	core
PA3489	-0.09746969895986617		core
PA3490	-0.09776890893435412		core
PA3491	-0.06534659581118146		core
PA3492	-0.07099127300439273		core
PA3493	-0.017852030415423888		core
PA3494	-0.06547593821814704		core
PA3495	-0.014202628158414485	nth	core
PA3496	-0.026959699240810545		core
PA3497	-0.09233575123743333		acc
PA3498	-0.013999721208589984		acc
PA3499	0.04085203596889491		acc
PA3500	0.04552412150426344		acc
PA3501	0.04647346230202006		acc
PA3502	0.05644500703520934		acc
PA3503	0.012516629007896692		acc
PA3504	0.010140720635128398		acc
PA3505	-0.03390606981995492		acc
PA3506	0.042613896920998165		acc
PA3507	-0.014646887125315262		core
PA3508	0.0696837304000534		acc
PA3509	0.006751810761316865		acc
PA3510	0.09011881543487872		acc
PA3511	0.08772507975385761		acc
PA3512	0.030328464845048624		acc
PA3513	0.02297629566895869		acc
PA3514	0.07067875725474694		acc
PA3515	-0.05930614487597857		core
PA3516	-0.0496310210083792		core
PA3517	-0.05598449921173888		core
PA3518	-0.05189969793286152		core
PA3519	-0.0583148887020709		core
PA3520	-0.024599874008684897		core
PA3521	-0.06216504199289673	opmE	core
PA3522	-0.0550607952315827	mexQ	core
PA3523	-0.038887629233571364	mexP	core
PA3524	-0.008678189147922424	gloA1	core
PA3525	-0.012988783503550918	argG	core
PA3526	0.007434684972761105	motY	core
PA3527	0.043192762576659736	pyrC	core
PA3528	-0.022909582082228392	rnt	core
PA3529	0.07899815301888631		core
PA3530	-0.02389399209939988	bfd	core
PA3531	0.030306588127259806	bfrB	core
PA3532	-0.024605574379103108		core
PA3533	-0.036442176525943296	grxD	core
PA3534	-0.04478819047029746		core
PA3535	0.017715882176882452		core
PA3536	-0.03276833377699439		core
PA3537	-0.0017287981422773947	argF	core
PA3538	-0.06724729486056176		core
PA3539	-0.06837645107586424		core
PA3540	-0.02045208109462192	algD	core
PA3541	-0.029766138012832257	alg8	core
PA3542	-0.02753518531533999	alg44	core
PA3543	-0.027967796358590633	algK	core
PA3544	-0.028854367241536786	algE	core
PA3545	-0.028569744713265757	algG	core
PA3546	-0.02602464417841676	algX	core
PA3547	-0.032940845398640305	algL	core
PA3548	-0.05139828940770594	algI	core
PA3549	-0.028571285199275893	algJ	core
PA3550	-0.01746047814287239	algF	core
PA3551	-0.019324058700930728	algA	core
PA3552	0.08703984139885801	arnB	core
PA3553	0.0683681576999045	arnC	core
PA3554	0.06761230977267384	arnA	core
PA3555	-0.0068729294628017395	arnD	core
PA3556	-0.020508514238240516	arnT	core
PA3557	-0.019196246971380483	arnE	core
PA3558	0.00792007892343109	arnF	core
PA3559	0.05562611005413439		core
PA3560	0.03273342826225638	fruA	core
PA3561	0.02808582181601346	fruK	core
PA3562	0.003149967970631849	fruI	core
PA3563	-0.01966053647224783	fruR	core
PA3564	-0.06495207241925355		core
PA3565	0.0942724118737859		core
PA3566	0.0760315883572741		core
PA3567	0.11757632962168647		core
PA3568	0.14833486743867552		core
PA3569	0.15802790575227516	mmsB	core
PA3570	0.12271966094206575	mmsA	core
PA3571	0.07663194424354536	mmsR	core
PA3572	0.055548206202139926		core
PA3573	-0.010259315367611177		core
PA3574	-0.04326417887811783	nalD	core
PA3575	-0.03472676373648241		core
PA3576	0.0571355381928719		core
PA3577	0.006433687538209118		core
PA3578	0.12592420977433394		core
PA3579	-0.01716252785768335		core
PA3580	-0.0250719397504247		core
PA3581	0.08436444093199715	glpF	core
PA3582	0.20521575083999247	glpK	core
PA3583	0.10133425624151028	glpR	core
PA3584	0.0017327453611007534	glpD	core
PA3585	-0.08592383617154037	glpM	core
PA3586	-0.07728990811408318		core
PA3587	-0.008146222731197698	metR	core
PA3588	-0.0666617450351408		core
PA3589	-0.0896933994202273		core
PA3590	-0.08243911923075603		core
PA3591	-0.10694350788799377		core
PA3592	-0.10551195874375244		core
PA3593	-0.1247382709914696		core
PA3594	-0.04551156256813933		core
PA3595	-0.11986856519906948		core
PA3596	-0.046795145318944666		core
PA3597	-0.01548421796313491		core
PA3598	0.03166678238151098		core
