	corr to exoS	gene name	label
PA2740	0.1123480416100418	pheS	core
PA2741	0.11162353172438792	rplT	core
PA2742	0.10200661768830456	rpmI	core
PA2743	0.07106322984832794	infC	core
PA2744	0.014875330408437203	thrS	core
PA2745	-0.03857365431477406		core
PA2746	-0.09940559333185188		core
PA2747	-0.029782505989732037		core
PA2748	-0.001136326419294471		core
PA2749	0.044687733589877515	endA	core
PA2750	-0.020036215715054245		core
PA2751	-0.012486636764981872		core
PA2752	-0.023770440523827163		core
PA2753	-0.08526367892336333		core
PA2754	-0.033560800720784406		core
PA2755	0.011251108640846743	eco	core
PA2756	-0.00979652891898683		core
PA2757	-0.037847653533164674		core
PA2758	0.017599832706290692		core
PA2759	0.028199312328239606		core
PA2760	-0.04448697923178098	oprQ	core
PA2761	0.03334086316339513		core
PA2762	0.018383507188585814		core
PA2763	-0.045521858598244334		core
PA2764	0.3722011663098047		core
PA2765	0.10512734265205012		core
PA2766	0.12507420007256626		core
PA2767	-0.021756357581235074		core
PA2768	0.0326976317641415		core
PA2769	0.04456512830919418		core
PA2770	0.09649810295496586		core
PA2771	0.4082611476831073		acc-module
PA2772	0.38664717476213534		core
PA2773	-0.14359814898409384		core
PA2774	-0.10372831064902313	tse4	core
PA2775	-0.07646158755853345	tsi4	core
PA2776	0.1163579433607966	pauB3	core
PA2777	0.11716789877255356		core
PA2778	-0.00024199417693403441		core
PA2779	0.038285998042561005		core
PA2780	-0.07097440093950406	bswR	core
PA2781	-0.03955928385262408		core
PA2782	0.14427107901628156	bamI	core
PA2783	0.0949729239889125	mep72	core
PA2784	0.02668470875370392		core
PA2785	-0.09671796233481834		core
PA2786	-0.10975416519323088		core
PA2787	-0.038685195077826966	cpg2	core
PA2788	0.030424266914786956		core
PA2789	-0.1480376417086109		core
PA2790	0.004835559688897871		core
PA2791	-0.13834415147518775		core
PA2792	-0.169636847948049		core
PA2793	-0.1887955209364347		core
PA2794	-0.14540477956347234		core
PA2795	-0.05640511775965426		core
PA2796	-0.004821361932638072	tal	core
PA2797	-0.04312039905177571		core
PA2798	-0.030700506703839607		core
PA2799	-0.01760409040896713		core
PA2800	-0.04850097665191471	vacJ	core
PA2801	0.02039030950588007		core
PA2802	0.10267883957328536		core
PA2803	-0.03593600267464686		core
PA2804	0.013195565567015694		core
PA2805	0.06654937437428292		core
PA2806	-0.12589330284273118		core
PA2807	-0.01397490457403728		core
PA2808	0.023919021221479174	ptrA	core
PA2809	-0.0018583706647453387	copR	core
PA2810	-0.05938371948665324	copS	core
PA2811	-0.03321378428771282		core
PA2812	0.01616690587334521		core
PA2813	-0.01522478432773834		core
PA2814	0.10399046852802313		core
PA2815	0.05699905314672389		core
PA2816	0.020501005627330076		core
PA2817	-0.043229673373707436		core
PA2818	0.1286662805520803	arr	acc
PA2819	-0.07256715456298014		acc
PA2820	-0.023416161690258327		core
PA2821	0.01499297662790874		core
PA2822	0.04864149797391465		core
PA2823	0.016909653112108257		core
PA2824	0.030421400203915726	sagS	core
PA2825	0.05529531669907463	ospR	core
PA2826	0.09947579763372633		core
PA2827	0.10534782095638724		core
PA2828	-0.06355648364737775		core
PA2829	-0.06836272229585509		core
PA2830	0.0033431870205994424	htpX	core
PA2831	-0.046685643667836084		core
PA2832	0.006946096260951727	tpm	core
PA2833	0.002782236530582305		core
PA2834	-0.04299732228184863		core
PA2835	-0.14736125707531653		core
PA2836	-0.1217061710681016		core
PA2837	-0.10054581834731834		core
PA2838	-0.06378557748407221		core
PA2839	-0.0323779838925416		core
PA2840	-0.057392541081582885		core
PA2841	0.0854502623120446		core
PA2842	0.0258749066669508		core
PA2843	-0.03578175853002556		core
PA2844	-0.08682153977129065		core
PA2845	0.11423809889354315		core
PA2846	-0.057899939122197874		core
PA2847	0.0004021649830285708		core
PA2848	0.06904332849383639		core
PA2849	0.03705887542191914	ohrR	core
PA2850	0.013746052922390948	ohr	core
PA2851	0.054749474582889715	efp	core
PA2852	0.024180199274398156	earP	core
PA2853	0.20871186762436328	oprI	acc
PA2854	-0.023112436584719436		core
PA2855	0.004800367340617001		core
PA2856	0.04291251676801616	tesA	core
PA2857	-0.08825019475730463		core
PA2858	-0.03180180010154357		core
PA2859	0.003898555213103412	greB	core
PA2860	0.041073873253330125		core
PA2861	0.1408701015162403	ligT	core
PA2862	0.03537022670158687	lipA	core
PA2863	-0.031013434850381112	lipH	core
PA2864	0.02221522611030777		core
PA2865	-0.0761088105755708		core
PA2866	-0.10556752064081837	mttC	core
PA2867	-0.030511540069988238		core
PA2868	-0.03447030922451684		core
PA2869	0.01735984456601079		core
PA2870	-0.049273032962778435		core
PA2871	0.06367629574176402		core
PA2872	0.07159254164001802		core
PA2873	0.10905386601287227	tgpA	core
PA2874	0.04103909034333792		core
PA2875	0.15276293187821932		core
PA2876	0.046964920715703344	pyrF	core
PA2877	-0.054993596879916506		core
PA2878	-0.008315802649861426		core
PA2879	0.056421924201450875		core
PA2880	-0.041642428628601416		core
PA2881	-0.03506685192987605		core
PA2882	-0.06210262479124691		core
PA2883	0.01596601448140623		core
PA2884	0.04030633382164999		core
PA2885	0.04669686014645677	atuR	core
PA2886	-0.02521625746180181	atuA	core
PA2887	-0.06246150758445417	atuB	core
PA2888	-0.08833338146754302	atuC	core
PA2889	-0.04335322569161548	atuD	core
PA2890	-0.05639640387782203	atuE	core
PA2891	-0.031818348246154766	atuF	core
PA2892	-0.06201794712734584	atuG	core
PA2893	0.005167417578058284	atuH	core
PA2894	-0.08858171744410384		core
PA2895	-0.20628295146566297	sbrR	core
PA2896	-0.18503721830970132	sbrI	core
PA2897	-0.12868703775108592		core
PA2898	-0.027078417443195217		core
PA2899	0.03550349264223086		core
PA2900	-0.091806079499735		core
PA2901	-0.0959384435718182		core
PA2902	-0.034301447616550365		core
PA2903	-0.09859563307231484	cobJ	core
PA2904	-0.07201238162093967	cobI	core
PA2905	-0.09269954499261784	cobH	core
PA2906	-0.03737684724727786		core
PA2907	-0.05273382140152326	cobL	core
PA2908	-0.14482004905058832	cbiD	core
PA2909	-0.12654506188146478		core
PA2910	-0.05106417363835921		core
PA2911	-0.07271854779584429		core
PA2912	-0.0661597945198329		core
PA2913	-0.10355465502903212		core
PA2914	-0.04532721790660649		core
PA2915	-0.07530763763344245		core
PA2916	-0.06998524996601642		core
PA2917	-0.062495414888450375		core
PA2918	0.056509765201571575		core
PA2919	-0.004811610974622229		core
PA2920	-0.007559926982063958		core
PA2921	0.02808745350488959		core
PA2922	-0.061207988196755714		core
PA2923	-0.0826149404643055	hisJ	core
PA2924	-0.033515367834326015	hisQ	core
PA2925	-0.03457882420601804	hisM	core
PA2926	-0.04934800410203055	hisP	core
PA2927	0.009894720852716551		core
PA2928	0.030836951541710414		core
PA2929	0.00655347732020185		core
PA2930	0.016056440749772118		core
PA2931	0.03707227282533252	cifR	core
PA2932	-0.05406529741250833	morB	core
PA2933	-0.10136058285931028		core
PA2934	-0.11463770151823913	cif	core
PA2935	-0.06130657689151976		core
PA2936	-0.06880786709936686		core
PA2937	-0.15472033840357266		core
PA2938	-0.012255209437805479		core
PA2939	0.05234447464981363		core
PA2940	0.0456131446579743		core
PA2941	-0.10547171233380973		core
PA2942	-0.02811068848054021		core
PA2943	0.009482109114260912		core
PA2944	-0.11021915268597493	cobN	core
PA2945	-0.05880795574463256		core
PA2946	-0.07731107495771886		core
PA2947	-0.08030092432617598	cobE	core
PA2948	-0.13389028659328134	cobM	core
PA2949	0.002433175891855737		core
PA2950	0.0041238045218524935	pfmá	core
PA2951	0.1477383415029952	etfA	core
PA2952	0.08243785596103728	etfB	core
PA2953	0.005400818842275665		core
PA2954	0.00797546829030737		core
PA2955	0.04206903610667348		core
PA2956	0.0015153021462169128		core
PA2957	0.001385796080696076		core
PA2958	0.024603357741630756		core
PA2959	-0.04398537359342263		core
PA2960	0.05135014162265692	pilZ	core
PA2961	0.002523714471746409	holB	core
PA2962	-0.07018625205350193	tmk	core
PA2963	-0.08241052366077117		core
PA2964	-0.05797437546924605	pabC	core
PA2965	-0.02737718441562078	fabF1	core
PA2966	0.08040141088787843	acpP	core
PA2967	0.02366784814640062	fabG	core
PA2968	-0.001727313752061783	fabD	core
PA2969	-0.10621101854232876	plsX	core
PA2970	-0.03929431647845713	rpmF	core
PA2971	-0.09116577605901686		core
PA2972	0.051855485676662816		core
PA2973	0.031436236727270514		core
PA2974	-0.05424503165199083		core
PA2975	-0.05601037045359082	rluC	core
PA2976	-0.10743147563501966	rne	acc
PA2977	-0.05007236291074087	murB	core
PA2978	-0.01980262741208328	ptpA	core
PA2979	0.005609494528338243	kdsB	core
PA2980	-0.036270321475004426		core
PA2981	-0.02546618641350536	lpxK	core
PA2982	0.01769304933355525		core
PA2983	0.0465109146622897		core
PA2984	0.046708110322203095		core
PA2985	-0.07581676040895863		core
PA2986	-0.044583507326162716	lolC	core
PA2987	-0.0059186049878244785	lolD	core
PA2988	-0.08946144950838905	lolE	core
PA2989	-0.005623817684749467		core
PA2990	0.07066834975670529		core
PA2991	0.07147406379535141	sth	core
PA2992	0.05870371396936985		core
PA2993	-0.06239703985332989		core
PA2994	-0.008981781226225114	nqrF	core
PA2995	-0.031347506907625465	nqrE	core
PA2996	-0.02387348186166337	nqrD	core
PA2997	-0.1328310064939497	nqrC	core
PA2998	-0.02059558977382261	nqrB	core
PA2999	-0.0426836708625608	nqrA	core
PA3000	-0.05004881145295259	aroP1	core
PA3001	0.015269554042837103		core
PA3002	0.017907069860270245	mfd	core
PA3003	0.061421235047978286		core
PA3004	0.0727041663643325		core
PA3005	-0.02384707389358506	nagZ	core
PA3006	0.030607840290224512	psrA	core
PA3007	-0.0028495257571479983	lexA	core
PA3008	-0.03868248544441489		core
PA3009	0.030296635345590926		core
PA3010	-0.0377800381848859		core
PA3011	-0.0502069500026212	topA	core
PA3012	-0.025364347184072995		core
PA3013	0.1100019175539515	faoB	core
PA3014	0.06993901960733563	faoA	core
PA3015	0.0022633139778372078		core
PA3016	-0.05900441344019337		core
PA3017	0.023890521750237148		core
PA3018	-0.03039582322340916		core
PA3019	-0.00873784517538391		core
PA3020	-0.08391491845095328		core
PA3021	-0.04845640568531444		core
PA3022	0.057874875675202976		core
PA3023	-0.02646445550440885		core
PA3024	0.060262495109116285		core
PA3025	-0.010318151294667904		core
PA3026	0.04949837781336313		core
PA3027	-0.12723920523982635		core
PA3028	-0.057303334871926966	moeA2	core
PA3029	-0.0013526141374455274	moaB2	core
PA3030	-0.07607603888302375	mobA	core
PA3031	0.0998138418864118		core
PA3032	-0.03668123797441933	snr1	core
PA3033	-0.062135674265765925		core
PA3034	-0.04764016759608206		core
PA3035	-0.0722436646509609		core
PA3036	-0.11758471673799348		core
PA3037	-0.077484857594941		core
PA3038	-0.046288585224883806	opdQ	core
PA3039	0.053345236936760236		core
PA3040	-0.01677702816065589		core
PA3041	-0.042942878111344514		core
PA3042	-0.060262280228398135		core
PA3043	-0.0364658843972681		core
PA3044	-0.04327741622664634	rocsS2	core
PA3045	0.030637822948960492	rocA2	core
PA3046	-0.036754923293927495		core
PA3047	-0.034721502831974387		core
PA3048	0.027039676394696614		core
PA3049	-0.041101840267925724	rmf	core
PA3050	-0.10290111049392443	pyrD	core
PA3051	0.08102020513189225		core
PA3052	-0.0008503828244017862		core
PA3053	-0.04102214921619615		core
PA3054	-0.04919543730618023		core
PA3055	0.0007183179677478508		core
PA3056	0.05101225540516623		core
PA3057	0.07602968428476274		core
PA3058	-0.1251869655912451	pelG	core
PA3059	-0.10998607033893902	pelF	core
PA3060	-0.09233339103868984	pelE	core
PA3061	-0.1817669446413009	pelD	core
PA3062	-0.1228402585120297	pelC	core
PA3063	-0.13989363299217605	pelB	core
PA3064	-0.07152252034235418	pelA	core
PA3065	0.2207267469177473		acc-module
PA3066	0.2848811203614697		acc-module
PA3067	0.16121324153300634		acc-module
PA3068	0.07384720839694174	gdhB	core
PA3069	-0.0230542147203486		core
PA3070	0.017346381653579296		core
PA3071	-0.005888647926045368		core
PA3072	-0.0897869440543721		core
PA3073	-0.08309247185104865		core
PA3074	0.0514824145290489		core
PA3075	0.030151148272111825		core
PA3076	-0.018932092506468882		core
PA3077	0.038969911942174085	cprR	core
PA3078	0.03515208162425235	cprS	core
PA3079	0.08128221024467408		core
PA3080	0.09885734877435456		core
PA3081	0.16678786186227584		core
PA3082	0.1890700853814728	gbt	core
PA3083	0.07500007451792741	pepN	core
PA3084	-0.09956545020479474		core
PA3085	0.037974772951045316		core
PA3086	-0.04781759099343817		core
PA3087	0.029253164621126544		core
PA3088	0.06802617002931023		core
PA3089	0.011102803992610887		core
PA3090	-0.024958569794101715		acc
PA3091	0.1449796836724085		core
PA3092	0.1283519476108216	fadH1	core
PA3093	0.01958344248573018		core
PA3094	0.012175324604342792		core
PA3095	0.1219584064332735	xcpZ	core
PA3096	0.08883957091810953	xcpY	core
PA3097	0.08685282243252634	xcpX	core
PA3098	0.016136200508218315	xcpW	core
PA3099	0.052486709177707584	xcpV	core
PA3100	0.022554317728440892	xcpU	core
PA3101	0.1699918865090951	xcpT	core
PA3102	0.02276110970563637	xcpS	core
PA3103	0.03707777990783589	xcpR	core
PA3104	-0.05625606635672234	xcpP	core
PA3105	0.06821450988827893	xcpQ	core
PA3106	-0.013319891428531265		core
PA3107	0.02252288266335567	metZ	core
PA3108	-0.010495017877071524	purF	core
PA3109	-0.0901162165904246		core
PA3110	0.02698416619001176		core
PA3111	-0.009273814929980645	folC	core
PA3112	0.08836763989686061	accD	core
PA3113	-0.07800620972608892	trpF	core
PA3114	-0.06988698888523727	truA	core
PA3115	0.05651125685268429	fimV	core
PA3116	-0.0049972822831470904		core
PA3117	0.029907101046701117	asd	core
PA3118	0.08712551189752975	leuB	core
PA3119	0.0468025839713432		core
PA3120	0.045650957998155405	leuD	core
PA3121	0.06359143195311329	leuC	core
PA3122	0.04035013993487994		core
PA3123	0.175237836142993		core
PA3124	0.08428202996954376		core
PA3125	0.014245232285364015		core
PA3126	-0.03982847069425259	ibpA	core
PA3127	0.16847198471387706		core
PA3128	0.0904390249947586		core
PA3129	0.0755510557807196		core
PA3130	-0.0517431560367199		core
PA3131	-0.009816699717744196		core
PA3132	-0.030346140320952595		core
PA3133	-0.029472466332496682		core
PA3134	0.05360789359946104	gltX	core
PA3135	-0.026591024787143477		core
PA3136	-0.06716316971024279		core
PA3137	-0.1051926918009618		core
PA3138	-0.0411583542186385	uvrB	core
PA3139	-0.07162792567847641		core
PA3140	0.06845290501782082		core
PA3141	0.0864458590086039	wbpM	core
PA3142	-0.10949556882520203		acc
PA3143	-0.06502109085743489		acc
PA3144	-0.06533981986239383		acc
PA3145	-0.031613896326597106	wbpL	core
PA3146	-0.018945726354855526	wbpK	core
PA3147	-0.035122838587127975	wbpJ	acc
PA3148	-0.00606733779672844	wbpI	core
PA3149	-0.018100940651893868	wbpH	acc
PA3150	-0.014098744266534019	wbpG	acc
PA3151	-0.0018798054441091683	hisF2	acc
PA3152	-0.001384853658800401	hisH2	acc
PA3153	-0.057122718329693865	wzx	acc
PA3154	-0.0762934677279108	wzy	acc
PA3155	-0.0052473987111126994	wbpE	acc
PA3156	0.004535035837807842	wbpD	acc
PA3157	-0.07726200732315434		acc
PA3158	-0.02933780724134012	wbpB	acc
PA3159	-0.046812424856507946	wbpA	acc
PA3160	-0.05292392893489016	wzz	core
PA3161	0.032528461339461426	himD	core
PA3162	-0.06636096881343505	rpsA	core
PA3163	0.018248586871807405	cmk	core
PA3165	0.1012893806773671	hisC2	core
PA3166	0.09635215081987647	pheA	core
PA3167	0.08629105445085491	serC	core
PA3168	0.0520520023681105	gyrA	core
PA3169	0.02011758870843056		core
PA3170	-0.01478320403336864		core
PA3171	-0.04517084855455506	ubiG	core
PA3172	0.05142150735732762		core
PA3173	-0.00010188596936287905		core
PA3174	-0.11431417590454215	hutR	core
PA3175	0.003832295266518065	hutE	core
PA3176	-0.004748270882824733	gltS	core
PA3177	0.0021602736407603414		core
PA3178	-0.03938695231667399		core
PA3179	0.08328661759129194		core
PA3180	-0.029498674921743125		core
PA3181	0.052228900034584906		core
PA3182	0.06286315420396175	pgl	core
PA3183	0.04566988153757408	zwf	core
PA3184	-0.0058417221924914955		core
PA3185	-0.0482078461929884		core
PA3186	0.022580691943122733	oprB	core
PA3187	0.043253372974138296		core
PA3188	0.032758916678366		core
PA3189	0.04396066348137098		core
PA3190	0.060890477210832426		core
PA3191	-0.009080183771779396	gtrS	core
PA3192	0.008566290109669474	gltR	core
PA3193	-0.033640873252295984	glk	core
PA3194	-0.01895662415902324	edd	core
PA3195	-0.028846800081988973	gapA	core
PA3196	-0.05340403133373354		core
PA3197	-0.09688841538232418		core
PA3198	0.01997385121893486		core
PA3199	0.036959612529806965		core
PA3200	-0.038391345307175716		core
PA3201	-0.0768214204260109		core
PA3202	-0.013069682717691858		core
PA3203	-0.032797251777736486		core
PA3204	-0.033811374117193004	cpxR	core
PA3205	0.0946957553436156		core
PA3206	-0.03011975969199623		core
PA3207	-0.042602889737716435		core
PA3208	-0.02263644205194263		core
PA3209	0.027482389597610426		core
PA3210	-0.024016575862893123	trkH	core
PA3211	0.05282599858620976		core
PA3212	0.012299795055836171		core
PA3213	0.047260159377974176		core
PA3214	0.031025306401939932		core
PA3215	0.007004635681604297		core
PA3216	-0.08310487747721687		core
PA3217	-0.013974875440183495	cyaB	core
PA3218	-0.05450953139057221		acc
PA3219	-0.03419559902882153		core
PA3220	0.03457950777559609		core
PA3221	0.0225940236073866	csaA	core
PA3222	-0.0468978909422323		core
PA3223	-0.05809606116424384	azoR3	core
PA3224	0.036999270027847336		core
PA3225	0.036864565934933466		core
PA3226	-0.028775774123660895		core
PA3227	-0.016570949316358687	ppiA	core
PA3228	0.07590807333266078		core
PA3229	-0.022435720470737452		core
PA3230	-0.022114348753996413		core
PA3231	0.0024925881378533602		core
PA3232	-0.017336617558843772		core
PA3233	-0.07225633728990384		core
PA3234	-0.021563800334011885		core
PA3235	-0.002110295739490528		core
PA3236	0.02971572431371905	betX	core
PA3237	-0.0084792061963504		core
PA3238	-0.05908966780570026		core
PA3239	0.07428325096415153		core
PA3240	-0.016905563112430404		core
PA3241	0.09715356923720647		core
PA3242	-0.1631647695092349	htrB2	core
PA3243	0.005430207759138129	minC	core
PA3244	-0.08420137831095986	minD	core
PA3245	0.013661244887392293	minE	core
PA3246	-0.04118626487067187	rluA	core
PA3247	-0.07535347174737449		core
PA3248	0.08289187414699352		core
PA3249	0.006522231924507827		core
PA3250	0.07132043388936245		core
PA3251	-0.00982285689161417		core
PA3252	-0.02617123039102716		core
PA3253	0.04629638443665077		core
PA3254	0.03507651748082735		core
PA3255	0.06643543625231507		core
PA3256	0.022793794482909788		core
PA3257	0.00587540329064365	algO	core
PA3258	-0.08671689909063916		core
PA3259	-0.04303321739233256		core
PA3260	0.0292461111866823		core
PA3261	-0.12102299788722112		core
PA3262	0.012676956665170548		core
PA3263	0.009325221179731348		core
PA3264	-0.062224674446893724		core
PA3265	-0.08924089671864573		core
PA3266	0.0006147328827900581	capB	core
PA3267	-0.011915727661316398		core
PA3268	0.037543037652699694		core
PA3269	-0.07423069249999091		core
PA3270	-0.03329156130023648		core
PA3271	-0.0279603112764249		core
PA3272	-0.007093306835073097		core
PA3273	0.09749745164210633		core
PA3274	-0.005755768937249989		core
PA3275	-0.020308961303632297		core
PA3276	0.007449262365893456		core
PA3277	-0.0034716753356594933		core
PA3278	0.08033626648097493		core
PA3279	-0.02576824227374033	oprP	core
PA3280	0.04901338695336078	oprO	core
PA3281	0.03551128756851148		core
PA3282	-0.02615352210306068		core
PA3283	0.014187235980369832		core
PA3284	-0.015621739633568388		core
PA3285	-0.08118830033343215		core
PA3286	-0.03654958088630923		core
PA3287	0.01384805581997043		core
PA3288	0.0021893625906096326		core
PA3289	-0.04193929998828399		core
PA3290	0.07520267921249188	tle1	core
PA3291	0.14216205874613358	tli1	core
PA3292	-0.06614630438556662		core
PA3293	-0.14707216704641515		core
PA3294	-0.11679738161527248	vgrG4a	core
PA3295	0.06974221896367247		core
PA3296	-0.02223250624426933	phoA	core
PA3297	-0.0656117625184011		core
PA3298	-0.05130543979137265		core
PA3299	0.023330999578190768	fadD1	core
PA3300	-0.023714519922711837	fadD2	core
PA3301	0.03309192029590618		core
PA3302	0.03791978660379592		core
PA3303	-0.06703995152643373		core
PA3304	-0.04205174670969889		core
PA3305	-0.044807114126782455		core
PA3306	0.005278187670004414		core
PA3307	0.0006211666532922431		core
PA3308	0.027121484004531324	hepA	core
PA3309	-0.0458489085445658		core
PA3310	0.08847565303055549		core
PA3311	0.004428468701485893	nbdA	core
PA3312	-0.006583357994598488		core
PA3313	-0.02923637430374965		core
PA3314	-0.055328463118249765		core
PA3315	-0.019579884286397703		core
PA3316	-0.08370500034254058		core
PA3317	-0.1739539977937725		core
PA3318	-0.13152208596327114		core
PA3319	-0.0379265984088202	plcN	core
PA3320	0.033193036926141506		core
PA3321	-0.022479573687158538		core
PA3322	-0.03794024878113452		core
PA3323	0.04917819127451379		core
PA3324	0.051880301703103794		core
PA3325	-0.04421765902503631		core
PA3326	0.006287999344215226	clpP2	core
PA3327	-0.04047363615583436		core
PA3328	-0.012750205623735892		core
PA3329	-0.010067515396747984		core
PA3330	0.01728636055569256		core
PA3331	0.007886329051313845		core
PA3332	-0.009272839554756707		core
PA3333	0.02388682173002168	fabH2	core
PA3334	-0.00025812700583469783		core
PA3335	0.022017089367913467		core
PA3336	0.08400967920328589		core
PA3337	-0.07796613200623895	rfaD	core
PA3338	0.009619876042075638		core
PA3339	-0.013844354006070505	plpD	core
PA3340	-0.0444074518621398		core
PA3341	-0.04125811020061985		core
PA3342	0.010627876685097256		core
PA3343	0.004420911637664349	hsbD	core
PA3344	-0.12378393222050545	recQ	core
PA3345	-0.05516143696656401	hptB	core
PA3346	-0.008471102355697174	hsbR	core
PA3347	0.06240231684036818	hsbA	core
PA3348	-0.053621134135294415		core
PA3349	-0.01219564851561569		core
PA3350	-0.05903251150595781		core
PA3351	-0.07592549306304816	flgM	core
PA3352	0.005533870755013419		core
PA3353	0.018878156690131747		core
PA3354	0.002743238253757272		core
PA3355	0.0858931614192951		core
PA3356	0.08386691526572107	pauA5	core
PA3357	0.07394754872155784	dsdA	core
PA3358	-0.009984585916154452		core
PA3359	0.014474960018732322		core
PA3360	0.0053118951656243715		core
PA3361	0.05962688883746772	lecB	core
PA3362	0.2996495795146064		acc-module
PA3363	-0.029999075718206505	amiR	core
PA3364	-0.08292728446763283	amiC	core
PA3365	-0.09690453519948657		core
PA3366	-0.057100758386888814	amiE	core
PA3367	-0.05735359803864181		core
PA3368	-0.03496473237439611		core
PA3369	0.04006480782031699		core
PA3370	-0.0004037923257872743		core
PA3371	0.042417121784178405		core
PA3372	0.024174519955560025		core
PA3373	-0.053705674872760095		core
PA3374	0.07029354384923234		core
PA3375	-0.03740771469507757		core
PA3376	-0.0033240735651173785		core
PA3377	0.031302691537465586		core
PA3378	0.039605867846646464		core
PA3379	0.03542415408841052		core
PA3380	0.08025935369283611		core
PA3381	-0.04569603406613733		core
PA3382	-0.017736190200113574	phnE	core
PA3383	0.005672230916471732		core
PA3384	-0.004483836807451508	phnC	core
PA3385	-0.019648179000968744	amrZ	core
PA3386	-0.05777204636956964		core
PA3387	-0.12819840341330607	rhlG	core
PA3388	-0.11290061296361867		core
PA3390	0.04601814394028265		core
PA3389	0.050703711456403226		core
PA3391	-0.0481399618743094	nosR	core
PA3392	0.06372053785909709	nosZ	core
PA3393	0.015408621562927953	nosD	core
PA3394	0.03541132996887148	nosF	core
PA3395	0.03694583008343545	nosY	core
PA3396	0.03359936790037453	nosL	core
PA3397	0.013380714143996908	fprA	core
PA3398	0.0648879398967726		core
PA3399	0.09233776856541626		core
PA3400	-0.02871055602520297		core
PA3401	-0.06962221335974893		core
PA3402	-0.021037363823905017		core
PA3403	0.07956870195118616		core
PA3404	0.05222612226383078		core
PA3405	0.0733060711217318	hasE	core
PA3406	0.0910852752818035	hasD	core
PA3407	0.20919254772476015	hasAp	core
PA3408	0.10173103022851417	hasR	core
PA3409	-0.03885619006953008	hasS	core
PA3410	-0.003196256942832257	hasI	core
PA3411	0.006141401137860617		core
PA3412	0.017335171449592332		core
PA3413	0.09093858392084493		core
PA3414	-0.015383975799119591		core
PA3415	0.028222531588207405		core
PA3416	0.0111883924753895		core
PA3417	-0.011795139599358543		core
PA3418	-0.037801597516560516	ldh	core
PA3419	0.04688493665659625		core
PA3420	-0.058160398426406586		core
PA3421	0.0027356731855785626		core
PA3422	-0.05103504878101598		core
PA3423	-0.01659767733706006		core
PA3424	-0.0902795015933462		core
PA3425	-0.011046627198921856		core
PA3426	-0.07768786243319385		core
PA3427	0.046188713141542825		core
PA3428	-0.11629731247590283		core
PA3429	-0.08140179567807196		core
PA3430	0.06455254235333849		core
PA3431	0.11214992251398348		core
PA3432	0.09812499861962153		core
PA3433	-0.012295385805109277		core
PA3435	-0.03860751739503317		core
PA3436	0.009769822058174863		core
PA3437	-0.06525801901008296	folM	core
PA3438	0.053928463449853116	folE1	core
PA3439	0.03750629060254692	folX	core
PA3440	-0.003322982190966863		core
PA3441	-0.04216610641010839		core
PA3442	-0.017978818254526144		core
PA3443	-0.003628385765863396		core
PA3444	-0.02752622927575601		core
PA3445	-0.014795228675908304		core
PA3446	0.009223621808832896		core
PA3447	0.00595890241078741		core
PA3448	-0.03040711935399886		core
PA3449	-0.10314704923064212		core
PA3450	-0.059062492028423584	lsfA	core
PA3451	-0.12358503926906153		core
PA3452	0.010225711562078469	mqoA	core
PA3453	0.024788865609786773		core
PA3454	-0.0835455928101034		core
PA3455	-0.005481674734753899		core
PA3456	0.08887750381294562		core
PA3457	0.02919823232701908		core
PA3458	0.008619902024194093		core
PA3459	-0.031592001786203715		core
PA3460	-0.0012844558328798346		core
PA3461	0.011672910622918756		core
PA3462	-0.02841481103319065		core
PA3463	-0.005716342110546815		core
PA3464	0.010995323621305002		core
PA3465	0.02023523750222228		core
PA3466	-0.04711066210276079		core
PA3467	-0.06846441214964907		core
PA3468	-0.02192316463582995		core
PA3469	-0.053326427821016764		core
PA3470	-0.08479687669529946		core
PA3471	0.06893255993987737		core
PA3472	-0.11807701525209982		core
PA3473	0.04423487851642105		core
PA3474	0.00362956765940044		core
PA3475	0.0014294498119652881	pheC	core
PA3476	-0.10334608252114014	rhlI	core
PA3477	-0.07179614147441707	rhlR	core
PA3478	0.048796953971818914	rhlB	core
PA3479	-0.02252772333894632	rhlA	core
PA3480	0.02182059014366516		core
PA3481	0.08316568943366248		core
PA3482	-0.11205872264450678	metG	core
PA3483	-0.13899244354323131		core
PA3484	-0.15953862458457374	tse3	core
PA3485	-0.11901352448112658	tsi3	core
PA3486	-0.022591983960894017	vgrG4b	core
PA3487	0.08842173125270354	tle5	core
PA3488	0.027467654161026023	tli5	core
PA3489	-0.06225910059891038		core
PA3490	-0.13511781223724315		core
PA3491	-0.05304535040463466		core
PA3492	-0.01670799917576022		core
PA3493	0.036516098156327184		core
PA3494	-0.08971521048048905		core
PA3495	-0.09668054181373326	nth	core
PA3496	0.0636032131867737		core
PA3497	-0.11627515601551347		acc
PA3498	-0.1538540662225039		acc
PA3499	-0.0585264399842951		acc
PA3500	-0.08409747483334798		acc
PA3501	-0.030800805317568025		acc
PA3502	-0.12653867942830788		acc
PA3503	-0.11933876047924775		acc
PA3504	-0.0789117991976556		acc
PA3505	-0.1244288774204566		acc
PA3506	-0.09328090264077946		acc
PA3507	-0.14402138453963192		core
PA3508	-0.10754258940435682		acc
PA3509	-0.10234474986682716		acc
PA3510	-0.07648562654564849		acc
PA3511	-0.08471446849910208		acc
PA3512	-0.09932027713825443		acc
PA3513	-0.11345480941015275		acc
