PAO1 id	PA14 homolog id	Transcriptional similarity across strains	P-value	Name	label	mean expression	standard deviation expression	min expression	25% expression	50% expression	75% expression	max expression	variance expression	range expression	pathways present
PA3185	PA14_23050	0.39112937314501983	4.6324656200993204e-195			667.0692179238532	416.19194177384804	36.63564061502821	400.97307086958	578.0503056816557	838.2542528922177	5090.26773280344	173215.7323974861	5053.632092188412	[]
PA1023	PA14_51090	0.2735195263940411	2.0634343523084954e-92			115.18825732156392	108.94961022351116	0.0	42.676371243444045	77.66873663269953	147.79560922459999	747.311161629791	11870.01756785501	747.311161629791	[]
PA1489	PA14_45170	0.17585212931496289	2.0793287789665053e-38			97.88083543376476	126.4260586481106	0.0	38.93672068438195	62.101481924938504	104.90841484593928	1719.6492723335598	15983.548305295502	1719.6492723335598	[]
PA4289	PA14_55740	0.28710762562094816	4.941281930802796e-102			157.1239703749701	198.6167592149097	0.0	45.111381511626256	82.34672446970784	184.65816354162374	1688.35134669144	39448.61704103343	1688.35134669144	[]
PA5101	PA14_67370	0.2511083953519807	1.032566210440591e-77			138.91721520545607	176.29650553066205	0.0	31.095022993021697	79.46711522213346	176.71686888227475	1648.04119487595	31080.457862322753	1648.04119487595	[]
PA0835	PA14_53480	0.5311946825913275	0.0	pta		1530.6392018263766	1748.6430125192887	105.515858827805	616.9237200683731	937.811049998145	1745.9158759284246	15391.037186785501	3057752.385232532	15285.521327957695	['KEGG-Pathway-pae00620: Pyruvate metabolism', 'KEGG-Pathway-pae00430: Taurine and hypotaurine metabolism', 'KEGG-Pathway-pae00680: Methane metabolism', 'KEGG-Pathway-pae00640: Propanoate metabolism']
PA0335	PA14_04380	0.2618508670930104	1.4027255205225678e-84			186.36831732072656	71.60806348569487	10.321293162273099	140.93970927617227	173.8524713441875	223.59132069654518	503.97443959981	5127.714756171306	493.65314643753686	[]
PA4045	PA14_11530	0.3503645814717582	2.6671445672824982e-154			226.63289752156368	195.60879605709272	0.0	99.8577085807782	169.9909227933025	292.03689183073675	1748.3180895498801	38262.80109490528	1748.3180895498801	[]
PA0033	PA14_00420	0.2022572583983437	1.7120122353348012e-50	hptC		59.45310672333114	57.120034041589406	0.0	19.774192176984727	47.2003869133544	78.44543262154001	731.907435139182	3262.698288912333	731.907435139182	[]
PA2179	PA14_36390	0.27039849798438564	2.805576034991013e-90			74.99443124253123	153.35100862332519	0.0	7.1734400166401615	22.597236044990353	82.70965604976277	2158.03757569439	23516.531845791164	2158.03757569439	[]
PA4647	PA14_61480	0.4191802896292869	1.1273729522531916e-226	uraA		534.0601436723358	500.3109510451858	137.940415967175	331.3640959673665	436.6169261955809	601.3432464376972	12302.783513799299	250311.04773573828	12164.843097832125	[]
PA1200	PA14_48780	0.2425864358027029	1.7016972034964516e-72			212.17722998273715	142.97201201194176	0.0	125.978229672314	186.36069658513748	258.680773781509	1800.66753299284	20440.996218742814	1800.66753299284	[]
PA1725	PA14_42250	0.32797068934378826	2.4444368185471603e-134	pscL		90.23599102932705	173.8229521047396	0.0	21.04640622421968	45.3808648743649	97.19930923926823	2274.01888453847	30214.4186784066	2274.01888453847	['KEGG-Pathway-pae03070: Bacterial secretion system', 'KEGG-Module-M00332: Type III secretion system']
PA0733	PA14_54800	0.21908885004539425	3.8161257216527197e-59			92.58131584541071	82.24351561325051	0.0	38.410545944426964	66.0646459201713	116.947459122607	719.165332806691	6763.995860426978	719.165332806691	[]
PA2728	PA14_28895	0.3709646425600425	3.6769004409814597e-174			351.1347259880001	266.4777239345532	0.0	188.7549219946985	278.53576030787303	440.26970131068697	2288.52259293377	71010.37735333994	2288.52259293377	[]
PA4893	PA14_64670	0.3273182215403411	8.8139354026549e-134	ureG		100.18889183613912	158.5065075651238	0.0	20.931023709734703	43.600828874600445	107.71090969545776	1392.2464445479502	25124.312940492648	1392.2464445479502	[]
PA3139	PA14_23500	0.41655718204133935	1.3760945310653545e-223			1191.517753130108	821.4355929793993	257.546727672988	750.6736691026688	1047.7675305296802	1421.5455897786298	16042.3040186007	674756.4334134173	15784.757290927713	['KEGG-Pathway-pae00360: Phenylalanine metabolism', 'KEGG-Pathway-pae00270: Cysteine and methionine metabolism', 'KEGG-Pathway-pae00350: Tyrosine metabolism', 'KEGG-Pathway-pae00400: Phenylalanine, tyrosine and tryptophan biosynthesis', 'KEGG-Pathway-pae00401: Novobiocin biosynthesis', 'KEGG-Module-M00024: Phenylalanine biosynthesis, chorismate => phenylalanine', 'KEGG-Module-M00034: Methionine salvage pathway']
PA5165	PA14_68230	0.4348806539687386	9.837693483659565e-246	dctB		471.27508020427047	267.7239366925096	80.02650086645279	293.03607584627	380.965373889897	575.6591336625568	2116.1210054908897	71676.10627813489	2036.094504624437	[]
PA0371	PA14_04870	0.4891551554657514	6.5133e-320			476.016118205062	278.58381816476157	117.350017980726	303.97312202392965	420.9482746411365	592.5273116453433	3095.412967751741	77608.94374325697	2978.062949771015	[]
PA0079	PA14_00940	0.5885434117151126	0.0	tssK1	most stable	340.3509816420882	290.86188590379754	8.79298823565043	145.1429856669895	255.02589424858547	439.11356761339806	2490.07422501068	84600.63667151374	2481.2812367750303	['KEGG-Module-M00334: Type VI secretion system']
PA2002	PA14_38610	0.3397750234214459	1.180878109931743e-144			225.37500043743302	245.602812059782	0.0	60.403758950886754	136.812669793387	296.456723751955	1781.97033090341	60320.74129167262	1781.97033090341	[]
PA5462	PA14_72080	0.2775011195775218	3.56234517556532e-95			144.49801722674678	191.8994437892496	0.0	69.72151254565149	106.24163480976652	164.23574572142627	3333.54015107809	36825.396526623364	3333.54015107809	[]
PA1365	PA14_46640	0.23823791016768725	6.536022020118909e-70			250.02992959350368	278.1930848894868	0.0	86.65105607607512	140.59780247162303	288.95486379253975	1625.3953634849204	77391.3924803292	1625.3953634849204	[]
PA1525	PA14_44700	0.2514543646977279	6.278235080921209e-78	alkB2		258.64888151574297	1285.4503889909358	0.0	51.36782195185691	95.72148013246424	177.5937597541573	22675.2743897325	1652382.7025569482	22675.2743897325	['KEGG-Pathway-pae00071: Fatty acid degradation']
PA1253	PA14_48010	0.1874307014462132	1.7371826425764127e-43	lhpG		82.4788854595497	167.7332683613301	0.0	7.489387420576197	21.52184884648695	72.5576917490025	1374.36977090557	28134.449315173973	1374.36977090557	['KEGG-Pathway-pae00930: Caprolactam degradation', 'KEGG-Pathway-pae01220: Degradation of aromatic compounds']
PA3826	PA14_14520	0.3663393258027875	1.4233969274795817e-169			133.47802042260668	88.38779579317008	0.0	75.80674954434916	110.505790761697	163.7105578235115	834.217931206691	7812.402445175138	834.217931206691	[]
PA0571	PA14_07420	0.1757048891647373	2.400493716968309e-38			119.46743123243023	71.21362373688227	0.0	74.88329869513633	104.641487241774	143.87510359330798	492.00572844329804	5071.380205738242	492.00572844329804	[]
PA3005	PA14_25195	0.3947269113138091	6.024597697276824e-199	nagZ		403.26798696629237	168.81741067009207	33.741839278425196	284.55638833692774	392.1297543869445	483.9577193910447	1213.3041916205	28499.318145354526	1179.5623523420747	['KEGG-Pathway-pae00520: Amino sugar and nucleotide sugar metabolism', 'KEGG-Pathway-pae00312: beta-Lactam resistance']
PA5215	PA14_68870	0.471464532206684	3.0333432000048043e-294	gcvT1		847.9174826872818	477.63770069916876	148.838053844186	535.2933927626958	748.7317494293592	999.0086470981438	3543.7261600112797	228137.77312918878	3394.8881061670936	['KEGG-Pathway-pae00260: Glycine, serine and threonine metabolism', 'KEGG-Pathway-pae00670: One carbon pool by folate']
PA1683	PA14_42740	0.2705669582039412	2.1557057628433807e-90			232.1929745292773	128.659874258549	0.0	152.20197200053178	196.573442599013	273.7421601722567	1671.8576963043802	16553.36324422564	1671.8576963043802	['KEGG-Pathway-pae00270: Cysteine and methionine metabolism', 'KEGG-Module-M00034: Methionine salvage pathway']
PA4984	PA14_65900	0.2961476187073525	9.75544576640497e-109			132.68044444227272	95.93200594073774	0.0	68.22419048963175	106.49192985394801	169.49676646936027	611.398804903116	9202.94976381374	611.398804903116	[]
PA4267	PA14_08810	0.5775720646883586	0.0	rpsG	most stable	5171.75486679831	4665.863871190946	211.099361017199	2304.61856668853	4055.5853845379447	6708.138149878657	49220.3070394761	21770285.664484967	49009.20767845889	['KEGG-Pathway-pae03010: Ribosome', 'KEGG-Module-M00178: Ribosome, bacteria']
PA0163	PA14_02030	0.31189842752223385	5.169041606193539e-121			121.30629042465442	110.63595290285222	0.0	58.71333047712245	94.2737834880395	143.84811664144402	988.173941898806	12240.31407472214	988.173941898806	[]
PA0240	PA14_02980	0.1822741797545741	3.496590217512716e-41			93.49134766617134	143.41200831886022	0.0	13.201174069213275	42.65735936780529	98.93590624291832	922.463623446375	20567.004130048834	922.463623446375	[]
PA4670	PA14_61770	0.6192765229258019	0.0	prs	most stable	2954.3913153904464	3386.039274852231	141.389087243674	983.474337862757	1962.0668802616397	3841.245342124072	37284.6962727144	11465261.97084182	37143.307185470716	['KEGG-Pathway-pae00230: Purine metabolism', 'KEGG-Pathway-pae00030: Pentose phosphate pathway']
PA0420	PA14_05460	0.3190287996159885	7.995277763857723e-127	bioA		463.2795335457928	250.04981672601045	92.52413683901301	290.00667418354675	395.2288451280969	581.8704531310563	2189.490015350389	62524.91084471142	2096.965878511376	['KEGG-Pathway-pae00780: Biotin metabolism']
PA2132	PA14_37000	0.20799858829886744	2.3252061242506053e-53	cupA5		33.08934217176189	78.9424906078228	0.0	1.3176282112041826	4.668054689991076	17.484919670210026	717.379809359371	6231.916823366189	717.379809359371	[]
PA4437	PA14_57640	0.14670876105123756	4.020992303227953e-27			157.32142446203952	709.3331025220258	0.0	33.57468034913663	55.0888491166957	115.18138989947175	14683.8208374773	503153.4503335228	14683.8208374773	[]
PA0477	PA14_06240	0.2113917821713973	4.277393183776659e-55			108.18418688425129	110.65392784629236	0.0	43.90052836482321	71.59551882343024	120.55169683523226	797.3230697836342	12244.291747812473	797.3230697836342	[]
PA4387	PA14_57030	0.4839238123012326	3.648761004235e-312			684.0066091824773	2014.712461619779	0.0	145.474366065541	243.643848138218	438.967145165554	21487.078760435	4059066.303006029	21487.078760435	[]
PA4533	PA14_58820	0.25164054837658323	4.801917935332827e-78			154.40165994388815	97.20782555607776	0.0	97.14126178460131	131.42939463908698	189.44733937915225	1227.07293351743	9449.361349340843	1227.07293351743	[]
PA1915	PA14_39770	0.3317162536731031	1.459106220142942e-137			327.6872653132308	263.5281761308542	0.0	154.02371814117726	246.4913214147535	431.43535584276304	2006.4392754247501	69447.09961485452	2006.4392754247501	[]
PA1762	PA14_41780	0.3269490401742154	1.8185310586786916e-133			212.3852105904327	658.6900913231121	0.0	62.652302300863504	113.115810191296	201.40265437301272	12084.629569910801	433872.6364072498	12084.629569910801	[]
PA0299	PA14_03900	0.4549708016738345	1.226690883772871e-271	spuC		1855.6543564594394	1984.4861531265226	187.717650162721	861.7908473286377	1242.051561110755	2118.6712191372453	27686.4854653254	3938185.291950904	27498.767815162682	['KEGG-Pathway-pae00330: Arginine and proline metabolism']
PA0172	PA14_02150	0.3044345790762231	4.223818767021009e-115	siaA		367.23817043050093	367.3073417456672	0.0	115.54121224259474	253.92114988576648	509.2883870447953	2667.56801394062	134914.68330026837	2667.56801394062	[]
PA5506	PA14_72650	0.21375314580354002	2.5444132946015713e-56			188.52729197329984	235.344333597579	0.0	46.20894105479482	113.01079015201898	243.78783009114372	3733.032816832461	55386.955356488565	3733.032816832461	[]
PA4453	PA14_57840	0.4007243831239939	1.5604298255544524e-205			1152.9596459824636	841.7614176721588	103.293181973925	580.6708628918875	918.2337735709192	1491.807654999885	7189.317775604509	708562.2842814426	7086.024593630584	[]
PA1511	PA14_44900	0.2401443926798953	4.882803178959103e-71	vgrG2a		384.7215993069425	349.16867828565466	0.0	162.46775286446473	267.2386633013935	480.4110796646315	2288.13566959186	121918.76589575106	2288.13566959186	['KEGG-Pathway-pae03070: Bacterial secretion system', 'KEGG-Module-M00334: Type VI secretion system']
PA0707	PA14_55160	0.2326603501789953	1.1326363911069718e-66	toxR		112.15853604167509	194.92255210036717	0.0	17.744413441366625	37.4117377431822	123.7890569257665	2270.69229421714	37994.801317320336	2270.69229421714	[]
PA4021	PA14_11830	0.4720623902146094	4.354214560801933e-295			507.71593849596815	357.09676384233575	36.833666132472295	262.92589062357183	419.8078404759065	644.2836420526821	2798.5361601685304	127518.09874666893	2761.702494036058	[]
PA5401	PA14_71310	0.1778579548798719	2.901937037022217e-39			70.67132280428743	124.69328392505992	0.0	11.474018497061026	26.165487253252802	73.9361166227747	1075.14441347867	15548.415056015601	1075.14441347867	[]
PA2096	PA14_37400	0.20087164585703696	8.17507354243897e-50			69.93300751377122	96.66140358596122	0.0	19.676487698149124	37.28198993166421	79.23480871363245	716.537309870352	9343.426943208078	716.537309870352	[]
PA3682	PA14_16740	0.231485404323417	5.315108275216133e-66			91.51312619090164	94.3164336668579	0.0	37.28203972427733	65.85267109473966	108.2011381630155	768.7595205897162	8895.589659634807	768.7595205897162	[]
PA2304	PA14_34820	0.3465576755673114	8.650445476200164e-151	ambC		311.8704465250433	367.4826141839882	0.0	52.98719355627149	183.931839244245	434.6666885826535	3319.98041889892	135043.47172749796	3319.98041889892	[]
PA1178	PA14_49200	0.35434926885795714	4.9951190746317195e-158	oprH		12703.025718957211	43639.99756547652	20.185875143328897	941.6662706444818	2932.56429262271	8721.843137312788	467064.75908338104	1904449387.5147965	467044.5732082377	[]
PA4472	PA14_58050	0.4594688115756488	1.1128816743248193e-277	pmbA		671.2156606543767	658.3202196075938	39.5664918642305	337.37347448512224	520.8894460320338	824.7529811191217	8789.232339727429	433385.51154419046	8749.665847863198	[]
PA2840	PA14_27370	0.6246306624837392	0.0		most stable	733.5844812955049	1005.8034233635848	28.541494475268504	189.56969393013947	389.48793637597646	778.1563059091625	9437.73671902658	1011640.5264499064	9409.195224551313	['KEGG-Pathway-pae03018: RNA degradation']
PA1790	PA14_41430	0.4139789918724283	1.3984305141069983e-220			161.29732742891147	212.76526830648208	0.0	64.62461641745013	120.5085361492325	195.7846667072465	4994.22199636686	45269.059397529316	4994.22199636686	[]
PA0363	PA14_04760	0.4357774786779775	7.47145427466418e-247	coaD		343.70531889465315	246.44657029808357	18.849094581166803	191.47972295106572	283.008036593155	431.813052205698	1887.42047627435	60735.912011688226	1868.5713816931832	['KEGG-Pathway-pae00770: Pantothenate and CoA biosynthesis']
PA3029	PA14_24900	0.4705014098823234	6.862001545516604e-293	moaB2		260.1220674325456	114.9346339693239	38.1010662396293	187.07613933724872	242.63554133841401	310.00821474520325	812.198706949792	13209.97008566246	774.0976407101629	[]
PA2989	PA14_25420	0.29193770751500525	1.3871464017350135e-105			221.02347614717826	153.8234132059321	26.6511903894799	122.29776200518472	185.956191854939	276.729099842002	1661.5259914395801	23661.642450322925	1634.8748010501001	[]
PA3072	PA14_24410	0.25693482068722684	2.137975812403144e-81			49.564088118355414	58.16212759320483	0.0	15.900436131597528	33.7157382847093	62.57939734685372	510.80403492599004	3382.8330861682384	510.80403492599004	[]
PA1721	PA14_42290	0.3996707134453463	2.2925803928861032e-204	pscH		63.328196285284136	94.02733670563428	0.0	16.58903096398445	35.16205879113695	73.07993751775567	1359.02404927268	8841.140047954717	1359.02404927268	[]
PA2754	PA14_28490	0.4989316334517334	0.0			613.5708761721345	818.6859854730808	2.19824705891261	160.362655150744	330.9622917446165	678.4802402448149	8933.40854418587	670246.7428100293	8931.210297126958	[]
PA1603	PA14_43770	0.20526982207391048	5.4944353233009435e-52			92.05240860577265	75.96394173483691	0.0	40.99241986308417	70.3616530836947	113.88305879234623	505.343554480976	5770.520443893696	505.343554480976	[]
PA4226	PA14_09270	0.3977200944909241	3.2339731064862733e-202	pchE		5037.761692243093	13765.551224249719	0.0	144.626345109412	785.8450235609556	2486.7407556044627	126268.460383583	189490400.5074429	126268.460383583	['KEGG-Pathway-pae01053: Biosynthesis of siderophore group nonribosomal peptides']
PA1321	PA14_47150	0.2842049841670159	6.233915340545358e-100	cyoE		170.61440122920078	394.0701643908415	0.0	26.806974538038997	64.8600658355305	163.90594073029425	5957.41334472411	155291.2944630248	5957.41334472411	['KEGG-Pathway-pae00190: Oxidative phosphorylation', 'KEGG-Pathway-pae00860: Porphyrin and chlorophyll metabolism']
PA4069	PA14_11250	0.4074765766054851	4.102569482225622e-213			443.45875211259516	226.15032064805797	83.74577996937441	291.8030441273725	422.5037884903125	540.9679644450673	2859.3866595609693	51143.967529219415	2775.640879591595	['KEGG-Pathway-pae00521: Streptomycin biosynthesis', 'KEGG-Pathway-pae00523: Polyketide sugar unit biosynthesis']
PA4901	PA14_64770	0.15024905336038996	2.2179635095801653e-28	mdlC		98.90298185526244	213.0753721311684	0.0	16.865797747759572	30.82072708048795	70.7848354700388	1946.79543681724	45401.114208835876	1946.79543681724	['KEGG-Pathway-pae00627: Aminobenzoate degradation']
PA0758	PA14_54490	0.28858265710787	4.136216005905691e-103			422.5456387569526	410.1055252623254	82.9046996564815	230.186995862339	330.392028300724	497.58430367938917	6410.43915438823	168186.54185068782	6327.534454731749	[]
PA3211	PA14_22680	0.4564683790053669	1.2220067881175648e-273			486.3503884339762	272.35380838338557	61.421610472186394	328.2325627861374	435.570416678338	567.8059112450793	3069.0750624137	74176.59694093393	3007.6534519415136	['KEGG-Module-M00210: Putative ABC transport system']
PA0037	PA14_00460	0.21832389605930447	9.798209730754984e-59	trpI		136.8994634277512	138.28478459284634	0.0	63.14785038864228	95.34527802156963	153.926284194858	1391.3521699526098	19122.68164988991	1391.3521699526098	[]
PA4484	PA14_58190	0.6536824044250389	0.0	gatB	most stable	1270.224098359786	740.8177179330179	167.51263490383002	744.0856585833649	1115.18362775717	1605.9603988345298	5812.281201423871	548810.8912034845	5644.7685665200415	['KEGG-Pathway-pae00970: Aminoacyl-tRNA biosynthesis']
PA0821	PA14_53660	0.11153123054569088	2.8226770649753693e-16		least stable	332.43397604717535	408.7781992537516	0.0	139.24983071607176	240.557392203124	389.40527334725937	4918.47399328754	167099.6161851398	4918.47399328754	[]
PA0087	PA14_01060	0.5262003031701927	0.0	tssE1		170.51158639969103	175.26914889473736	0.0	50.887180052558975	122.9380750674855	218.6363391517667	1092.0772754140198	30719.27455428561	1092.0772754140198	['KEGG-Module-M00334: Type VI secretion system']
PA4064	PA14_11310	0.3371743798956581	2.4216770277239126e-142			127.89919936102746	211.23753474537196	0.0	30.24195675582403	52.598342578140795	103.9074186801225	1827.50187040545	44621.296085302216	1827.50187040545	['KEGG-Module-M00258: Putative ABC transport system']
PA3918	PA14_13230	0.2761248119842501	3.250890645336076e-94	moaC		316.18078090234883	603.010441575234	11.764461622144802	143.0857463796483	206.11549075056598	328.33275976874427	12553.3755994084	363621.59264875867	12541.611137786254	['KEGG-Pathway-pae04122: Sulfur relay system', 'KEGG-Pathway-pae00790: Folate biosynthesis']
PA4337	PA14_56380	0.1391358848529103	1.5586888007464655e-24			100.45429238027201	119.0031748033895	0.0	44.94744677298996	69.28844977785411	122.32986648081922	1728.61005565246	14161.755613286077	1728.61005565246	[]
PA3786	PA14_15110	0.43491211573695504	8.988296432878966e-246			374.76842879923385	570.1505898614291	0.0	139.503524237356	231.10820936305998	385.290865423888	7614.91078314468	325071.69511933555	7614.91078314468	[]
PA0493	PA14_06430	0.18711552645275328	2.4133146195680888e-43			61.39181274363634	99.14538243643202	0.0	12.19743447987095	32.13558574417825	72.3322054501167	1450.5322506446398	9829.806858466362	1450.5322506446398	[]
PA4125	PA14_10610	0.10187533808240763	8.109052922347542e-14	hpcD	least stable	44.234559696605594	58.772469696369974	0.0	10.368442781349652	21.916721033978305	50.8933961310686	437.695660341099	3454.2031942107255	437.695660341099	['KEGG-Pathway-pae00350: Tyrosine metabolism', 'KEGG-Pathway-pae01220: Degradation of aromatic compounds', 'KEGG-Module-M00533: Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate']
PA1627	PA14_43480	0.22120198560918447	2.7681873403132125e-60			94.11439091345312	80.96015279552346	0.0	37.6691750666159	68.07723585746521	119.28343882785525	540.729919160829	6554.546340674505	540.729919160829	[]
PA4411	PA14_57330	0.574215617141972	0.0	murC	most stable	1735.3961119094556	1063.8611019598784	111.115901948769	996.433696263472	1503.0333736683453	2195.2936948863003	8421.776163075641	1131800.4442632871	8310.660261126872	['KEGG-Pathway-pae00471: D-Glutamine and D-glutamate metabolism', 'KEGG-Pathway-pae00550: Peptidoglycan biosynthesis']
PA3168	PA14_23260	0.6641256539104939	0.0	gyrA	most stable	3603.5062339691167	1335.0175337657613	1177.70830015578	2709.7535445250132	3457.6554018182396	4249.897249026702	14034.1653595196	1782271.8154620156	12856.45705936382	[]
PA0285	PA14_03720	0.4661701631681036	7.489686622638499e-287			403.89186606143824	249.92753605238042	78.7844581754055	251.2521376780075	325.78611842098996	472.8436796889318	1733.1972295467199	62463.773277213884	1654.4127713713144	[]
PA4182	PA14_09790	0.2132685342327083	4.553200963107068e-56			166.86141896088802	298.86090464035505	0.0	56.010274811459894	94.84569945275013	172.17360358441474	3539.6093907286104	89317.84032245139	3539.6093907286104	[]
PA3070	PA14_24430	0.3600288481474948	1.9575235304488687e-163			450.5056692643418	289.0927351529708	130.33095500462602	319.7035869380363	401.79243869374204	507.51360246693497	6175.7890632870885	83574.60951822573	6045.458108282463	[]
PA2286	PA14_35020	0.2596737670950673	3.6734367751601346e-83			164.5607567160703	453.1219666548345	0.0	15.979616156861123	49.3150559705909	152.11025278457575	10364.3347536225	205319.51666514488	10364.3347536225	[]
PA5266	PA14_69550	0.10973240662094436	8.421265302210592e-16	vgrG6	least stable	239.46563089207106	410.193755200663	0.0	40.24017724211273	76.6871728128925	233.279926934709	3231.32580271431	168258.9168056215	3231.32580271431	['KEGG-Pathway-pae03070: Bacterial secretion system', 'KEGG-Module-M00334: Type VI secretion system']
PA1069	PA14_50570	0.5494839392443621	0.0			985.029490928104	711.1426550613146	98.449968311633	579.5955629826543	812.0800521126275	1168.4109836199427	7089.49929870794	505723.8758476557	6991.0493303963085	[]
PA5489	PA14_72450	0.44132505455426346	7.463036658995095e-254	dsbA		1638.6323161719351	906.7653304324692	152.89519859916402	1050.7244778710499	1488.2666711024601	2000.873287087152	7276.94285440457	822223.364474305	7124.047655805406	[]
PA4515	PA14_58580	0.405763398171839	3.5725924865005153e-211			224.91457920598842	237.5468007561937	0.0	72.057495534047	141.5262385866875	287.6702329539735	2234.77407751672	56428.48254950278	2234.77407751672	[]
PA4115	PA14_10730	0.5503363080884724	0.0			824.0551939159509	650.5739818857634	47.1001292384048	430.5126996062572	668.3914308666531	985.9701841518507	4170.17026997906	423246.5059066976	4123.070140740656	[]
PA2490	PA14_32440	0.16691221174350765	1.013782070364985e-34			46.56220324707275	55.77793890700303	0.0	12.361256137959426	29.4130973141185	64.25816366305872	676.311298505662	3111.178468713362	676.311298505662	[]
PA4756	PA14_62910	0.5916692990396109	0.0	carB	most stable	3414.2763918666637	1576.5997143814639	1144.22352500797	2375.354078673815	3029.3732278247853	4026.4626378597245	14439.6342603871	2485666.6593877133	13295.410735379131	['KEGG-Pathway-pae00240: Pyrimidine metabolism', 'KEGG-Pathway-pae00250: Alanine, aspartate and glutamate metabolism']
PA3354	PA14_20690	0.3689634021832315	3.628932508636851e-172			266.7501109477096	258.8854571523989	0.0	96.1975209551377	177.34473755211002	359.2271919983269	1770.7061203602	67021.67992500657	1770.7061203602	[]
PA4818	PA14_63700	0.12030780705599875	1.0565110896699136e-18		least stable	123.02543315262228	652.2655608946199	0.0	11.138676609479523	26.300436347136802	66.31199188122977	11407.369195324	425450.36192917306	11407.369195324	[]
PA3877	PA14_13750	0.26078113288652977	7.005739091092175e-84	narK1		525.5294188844733	1136.9401752641525	0.0	38.9431377728614	105.91189607239251	488.4084939824508	12096.160002497	1292632.9621296816	12096.160002497	['KEGG-Pathway-pae00910: Nitrogen metabolism']
PA1350	PA14_46820	0.30715724876265155	3.0832374774277737e-117			102.52979401847952	110.87313558553969	0.0	30.136369920086093	63.298038160822436	146.77822587805073	1104.98775808942	12292.852194569468	1104.98775808942	[]
PA3956	PA14_12690	0.2474378977184665	1.9308101694093342e-75			112.26055925005986	97.47106544792659	0.0	47.17872802660846	81.92701611905541	139.14251778428098	610.9005990504261	9500.608599553992	610.9005990504261	[]
PA3638	PA14_17280	0.36911212059559134	2.582639879320391e-172			217.94477208146046	197.4081221574524	0.0	99.43853805690736	159.50848111121255	264.5596741597717	1462.69723329082	38969.96669373163	1462.69723329082	[]
PA4401	PA14_57200	0.2680524694317119	1.0792377647842363e-88			225.88299388984925	124.17189751623621	0.0	141.68942673315348	197.2343651111105	276.2819969303705	966.1587628317752	15418.660132782668	966.1587628317752	['KEGG-Pathway-pae00480: Glutathione metabolism']
PA4557	PA14_60330	0.4681515415113976	1.327746593922689e-289	lytB		551.0799356483194	272.8326537812765	53.8202564210286	368.58409762423776	509.72092058297403	672.6153486569538	2030.8207076783701	74437.6569693339	1977.0004512573414	['KEGG-Pathway-pae00900: Terpenoid backbone biosynthesis']
PA1513	PA14_44880	0.3616891973296269	4.898633997553406e-165			266.9204095734695	231.9498163858355	5.82614456617217	123.3829136090975	196.374528299702	337.2233659959405	1760.79021281482	53800.7173214228	1754.9640682486481	[]
PA3994	PA14_12150	0.04581454837052402	0.0008031442024581647		least stable	64.93389425080497	106.97550535913211	0.0	12.254733771633775	28.548113347981907	61.8925245451873	1632.3377616619696	11443.758746841706	1632.3377616619696	[]
PA5323	PA14_70280	0.5500265789045558	0.0	argB		987.6221865607919	556.5307712461337	102.699852269995	646.4443886017585	909.4762906898453	1176.330961253765	4801.00259573568	309726.49934381625	4698.302743465685	['KEGG-Pathway-pae01210: 2-Oxocarboxylic acid metabolism', 'KEGG-Pathway-pae00330: Arginine and proline metabolism', 'KEGG-Module-M00028: Ornithine biosynthesis, glutamate => ornithine']
PA2216	PA14_36060	0.1298434868561612	1.5059265778538262e-21		least stable	49.82429614466909	85.88138647421559	0.0	10.5217468622391	18.396399390333848	44.344968539010324	594.483073189046	7375.612542733583	594.483073189046	[]
PA4590	PA14_60750	0.3430561056081995	1.328850406288986e-147	pra		726.8677877162613	7327.335096879032	0.0	41.961740786511676	100.4695262695955	216.76435705834126	129600.930095796	53689839.62195525	129600.930095796	[]
PA4889	PA14_64620	0.2931411308462353	1.76325347698789e-106			310.7717812101472	395.472121752958	0.0	59.29827641227525	149.166887852098	393.7558933401405	2336.28397103504	156398.1990837864	2336.28397103504	[]
PA0849	PA14_53290	0.2710285190900458	1.0462533308718427e-90	trxB2		812.5269424342595	1944.4864783667813	10.462103335766699	165.42412387223126	310.7174403202995	649.0952490731672	22315.096317055097	3781027.664551247	22304.63421371933	['KEGG-Pathway-pae00450: Selenocompound metabolism', 'KEGG-Pathway-pae00240: Pyrimidine metabolism']
PA4379	PA14_56930	0.3526225672953458	2.0913570884823238e-156			546.5581708112285	1074.5471266784937	46.0248511424967	225.670172967062	346.4732169613345	534.3056238612146	14520.7415645313	1154651.527453007	14474.716713388803	[]
PA4888	PA14_64610	0.2701020670553884	4.458448827702268e-90	desB		285.93448640837767	290.40650004442824	0.0	73.50789987268794	187.7126722982425	397.654961697315	2259.90103846413	84335.9352680545	2259.90103846413	[]
PA3571	PA14_18110	0.26258619928568605	4.6232246891718105e-85	mmsR		124.0214461492634	111.43328701606657	0.0	52.7310734868497	84.8240632523751	143.1100479078195	660.884342326825	12417.37745520507	660.884342326825	[]
PA3749	PA14_15920	0.162004177211015	8.815154785703904e-33			138.9767930268359	161.7169068138738	0.0	40.18905838166757	77.37313927601849	154.86421665671455	1130.91031422369	26152.357949447145	1130.91031422369	[]
