	PA14 homolog id	Transcriptional similarity across strains	P-value	Name	label	mean expression_pao1	standard deviation expression_pao1	min expression_pao1	25% expression_pao1	50% expression_pao1	75% expression_pao1	max expression_pao1	variance expression_pao1	range expression_pao1	pathways present_pao1	Related acc genes_pao1	mean expression_p14	standard deviation expression_p14	25% expression_p14	50% expression_p14	75% expression_p14	min expression_p14	max expression_p14	variance expression_p14	range expression_p14	pathways present_p14	Related acc genes_p14
PA4755	PA14_62900	0.3927531245598127	8.277856039866255e-197	greA		781.7783838413718	480.8747462463728	92.4343823572994	455.00369456312563	701.7645805681841	986.3318897986273	3428.68536565911	231240.5215775134	3336.2509833018107	[]		1070.9445462508786	586.9632530702514	729.9154279548511	1012.70520769849	1300.27347307924	220.432168440223	5876.52600034462	344525.8604548122	5656.093831904397	[]
PA1184	PA14_49110	0.18799667238068046	9.612363492074137e-44			97.3153989475856	84.07886345278379	0.0	42.6208638457784	74.86181766765779	119.53367807743948	681.162060615626	7069.255279511865	681.162060615626	[]		76.55125550653909	70.33992284046522	40.62066338073621	59.802793961201495	88.1783911185137	0.0	573.980683817406	4947.704745202601	573.980683817406	[]
PA3793	PA14_15020	0.2746196931359418	3.59586637745042e-93			184.86086691273232	97.45266819234556	0.0	121.25052589906001	164.15703658659152	222.67333385561	909.5162013617739	9497.022537807403	909.5162013617739	[]		156.2822328931196	81.14435997025859	96.46734181805141	136.741151274485	196.73315127404496	22.069100290950107	448.262340253152	6584.407154982905	426.19323996220186	[]
PA3264	PA14_21780	0.3061460348001508	1.928673670058111e-116			122.14449178439682	104.0027484215164	0.0	64.20685733372495	89.58985442733595	137.92633419544674	882.1862260098801	10816.57167922923	882.1862260098801	[]		114.114396889193	82.99474782504254	58.52392260619021	96.433265078815	133.51883703319402	0.0	577.685038950253	6888.128166542406	577.685038950253	[]
PA4545	PA14_60230	0.5449143959902174	0.0	comL		1149.7652590950615	1338.0869686306967	117.692874785248	543.9694128016591	847.5642294891804	1308.9810793147474	24398.7629425816	1790476.7356192863	24281.070067796358	[]		869.7643810423999	525.2125326488608	529.083704807397	767.448582408387	1042.70173392499	80.5140943818952	2982.130754649289	275848.2044514307	2901.616660267394	[]
PA1567	PA14_44210	0.05491499747266077	5.8593683649407165e-05		least stable	118.50821803965731	159.97542381981668	0.0	20.95437517890637	58.36088713194316	133.18542029070727	935.141912881646	25592.13622632997	935.141912881646	[]	No accessory genes	109.10264927370513	158.61530699077878	20.420437789277802	50.728407697669795	105.939338453175	0.0	1072.64053990004	25158.815611778995	1072.64053990004	[]	['PA14_58900']
PA3372	PA14_20450	0.19556711197921028	2.921191360644112e-47			114.7117663245928	140.2577496068865	0.0	41.93915874694817	70.88968742032809	127.51946911842224	2147.07913959683	19672.236324788068	2147.07913959683	['path:pae00440 : Phosphonate and phosphinate metabolism']		109.98236125768308	172.33735178939077	41.975995230313394	59.4301434276042	113.883590297475	0.0	2455.8880756401	29700.162821780214	2455.8880756401	['path:pau00440 : Phosphonate and phosphinate metabolism']
PA1359	PA14_46710	0.20674231855190145	1.0027914370276703e-52			90.07330844343494	124.37714915778452	0.0	41.49614855280819	62.64352297184945	97.01104312285295	2367.44401211403	15469.675232617778	2367.44401211403	[]		66.79438472890034	58.66894652745717	31.56936059032111	49.5353943221419	87.6755849434259	0.0	510.1178876830929	3442.045286641629	510.1178876830929	[]
PA5500	PA14_72580	0.3625052265472845	7.932273516775885e-166	znuC		355.97962748158324	274.50241312845554	5.29617383872239	182.3160638758105	280.2391184174525	433.50440167440127	2666.26954764314	75351.57481334529	2660.973373804417	['path:pae02010 : ABC transporters']		309.02828059118843	745.3835630676814	113.670393057689	187.57561596621798	325.03712294462	0.0	14336.4717728376	555596.6560914724	14336.4717728376	['path:pau02010 : ABC transporters']
PA5111	PA14_67500	0.2918636317421415	1.5744202686727949e-105	gloA3		369.48281699842363	463.46935362106456	0.0	193.64728272731705	282.762778013717	425.4864633727208	7233.554880984391	214803.84174592735	7233.554880984391	['path:pae00620 : Pyruvate metabolism']		474.3907443331896	1072.5459113101977	169.88972095211	271.796504753901	438.561188252327	31.2857403009938	10380.3329917281	1150354.7318682224	10349.047251427108	['path:pau00620 : Pyruvate metabolism']
PA2966	PA14_25670	0.4480767540907942	1.4967560528239773e-262	acpP		10227.485099433135	21639.998035632267	87.46497313531349	2204.71049533631	4845.3647139912655	9428.480915235743	236054.159477969	468289514.98216844	235966.69450483372	[]		9732.458367096175	10824.793272898594	3382.3861724954304	6566.87951177827	12878.4778955768	228.795092182878	114470.693752316	117176149.40099066	114241.89866013313	[]
PA2751	PA14_28530	0.4629872703891957	1.8045870851970292e-282			165.7265233226409	183.79326432771308	0.0	53.82161118110647	104.266947192566	206.71697982274543	1624.23090829495	33779.96401223662	1624.23090829495	[]		211.10504449612114	616.0116834656862	59.2789516202783	117.183782273137	252.009865832581	6.386445919977291	11969.2436922074	379470.3941662288	11962.857246287422	[]
PA2678	PA14_29480	0.22455257905433804	4.082564145543053e-62			120.88493450961089	289.25258556840777	0.0	15.394773313175099	49.214527617100345	112.95030864121723	4039.06675304098	83667.05825800906	4039.06675304098	['path:pae02010 : ABC transporters']		73.79842805169545	204.06370851199205	11.4769296097524	23.1854184406283	53.668010453445795	0.0	1747.4115073501505	41641.99713166725	1747.4115073501505	['path:pau02010 : ABC transporters']
PA3390	PA14_20250	0.15433190478491585	7.183292185197414e-30			25.924065168568287	46.3634784238565	0.0	5.983359418179065	12.210208804038801	26.128616454023327	765.9078466951753	2149.572131559406	765.9078466951753	[]		17.61444545945089	32.56230092921557	3.71185480502127	8.04189923394348	17.9530706867215	0.0	323.8995493929	1060.3034418047937	323.8995493929	[]
PA3721	PA14_16280	0.22273725357605825	4.044321845706879e-61	nalC		286.7343708846776	321.10828783985056	3.4873677785889	95.8382321585054	194.293732936115	354.92526064403074	4476.626960908479	103110.53251944033	4473.13959312989	[]		229.63150710733936	318.3793745815556	72.9249955324468	155.828601896298	298.242224491652	7.2700583734473385	3892.73923807724	101365.4261589425	3885.4691797037926	[]
PA3524	PA14_18750	0.4115622396467439	8.718566311344816e-218	gloA1		731.0772850820239	546.1631668416297	80.5956515032713	341.0276235009065	602.1095806099654	951.402309803926	5036.182089253711	298294.2048144779	4955.58643775044	['path:pae00620 : Pyruvate metabolism']		632.5077388419445	487.2828412649369	324.975640903419	500.7852126871109	770.905474356392	88.3786303080325	3495.5102143188105	237444.56739122976	3407.131584010778	['path:pau00620 : Pyruvate metabolism']
PA4534	PA14_58830	0.17484441079223315	5.542914910615201e-38			209.11391664022042	102.53650833875058	21.1404237206481	146.20248833363726	201.29238608065398	253.6535766958777	954.5410974190048	10513.735542302673	933.4006736983567	['path:pae00220 : Arginine biosynthesis']		155.4172003702365	149.96603032942664	81.6391180840225	128.257769874766	185.953404454341	23.181280080795396	2446.4163627653697	22489.81025276651	2423.2350826845745	['path:pau00220 : Arginine biosynthesis']
PA4715	PA14_62400	0.1776086989416942	3.711252795312533e-39			674.9123082045693	419.9721496432447	91.5673168144603	443.19264496528666	573.59937470725	756.3502861385552	4944.2634000512	176376.60647596788	4852.69608323674	[]		746.7847036699312	579.0232910255097	428.986878383858	577.7080390448091	871.2682988044438	102.699480312755	4135.440751829578	335267.97155001224	4032.741271516824	[]
PA0469	PA14_06150	0.399590418076806	2.8124756746123507e-204			334.77140341973666	186.98185530423717	12.787015188159303	190.28846856989102	298.4982436084645	433.599343005437	1637.7439251515	34962.21421301469	1624.9569099633404	[]		362.8902434448217	648.5497807895839	178.82260395151695	267.73614105994	410.86859013982803	62.9845650846527	10574.1798159197	420616.81816221727	10511.195250835048	[]
PA0224	PA14_02740	0.13854309197904266	2.4516462633257505e-24			159.2288765911836	1165.1786599758846	0.0	24.36421890731715	47.250656482344	106.51874106079175	24920.108274696002	1357641.309663198	24920.108274696002	['path:pae00040 : Pentose and glucuronate interconversions', 'path:pae00051 : Fructose and mannose metabolism']		83.18912946212579	129.20278894906573	19.3995188859233	35.9426070711855	77.9567495204825	0.0	810.015197897822	16693.360672216822	810.015197897822	['path:pau00040 : Pentose and glucuronate interconversions', 'path:pau00051 : Fructose and mannose metabolism']
PA4335	PA14_56360	0.2802520107144923	4.128184138891524e-97			170.98631722632106	207.08816758601728	0.0	62.91530582809197	110.67287615405701	182.60651987408147	2511.05559941185	42885.50915413437	2511.05559941185	[]		194.10921189734245	434.956754777867	65.6123801043152	111.93216193314899	176.52648024928902	4.10857323711725	4208.22851180212	189187.3785268936	4204.1199385650025	[]
PA0140	PA14_01720	0.3061433276870159	1.9381444895486515e-116	ahpF		1664.2160640820034	6074.650103784698	16.873496643840102	398.606965129855	593.2519558973255	920.9792139618112	135924.331878342	36901373.88341145	135907.45838169815	[]		1528.4626313069143	3249.9157353002965	440.468975142613	724.7242493012379	1147.1411442241804	139.30477893223	42180.5980780478	10561952.286552466	42041.29329911557	[]
PA2475	PA14_32630	0.29686382230409875	2.802440617044412e-109			180.73190677222473	192.8933541327092	0.0	42.42229366092103	118.51312432761999	245.86768542040176	1315.7872753838099	37207.846068566745	1315.7872753838099	[]		197.6441965734333	197.4034855103495	49.625260762621295	142.534786433433	282.55651623653	0.0	1223.0443911956802	38968.13609163476	1223.0443911956802	[]
PA3247	PA14_21990	0.5494700096460886	0.0			502.1822685189621	204.2178881614999	91.2690061818652	368.637577632556	471.8233767001526	600.1719560436476	1640.51804019365	41704.94584514288	1549.2490340117847	[]		464.0698456795648	174.72025543018609	330.241214327119	423.67864316395514	570.467306413261	109.791946884403	1270.13116513933	30527.167657589467	1160.3392182549271	[]
PA4727	PA14_62560	0.4657899526060568	2.5139173890766743e-286	pcnB		831.9630691411207	370.72636342386284	206.703985024295	616.2354543823333	766.0199937404345	957.8859538285279	5570.28134279009	137438.03653748205	5363.577357765796	['path:pae03018 : RNA degradation']		972.2266633867862	356.31266236022935	737.547528932141	916.368903396747	1197.49287977029	235.823803958497	2490.8169253433703	126958.71335823475	2254.993121384873	['path:pau03018 : RNA degradation']
PA3467	PA14_19270	0.17409756765584414	1.1419834921173468e-37			98.3332680560911	160.49619844411552	0.0	15.1784191456672	35.3991865901267	99.6329230898919	1136.45918545122	25759.02971501291	1136.45918545122	[]		52.51662522973064	118.05300276012642	8.95086360373257	18.628956260032197	41.3029191920008	0.0	744.786335037973	13936.511460682417	744.786335037973	[]
PA0882	PA14_52870	0.09720865420393504	1.0426809805607434e-12		least stable	80.0743159115556	151.1705737895942	0.0	15.287749363777099	30.208065665660147	76.19737794287795	1359.11526636071	22852.54237987515	1359.11526636071	['path:pae00660 : C5-Branched dibasic acid metabolism']	No accessory genes	44.362866013290216	100.50509323210882	6.9690145661369405	14.468481430088598	37.7907390507916	0.0	1064.61176282429	10101.273765594886	1064.61176282429	['path:pau00660 : C5-Branched dibasic acid metabolism']	No accessory genes
PA1098	PA14_50200	0.3762585504828298	1.6642941246415124e-179	fleS		570.7262721718396	463.2370261385846	29.330641582954396	316.86626686811525	476.87965920859153	676.4197170440275	4318.011359807078	214588.5423857197	4288.680718224125	['path:pae02020 : Two-component system']		425.4691013423285	265.0741223937177	275.774815331479	370.75962262744	511.228618854145	28.7079330730745	2302.74611948802	70264.29036279963	2274.038186414946	['path:pau02020 : Two-component system']
PA3457	PA14_19390	0.15294987753846456	2.318313577568037e-29			132.065441764899	135.95585288895526	0.0	48.21211081895376	84.99487688184854	166.12941999608304	1000.41741714106	18483.993934763246	1000.41741714106	[]		104.50183450549886	102.08872351421074	39.4039704063795	66.65696274083551	126.836409665263	0.0	613.937903374913	10422.107468760963	613.937903374913	[]
PA2506	PA14_32250	0.13556913638850968	2.308552935787117e-23		least stable	197.0917917668464	1420.177200665984	0.0	2.0110598020972628	7.957011311498125	37.90671861252055	24688.7191767387	2016903.2812914704	24688.7191767387	[]	No accessory genes	117.03072574781952	891.2189172365852	2.13893500762426	7.6819561715815	22.90998780296189	0.0	12246.145605406298	794271.1584403516	12246.145605406298	[]
PA4047	PA14_11510	0.3660066838688033	3.022515295290645e-169	ribA		426.1615918688468	202.6258939782716	0.0	295.734278283414	382.8471144313591	501.2227631102045	1707.28511787602	41057.252910493764	1707.28511787602	['path:pae00740 : Riboflavin metabolism', 'path:pae00790 : Folate biosynthesis', 'path:pae02024 : Quorum sensing']		373.8203627332466	195.06266100823623	228.825225851499	337.90539623074403	476.70697020167086	0.0	1414.30843928158	38049.441719614086	1414.30843928158	['path:pau00740 : Riboflavin metabolism', 'path:pau00790 : Folate biosynthesis', 'path:pau02024 : Quorum sensing']
PA2684	PA14_29400	0.4923831028773929	0.0	tse5		880.7119405197893	836.0792162318111	22.689769462491302	358.103585937223	645.1513002768112	1050.0038915151877	7039.0478860413095	699028.4558147993	7016.358116578818	[]		635.2716134168519	447.4725103274403	343.026331085183	507.40713213264013	805.068443753069	61.00091899820371	4399.85145370146	200231.64749874122	4338.850534703256	[]
PA1569	PA14_44190	0.16659980508284922	1.3526425911653232e-34			77.6120347768683	131.91255799352209	0.0	13.168411726175174	28.549222600681052	70.08401129402618	855.4230217331619	17400.92295639432	855.4230217331619	[]		40.99563083712958	103.10009686522005	4.20928800790339	10.438238642548699	25.8522165952229	0.0	640.875149253618	10629.629973617757	640.875149253618	[]
PA1482	PA14_45290	0.4902684257125725	1.403e-321	ccmH		219.15878872139226	122.44997562737831	17.9400854736762	135.99378839791848	197.965998451133	267.96470148396173	955.573193550315	14993.996531145542	937.6331080766388	[]		231.43046860049907	104.8659655385979	164.328913594089	221.200226132589	282.487390504884	15.259599548826301	700.6844556180299	10996.870728342405	685.4248560692038	[]
PA1707	PA14_42460	0.4680494356771058	1.8422307517612598e-289	pcrH		237.34827114779503	891.3902692603873	0.0	19.08936553114593	59.59261790106896	142.27340159648853	12926.004367605301	794576.6121321056	12926.004367605301	[]		410.2892365123567	816.453489020775	73.289692844959	179.32261262596802	341.98903134017104	0.0	8380.07127457137	666596.2997341967	8380.07127457137	[]
PA1300	PA14_47400	0.3351676704651319	1.421758267062458e-140			224.61419459553417	581.9965820188556	0.0	21.0797245354606	50.847050576919614	162.22814293581473	10051.826946821899	338720.02148163057	10051.826946821899	[]		155.34283680451054	326.6240074406952	11.880718345455898	29.735514789987803	141.209505821292	0.0	2471.79110150777	106683.24223661928	2471.79110150777	[]
PA4096	PA14_10910	0.11179600667840224	2.399585903654809e-16		least stable	66.63971542199529	161.0431284969631	0.0	3.1741573528249525	8.530599603374604	30.237908670970697	1317.09273314304	25934.88923608936	1317.09273314304	[]	No accessory genes	66.66819381341979	130.7104099100407	12.136693132887402	23.5946907874761	53.387353229988896	0.0	959.8535107587712	17085.211258850868	959.8535107587712	[]	No accessory genes
PA5386	PA14_71140	0.1768925164257691	7.50934994073642e-39	cdhA		50.22687461155621	131.16098707590623	0.0	3.633960598882583	8.86096271685899	27.684887415966248	1129.4720286834402	17203.20453072604	1129.4720286834402	[]		19.463083131190764	76.89424972233415	0.0	3.5880527453149105	8.65206504094	0.0	713.739169808789	5912.725640360686	713.739169808789	[]
PA3259	PA14_21860	0.3535488832995407	2.8288348514938867e-157			183.0404024386192	172.015458984218	0.0	70.05175177821239	127.90820530087751	245.11180169017175	1327.4273875423598	29589.318129551182	1327.4273875423598	[]		142.58027801900613	172.1426665978611	50.645076116039	96.70869210422907	183.831565936803	11.647960667824302	1701.44274131588	29633.097663422363	1689.7947806480554	[]
PA0547	PA14_07110	0.3481733303248863	2.8374901980381205e-152			1437.4572683346921	1418.5639313182294	37.62092554212969	546.1391725629217	959.7452822930777	1818.7075849513406	9810.568379472441	2012323.6272370287	9772.947453930312	[]		1467.6583103319824	1019.0306398884698	706.7981620447017	1214.54409405828	1888.73514030636	127.412944355205	6544.944586882138	1038423.4450315036	6417.531642526934	[]
PA3760	PA14_15790	0.2206920623532783	5.226944295608893e-60			262.42086317008943	289.52767867722235	10.982635552570901	105.71623770249977	173.96615383433445	294.90827206399024	2410.2015628546696	83826.27672022095	2399.2189273020986	['path:pae02060 : Phosphotransferase system (PTS)']		248.94972202729545	235.0778455092744	107.278094035857	179.41566789290505	282.724492841203	21.432151214112	1761.27814289607	55261.593449282234	1739.845991681958	['path:pau02060 : Phosphotransferase system (PTS)']
PA4954	PA14_65450	0.3634400020712433	9.790748955650317e-167	motA		639.9423468956361	444.97129778081273	124.182270181805	443.5218755185196	548.9465401572545	675.846580639677	9522.72710509349	197999.4558487407	9398.544834911685	['path:pae02020 : Two-component system', 'path:pae02030 : Bacterial chemotaxis', 'path:pae02040 : Flagellar assembly']		620.7736817579911	528.0758130323379	428.97848013889296	532.734531240128	674.928434282969	0.0	7763.0976217428515	278864.0643097647	7763.0976217428515	['path:pau02020 : Two-component system', 'path:pau02030 : Bacterial chemotaxis', 'path:pau02040 : Flagellar assembly']
PA4922	PA14_65000	0.5406781401256859	0.0	azu		9447.217644379567	19046.608122957736	181.918457920034	2727.318098614255	5751.060953149876	10366.134081892124	300236.096797363	362773280.98951966	300054.178339443	[]		5896.823161916496	5563.788581864415	2681.23577210735	4195.7914807312	7020.48983078576	336.645432202487	43358.5151463878	30955743.383684844	43021.86971418531	[]
PA1646	PA14_43220	0.2644593132596483	2.692089884601288e-86			211.6793549863105	243.640466595548	0.0	64.98239927312888	130.80612626837348	252.13732088615143	1755.5487915402698	59360.67696289631	1755.5487915402698	['path:pae02020 : Two-component system', 'path:pae02030 : Bacterial chemotaxis']		144.21559902471643	137.18827444912822	67.9111864920701	106.822904165048	167.355078986022	0.0	1078.34561283257	18820.622646329324	1078.34561283257	['path:pau02020 : Two-component system', 'path:pau02030 : Bacterial chemotaxis']
PA1005	PA14_51320	0.4576319582092073	3.34893860594608e-275			640.394518954946	284.0545782379452	129.20086049899598	454.3857459385885	603.7400338074518	754.5483196255423	2796.77921294325	80687.00341793692	2667.578352444254	[]		554.3451049697392	188.9182552908961	434.424693665274	535.6078607575521	655.398370449032	55.4879538725875	1881.7265425997	35690.10718215618	1826.2385887271125	[]
PA0483	PA14_06300	0.3172456410450299	2.3493498219139286e-125			195.71049586222568	208.1750587441456	0.0	70.06110042714552	131.38258307272702	266.723259627465	2944.6508436995	43336.85508312848	2944.6508436995	[]		159.76049537590072	153.29403923428725	49.330041648028896	114.496615129006	211.344802022141	0.0	943.5524112285001	23499.062464763192	943.5524112285001	[]
PA4415	PA14_57380	0.543848383927176	0.0	mraY		1261.3994040436933	954.6306862949046	144.221086620893	676.12769468006	987.7071321739323	1525.0026578499326	9606.128797354659	911319.7472158808	9461.907710733763	['path:pae00550 : Peptidoglycan biosynthesis']		1735.7478798009365	1281.2299584406994	773.5467497890669	1233.88039711162	2427.02554230714	243.790550698343	8072.9470587078295	1641550.2064059558	7829.156508009486	['path:pau00550 : Peptidoglycan biosynthesis']
PA5444	PA14_71880	0.2873382301654813	3.356247118328837e-102			108.16111769499369	77.99265466156564	0.0	57.94952729659976	82.72828561949515	136.41831265258872	626.500411790093	6082.854181158236	626.500411790093	[]		80.9456305291651	74.21262758370186	43.58128908753961	61.072268199542506	96.12581206777979	0.0	946.447535205917	5507.514092877226	946.447535205917	[]
PA3653	PA14_17100	0.5471154439892361	0.0	frr		1413.048612412088	1281.6280949176407	123.531205880467	678.4405734347167	1096.93635376124	1583.4995743815325	13833.7552576876	1642570.5736822214	13710.224051807134	[]		2471.5603061016777	2370.030877397949	1148.8605785112402	1827.45330492972	2932.59304311746	381.437955461196	25724.8341951378	5617046.3598196935	25343.3962396766	[]
PA0452	PA14_05890	0.23198998221131664	2.7392558593552406e-66			189.11008414484988	358.39174197965315	0.0	33.71064281704598	70.25781281822775	192.2715226021812	5245.5921449117795	128444.64071921028	5245.5921449117795	[]		103.013137965119	196.1697211591653	23.4061376679634	48.7524966784433	97.2989978360292	0.0	2429.21534036185	38482.559499664676	2429.21534036185	[]
PA2851	PA14_27210	0.5855470364020662	0.0	efp	most stable	3016.0297687478446	2771.4959896067407	194.310005557346	1196.273116079105	2250.64545418907	3921.475829800757	28266.581540412	7681190.020406242	28072.271534854648	[]		3392.311897888087	2252.0679638561296	1645.50103481624	2814.32757475518	4844.65189638796	225.36997834819093	13297.7624652185	5071810.1138270935	13072.392486870307	[]
PA1111	PA14_50020	0.2403914972403535	3.4826377410181357e-71			82.61396277176462	104.93050796512571	0.0	14.985135304731676	45.42571995187354	111.99551156493851	1222.97360723688	11010.411501819312	1222.97360723688	[]		69.35962224231095	154.9357777353924	17.410621896801	38.3472067876063	85.4884881562387	0.0	2972.09260600421	24005.095222470918	2972.09260600421	[]
PA4619	PA14_61130	0.32248267919339	1.0727611840747175e-129			457.78868579755766	395.51154948622224	42.8784569231753	213.52006883323776	354.565782908315	539.984066828079	2787.93378063569	156429.38577699242	2745.0553237125146	[]		467.91820666488854	474.5387869540187	207.87325946664	324.032847223212	539.54641168822	69.1059362077552	5277.7596749734	225187.06032379155	5208.653738765645	[]
PA0328	PA14_04290	0.24826767452870604	5.962820398589212e-76	aaaA		322.70901093440943	356.53167680257667	14.764309563360099	145.96338293282705	235.256724556487	371.6686664759117	5391.94982048319	127114.83656365705	5377.1855109198295	[]		313.0771143320374	1390.4539522886648	112.07478124051201	176.80921220315602	253.08815540660999	41.8197042848894	20242.151168489097	1933362.193435169	20200.33146420421	[]
PA2859	PA14_27130	0.2360904863568379	1.1813309190216959e-68	greB		332.0753522413932	722.5056444205233	0.0	106.19009666673077	143.22205169235	201.19788443799823	7399.166100754509	522014.4062195156	7399.166100754509	[]		151.28515652213082	94.04250987425665	96.5976475000935	134.186991125653	186.00939073015	0.0	1146.60409441436	8843.993663449657	1146.60409441436	[]
PA3328	PA14_21010	0.3718933577796547	4.3168244054157925e-175			398.71296230276863	595.1294185966158	0.0	20.023326447855613	158.325690285522	534.2246549634071	4661.061418231901	354179.0248791458	4661.061418231901	[]		357.5142509295896	406.02691636285414	61.793480814660214	249.004473490877	482.34518143566805	0.0	2411.24687288221	164857.8568111281	2411.24687288221	[]
PA0551	PA14_07170	0.4036540375917222	8.431817806293724e-209	epd		465.4904344584266	279.87600906008487	64.60043024949799	309.9094846253177	409.0777507187526	537.8392358932285	2369.35059499684	78330.5804474007	2304.750164747342	['path:pae00750 : Vitamin B6 metabolism']		535.2728574850755	787.2381472178466	235.515666868363	328.091291171864	459.824606849531	44.931067201357095	8896.059500964979	619743.9004349882	8851.128433763623	['path:pau00750 : Vitamin B6 metabolism']
PA3564	PA14_18210	0.2361012313715601	1.1644294150476383e-68			88.98226073668245	99.44105191332069	0.0	37.05546347850853	64.71021167965979	100.68101422791777	883.3426249355548	9888.52280562775	883.3426249355548	[]		61.622013760949535	62.470980806033715	27.159326440292602	44.9320834299216	76.2496077719484	0.0	609.148171049165	3902.623442867833	609.148171049165	[]
PA0784	PA14_54130	0.20944456844214496	4.2727365481790596e-54			373.6673399535201	280.13609404434584	0.0	183.17526791078475	315.8104457390105	473.99830703659273	2576.55599589445	78476.23118642255	2576.55599589445	[]		106.83581026159617	81.45117152735138	55.6674869202132	84.44125365764171	122.900527404699	9.296259381427367	543.060983630745	6634.2933431780175	533.7647242493176	[]
PA3407	PA14_20020	0.2690112388946734	2.4391878802850835e-89	hasAp		1289.697191954711	5328.627672082749	0.0	29.66009087129877	68.10307912999521	171.50913966136926	51376.602000611296	28394272.86768602	51376.602000611296	[]		688.8896912951732	2403.848238624386	8.80327488017151	41.5736364714325	160.833099798413	0.0	20267.156304441298	5778486.354337563	20267.156304441298	[]
PA0683	PA14_55470	0.21742332941273096	2.9598324759665158e-58	hxcY		50.11585117841452	133.48310922559486	0.0	3.47400066917682	9.0219464486864	26.73758434429248	1207.71447899953	17817.740448532088	1207.71447899953	['path:pae03070 : Bacterial secretion system']		19.480410609031935	67.91422650931098	0.0	4.50862621240225	12.0053685523683	0.0	660.764115704865	4612.342162357998	660.764115704865	['path:pau03070 : Bacterial secretion system']
PA1662	PA14_42980	0.33470575423215315	3.614838082330988e-140	clpV2		516.0666511974056	674.6328098298028	0.0	132.96720046821878	297.2352851153995	630.5955361195411	7462.15306256285	455129.4280988546	7462.15306256285	['path:pae02025 : Biofilm formation', 'path:pae03070 : Bacterial secretion system']		537.9325357826125	663.4147972208175	142.268227287273	321.933565281335	664.118726374095	7.20051802826112	8198.03022613342	440119.1931715384	8190.829708105159	['path:pau02025 : Biofilm formation', 'path:pau03070 : Bacterial secretion system']
PA1116	PA14_49930	0.4796651585438653	5.901802082517888e-306			208.22749752128468	155.0304625575278	10.7213852345388	93.80242713950013	165.951466052894	270.89745502006923	1122.6355136041802	24034.444320801034	1111.9141283696415	[]		167.0737745811193	137.69488816551518	82.0673685858465	133.286876434887	212.77577649707402	10.115854244987	935.371267412276	18959.88222691374	925.255413167289	[]
PA2722	PA14_28950	0.111298048477655	3.2556124648130736e-16		least stable	62.00262887262417	65.53183314389403	0.0	18.35163010630565	41.343507687868	84.60292603575296	454.870100117489	4294.421155199168	454.870100117489	[]	No accessory genes	86.09039596249072	265.03554073517745	12.876611890782499	39.631122520259396	90.9615028350437	0.0	3141.70846047276	70243.83785278791	3141.70846047276	[]	No accessory genes
PA3649	PA14_17140	0.4213778761237748	2.7856683482022757e-229	mucP		1158.0154715652275	702.6854113359367	42.1043889634657	751.1566747353827	1028.638717898415	1385.01853447995	12539.8719681797	493766.7873043547	12497.767579216234	[]		1430.1881827277455	1267.463685080116	965.469915228254	1237.86336907827	1649.4502485352698	301.316399554519	22341.2403376507	1606464.1929968675	22039.92393809618	[]
PA1641	PA14_43290	0.2361472169215689	1.0947764301247218e-68			83.02681005919268	77.30598358165504	0.0	35.74207935635983	63.9779947626545	106.54809181597678	731.5699687716229	5976.215097527119	731.5699687716229	[]		83.36422740086576	78.69981451192169	32.1915297269562	61.630288520974204	110.34550145475	0.0	679.727434939197	6193.660804210879	679.727434939197	[]
PA2798	PA14_27940	0.4742334007448422	3.6603257075417784e-298			1780.7944234550873	1554.6766101998335	304.757176289791	1009.04955210937	1400.9201398551957	1929.6017986994648	13359.9660776717	2417019.362302445	13055.20890138191	[]		2137.500553030848	1480.333113025425	1270.55080269656	1795.1336639230399	2651.08154613652	464.089771559077	20097.0071453618	2191386.1255195457	19632.917373802724	[]
PA2007	PA14_38550	0.3137956835739642	1.523770391691871e-122	maiA		472.80793899154884	640.8673501484083	0.0	85.49111582321832	231.501257530228	575.6930173352705	6489.1394156627	410710.9604862426	6489.1394156627	['path:pae00350 : Tyrosine metabolism', 'path:pae00643 : Styrene degradation']		487.0893865276107	502.8208541715506	113.56761651128599	340.675385444894	688.0159317131198	0.0	2954.68149952224	252828.8113898077	2954.68149952224	['path:pau00350 : Tyrosine metabolism', 'path:pau00643 : Styrene degradation']
PA1782	PA14_41520	0.2669057969360172	6.339996948610574e-88			105.9174839233095	266.85127726197936	0.0	10.286731475212347	20.2172727722079	62.42685470089994	2514.45178404815	71209.60417634978	2514.45178404815	[]		88.95577353986792	290.12544280843605	7.48627252668489	17.6960180906071	58.756296498798505	0.0	3359.740141660109	84172.7725647911	3359.740141660109	[]
PA1075	PA14_50510	0.29629464252589005	7.5538859414122695e-109			160.01392251061114	212.19787039291282	0.0	76.55012384912379	114.018219292831	175.32436284851002	2908.20072676042	45027.93619928743	2908.20072676042	[]		111.47289825770405	82.03385525446797	56.4344295965273	86.5528439488657	135.37157656548	0.0	577.698215527564	6729.553407911001	577.698215527564	[]
PA5416	PA14_71470	0.2452827031152468	4.000862586543361e-74	soxB		189.36178745365442	340.24375985528684	0.0	27.48855782161177	61.84893614698335	205.57715822354	3791.5697254055895	115765.81612046214	3791.5697254055895	['path:pae00260 : Glycine, serine and threonine metabolism']		86.21185061600708	186.37079624425496	17.1925893454277	32.928536131268395	65.47770750771461	0.0	2019.0880751059601	34734.0736927176	2019.0880751059601	['path:pau00260 : Glycine, serine and threonine metabolism']
