PAO1 id	PA14 homolog id	Transcriptional similarity across strains	P-value	Name	label	median expression	mean expression	variance expression	max expression	min expression	range expression	pathways present
PA1542	PA14_44510	0.26541509118791584	6.253419047850294e-87			82.3375970449574	147.74201301680074	164709.87587115832	164709.87587115832	0.665395593112025	164709.2104755652	[]
PA1785	PA14_41490	0.7194199286078143	0.0	nasT	most stable	13.910677707272804	33.87338525820099	9466.51110369655	9466.51110369655	0.692848612027999	9465.81825508452	[]
PA5067	PA14_66950	0.7688299133429067	0.0	hisE	most stable	343.00687958262796	414.0740339652088	84465.2364260687	84465.2364260687	35.0904518448692	84430.14597422384	['KEGG-Pathway-pae00340: Histidine metabolism']
PA5512	PA14_72740	0.7002796384592779	0.0	mifS	most stable	141.692078799498	184.67742458281933	68622.82214952893	68622.82214952893	5.17342207336762	68617.64872745557	[]
PA1548	PA14_44450	0.5840603122102237	0.0		most stable	65.8310169459046	86.34627192394831	5565.64257461369	5565.64257461369	8.22019215475989	5557.42238245893	[]
PA3375	PA14_20420	0.5434073018204082	0.0		most stable	9.3570044465424	22.12368126922232	1954.2854893613987	1954.2854893613987	0.313330092404152	1953.9721592689941	['KEGG-Pathway-pae00440: Phosphonate and phosphinate metabolism']
PA1231	PA14_48350	0.8651390248425639	0.0		most stable	8.98074456193425	19.930934398821503	875.1837890577783	875.1837890577783	0.313942766929001	874.8698462908493	[]
PA3739	PA14_16030	0.5365648567663749	0.0		most stable	206.92401971053798	240.36018941940293	107277.17337994374	107277.17337994374	34.3904935775844	107242.78288636613	[]
PA3166	PA14_23280	0.7947982626437765	0.0	pheA	most stable	691.808641035361	790.8104185562468	248692.02192453624	248692.02192453624	47.2653963185983	248644.75652821767	['KEGG-Pathway-pae00400: Phenylalanine, tyrosine and tryptophan biosynthesis', 'KEGG-Module-M00024: Phenylalanine biosynthesis, chorismate => phenylalanine']
PA0237	PA14_02930	0.8445228117683953	0.0		most stable	14.6512030065928	31.06528882507503	1900.0934313295174	1900.0934313295174	0.753019791447303	1899.3404115380704	[]
PA5516	PA14_72780	0.7066399963638343	0.0	pdxY	most stable	224.50238796781102	342.2029980961675	226837.17593915996	226837.17593915996	24.575554240369897	226812.60038491953	['KEGG-Pathway-pae00750: Vitamin B6 metabolism']
PA3517	PA14_18830	0.39090554840890895	8.053364540327827e-195			46.05401062036921	112.9738033139827	113142.73341314582	113142.73341314582	0.770311806520402	113141.9631013393	['KEGG-Pathway-pae00230: Purine metabolism', 'KEGG-Pathway-pae00250: Alanine, aspartate and glutamate metabolism', 'KEGG-Module-M00048: Inosine monophosphate biosynthesis, PRPP + glutamine => IMP', 'KEGG-Module-M00049: Adenine ribonucleotide biosynthesis, IMP => ADP,ATP']
PA3063	PA14_24490	0.6923497031780307	0.0	pelB	most stable	66.43253364793	119.70525489068864	17862.055972482856	17862.055972482856	0.770311806520402	17861.285660676334	[]
PA0247	PA14_03050	0.8321296845289968	0.0	pobA	most stable	32.609743473645	54.579215717008246	3289.5741637090673	3289.5741637090673	0.770311806520402	3288.803851902547	['KEGG-Pathway-pae00362: Benzoate degradation', 'KEGG-Pathway-pae01220: Degradation of aromatic compounds']
PA3542	PA14_18550	0.5962480585245279	0.0	alg44	most stable	23.858000377262893	86.44360708733446	366007.99849814456	366007.99849814456	0.692848612027999	366007.3056495324	[]
PA1289	PA14_47530	0.7533278538951483	0.0		most stable	58.8016075246101	149.01377483922926	170747.0224960258	170747.0224960258	1.92432053828529	170745.0981754875	[]
PA4361	PA14_56720	0.4837724813760427	6.0853678146e-312			139.278066999495	157.82381727708452	6692.986342185106	6692.986342185106	5.631139461856692	6687.35520272325	[]
PA2373	PA14_33960	0.5563920866540264	0.0	vgrG3	most stable	190.439875702548	283.85873460787104	94791.35258698824	94791.35258698824	4.85417748639987	94786.49840950183	['KEGG-Pathway-pae03070: Bacterial secretion system', 'KEGG-Module-M00334: Type VI secretion system']
PA1942	PA14_39420	0.2136143974488376	3.006144621211628e-56			33.1268515013917	479.11623024985914	12378898.245354107	12378898.245354107	0.209768480626356	12378898.035585625	[]
PA2584	PA14_30670	0.7943709642101641	0.0	pgsA	most stable	206.096656166857	298.1519315526156	94106.78033226395	94106.78033226395	4.636451145057861	94102.14388111887	['KEGG-Pathway-pae00564: Glycerophospholipid metabolism']
PA2066	PA14_37780	0.7816956648105998	0.0		most stable	46.905184259973495	117.53615051880341	30126.018533551225	30126.018533551225	0.209768480626356	30125.8087650706	[]
PA2665	PA14_29620	0.3905187471730433	2.0920742685032297e-194	fhpRá		152.806735496327	208.2839640931633	44400.05805962878	44400.05805962878	16.9143659795975	44383.14369364918	[]
PA1410	PA14_46220	0.5561171835767802	0.0		most stable	34.6197928142488	57.44039523845377	7061.554263447227	7061.554263447227	1.90217620299011	7059.652087244236	['KEGG-Module-M00300: Putrescine transport system']
PA5035	PA14_66560	0.6551677394921365	0.0	gltD	most stable	426.00790301922996	606.6196865684348	316162.7261398848	316162.7261398848	48.5417748639987	316114.1843650207	['KEGG-Pathway-pae00250: Alanine, aspartate and glutamate metabolism', 'KEGG-Pathway-pae00910: Nitrogen metabolism']
PA5404	PA14_71340	0.5511658300471038	0.0		most stable	19.38458041074	33.565279793694295	2094.7810919077483	2094.7810919077483	0.520806757803433	2094.260285149945	[]
PA3181	PA14_23090	0.4877736804097836	7.46578e-318			367.51542148467	709.3841842205476	1051728.648512015	1051728.648512015	10.1317960051547	1051718.5167160095	['KEGG-Pathway-pae00030: Pentose phosphate pathway', 'KEGG-Pathway-pae00630: Glyoxylate and dicarboxylate metabolism', 'KEGG-Module-M00008: Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate']
PA5508	PA14_72690	0.5740395710518621	0.0	pauA7	most stable	105.99733784658899	204.23362699977483	71553.22622456723	71553.22622456723	4.23755483111675	71548.98866973612	['KEGG-Pathway-pae00330: Arginine and proline metabolism', 'KEGG-Pathway-pae00630: Glyoxylate and dicarboxylate metabolism', 'KEGG-Pathway-pae00250: Alanine, aspartate and glutamate metabolism', 'KEGG-Pathway-pae00910: Nitrogen metabolism']
PA4415	PA14_57380	0.7622337572423216	0.0	mraY	most stable	876.5658471220081	1166.8110589520834	1038892.2831264596	1038892.2831264596	61.4049522241397	1038830.8781742356	['KEGG-Pathway-pae00550: Peptidoglycan biosynthesis']
PA3788	PA14_15090	0.7850306424520833	0.0		most stable	76.37587567847991	108.03659180194964	11059.005083860113	11059.005083860113	3.79878926602988	11055.206294594085	[]
PA1577	PA14_44110	0.3395358944265236	1.9307094867346418e-144			51.11354685607621	80.31597127958669	7718.2214535941	7718.2214535941	2.15597142084937	7716.06548217325	[]
PA0387	PA14_05050	0.3913074538452445	2.982615057729115e-195			362.196675002752	548.4004398002113	1631154.0657924272	1631154.0657924272	55.006271705717	1631099.0595207212	['KEGG-Pathway-pae00230: Purine metabolism']
PA0090	PA14_01100	0.5051025323163266	0.0	clpV1	most stable	526.479000676552	825.1676007317874	735895.5765673334	735895.5765673334	25.305407326888197	735870.2711600065	['KEGG-Pathway-pae03070: Bacterial secretion system', 'KEGG-Module-M00334: Type VI secretion system']
PA1669	PA14_42900	0.6818111191103311	0.0	icmF2	most stable	266.084857551344	394.3300780762788	187812.5269522592	187812.5269522592	9.01088885615301	187803.51606340305	['KEGG-Pathway-pae03070: Bacterial secretion system', 'KEGG-Module-M00334: Type VI secretion system']
PA0809	PA14_53800	0.6841524359755423	0.0		most stable	61.434459906627	113.31432975922802	62512.10395077729	62512.10395077729	1.12131089792155	62510.982639879374	[]
PA5200	PA14_68700	0.5294331364019751	0.0	amgR	most stable	490.11516252054804	607.1564089829519	272427.6492766122	272427.6492766122	70.1835285800331	272357.4657480322	[]
PA2648	PA14_29860	0.780024039190421	0.0	nuoM	most stable	475.320277362589	690.8990232793701	394110.2249689836	394110.2249689836	28.1973124640271	394082.0276565196	['KEGG-Pathway-pae00190: Oxidative phosphorylation', 'KEGG-Module-M00144: NADH:quinone oxidoreductase, prokaryotes']
PA3547	PA14_18470	0.4603567484617701	6.964671669922558e-279	algL		17.8071614409812	58.12985028581657	97266.8773648174	97266.8773648174	0.692848612027999	97266.18451620537	['KEGG-Pathway-pae00051: Fructose and mannose metabolism']
PA5324	PA14_70290	-0.0813806504496475	2.515873684610847e-09	sphR	least stable	159.814307298497	172.55804224154303	8638.281838358027	8638.281838358027	0.4875346046657729	8637.794303753359	[]
PA1174	PA14_49250	0.7847432602022671	0.0	napA	most stable	487.417860865922	1019.0980800104868	2291780.4470343227	2291780.4470343227	3.0036296187176696	2291777.443404704	['KEGG-Pathway-pae00910: Nitrogen metabolism', 'KEGG-Module-M00529: Denitrification, nitrate => nitrogen', 'KEGG-Module-M00530: Dissimilatory nitrate reduction, nitrate => ammonia']
PA1792	PA14_41400	0.6707996434260699	0.0		most stable	154.56307267802	290.90457333025023	290717.9785450223	290717.9785450223	18.449457602120106	290699.5290874202	['KEGG-Pathway-pae00540: Lipopolysaccharide biosynthesis']
PA4694	PA14_62130	0.5932235184846448	0.0	ilvC	most stable	1930.85051684057	3174.898424677971	52178889.02469281	52178889.02469281	144.12463739475598	52178744.90005542	['KEGG-Pathway-pae00290: Valine, leucine and isoleucine biosynthesis', 'KEGG-Pathway-pae01210: 2-Oxocarboxylic acid metabolism', 'KEGG-Pathway-pae00770: Pantothenate and CoA biosynthesis', 'KEGG-Module-M00019: Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine', 'KEGG-Module-M00570: Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine']
PA2369	PA14_34010	0.8341337658376516	0.0	hsiG3	most stable	102.06082928832399	187.70053274984195	66134.41208780756	66134.41208780756	1.90217620299011	66132.50991160457	['KEGG-Module-M00334: Type VI secretion system']
PA4823	PA14_63770	0.3837522927175062	3.045730729701936e-187			3.4264200613023	10.032926124950711	699.610934574216	699.610934574216	0.162821433821795	699.4481131403943	[]
PA4261	PA14_08870	0.8315327661296235	0.0	rplW	most stable	1572.05931266601	2894.80479812468	17647878.88094027	17647878.88094027	18.582414247232602	17647860.298526026	['KEGG-Pathway-pae03010: Ribosome', 'KEGG-Module-M00178: Ribosome, bacteria']
PA1008	PA14_51290	0.666431945134344	0.0	bcp	most stable	329.864981613711	406.7056718366906	134816.40268684708	134816.40268684708	34.4543966947201	134781.94829015233	[]
PA1590	PA14_43920	0.7455733960920262	0.0	braB	most stable	422.88289870347	515.3123985542479	116202.81575862215	116202.81575862215	61.9391798165343	116140.87657880565	[]
PA0799	PA14_53900	0.8073885319815093	0.0		most stable	218.954089376304	243.56734111747747	15126.66521410213	15126.66521410213	26.544155574513397	15100.121058527617	[]
PA3579	PA14_18010	0.7651585253614092	0.0		most stable	195.351965759739	288.58171094452223	80390.83547926326	80390.83547926326	19.746790684272998	80371.08868857898	['KEGG-Pathway-pae00561: Glycerolipid metabolism']
PA1776	PA14_41575	0.4628110855119941	3.144686961714048e-282	sigX		1816.988027559189	3202.2427281640835	27540809.60385213	27540809.60385213	64.2215526571147	27540745.38229947	[]
PA1347	PA14_46850	0.8361002403986417	0.0		most stable	23.9837480801537	59.046231158322115	23483.855188021236	23483.855188021236	0.877621461879252	23482.97756655935	[]
PA1095	PA14_50250	0.6770389461189755	0.0		most stable	934.112010671093	1765.200144879526	26144806.02885849	26144806.02885849	0.0871953139390681	26144805.941663176	['KEGG-Pathway-pae02040: Flagellar assembly']
PA1177	PA14_49210	0.4080344617994786	9.525092580535185e-214	napE		93.25531018805859	397.3827862277121	4460990.714546471	4460990.714546471	1.72987357957644	4460988.984672891	[]
PA2022	PA14_38360	0.6769998299471259	0.0		most stable	71.8118972536602	124.49595944094122	32824.56661234992	32824.56661234992	0.209768480626356	32824.35684386929	['KEGG-Pathway-pae00040: Pentose and glucuronate interconversions', 'KEGG-Pathway-pae00500: Starch and sucrose metabolism', 'KEGG-Pathway-pae00520: Amino sugar and nucleotide sugar metabolism']
PA4071	PA14_11230	0.8412122519587658	0.0		most stable	10.0526588919603	20.06326405326474	595.9851603565643	595.9851603565643	0.277128581705733	595.7080317748585	[]
PA0464	PA14_06070	0.7740428240422841	0.0	creC	most stable	165.179935158885	213.2875123564981	29178.003214005148	29178.003214005148	17.119585826911	29160.88362817824	[]
PA1526	PA14_44690	0.4852062323319778	4.7332694594e-314			297.249100480675	359.1584020340191	56304.542153515154	56304.542153515154	35.3324459488631	56269.20970756629	[]
PA1052	PA14_50760	0.42767406516916784	7.360536452723357e-237			82.7719352900677	120.1095696159144	20909.82438499348	20909.82438499348	0.692848612027999	20909.131536381454	['KEGG-Pathway-pae00260: Glycine, serine and threonine metabolism', 'KEGG-Pathway-pae00561: Glycerolipid metabolism', 'KEGG-Pathway-pae00630: Glyoxylate and dicarboxylate metabolism']
PA1418	PA14_46110	0.18209052158173933	4.211563302014228e-41		least stable	59.4413235840602	127.72658391134165	109294.26576108698	109294.26576108698	1.36709630506194	109292.89866478194	[]
PA0511	PA14_06670	0.6916855498629589	0.0	nirJ	most stable	151.262572360467	488.37647423566216	712566.9500541348	712566.9500541348	4.68462305148002	712562.2654310834	[]
PA5316	PA14_70190	0.8216487414016722	0.0	rpmB	most stable	1705.14236286339	2913.259777704749	12338313.706861027	12338313.706861027	20.665241648299002	12338293.04161938	['KEGG-Pathway-pae03010: Ribosome', 'KEGG-Module-M00178: Ribosome, bacteria']
PA1067	PA14_50600	0.6485212957624867	0.0		most stable	36.0810128971058	45.172516369314614	902.344236352352	902.344236352352	1.72987357957644	900.6143627727756	[]
PA0375	PA14_04920	0.6815455314135491	0.0	ftsX	most stable	529.006281623592	659.8858217894763	283587.79166074825	283587.79166074825	65.5300129293231	283522.2616478189	[]
PA1795	PA14_41360	0.79012483179252	0.0	cysS	most stable	1062.66211648276	1202.126786214661	800668.0985830573	800668.0985830573	131.361711527733	800536.7368715295	['KEGG-Pathway-pae00970: Aminoacyl-tRNA biosynthesis', 'KEGG-Module-M00360: Aminoacyl-tRNA biosynthesis, prokaryotes']
PA1982	PA14_38860	0.4272912561105389	2.149211520800115e-236	exaA		41.0332413270436	212.52198641096646	1401048.1889704335	1401048.1889704335	0.209768480626356	1401047.979201953	['KEGG-Pathway-pae00625: Chloroalkane and chloroalkene degradation', 'KEGG-Pathway-pae00010: Glycolysis / Gluconeogenesis']
PA1841	PA14_40700	0.5552465302000696	0.0		most stable	102.78974599949301	120.2975295978408	8205.195147827413	8205.195147827413	7.59757853205976	8197.597569295353	[]
PA1477	PA14_45350	0.743287200982442	0.0	ccmC	most stable	270.17330191527697	330.89347512142086	72927.33702756847	72927.33702756847	12.135443715999699	72915.20158385247	[]
PA3838	PA14_14370	0.7265712633802779	0.0		most stable	142.773966285167	190.48334605824002	25240.756026444902	25240.756026444902	12.3880171949955	25228.3680092499	[]
PA0478	PA14_06250	0.1922230011717198	1.0902181400742026e-45		least stable	38.42736667490721	49.44352279898993	2084.7464979074416	2084.7464979074416	0.665395593112025	2084.0811023143297	[]
PA2927	PA14_26190	0.7910487625363924	0.0		most stable	73.2043337403427	101.91799704983259	13874.216465197176	13874.216465197176	2.15597142084937	13872.060493776327	[]
PA4820	PA14_63720	0.543485108607783	0.0		most stable	8.7490272299631	23.7895680817092	21475.210741465125	21475.210741465125	0.219405365469813	21474.99133609965	[]
PA0170	PA14_02130	0.7285718439005487	0.0		most stable	50.129534293367996	99.41247069623962	43489.31342912791	43489.31342912791	1.07986318928404	43488.23356593863	[]
PA5046	PA14_66680	0.8217100395659542	0.0		most stable	1666.5263288299698	2213.769645259985	3635555.9167730687	3635555.9167730687	114.54857174045799	3635441.368201328	['KEGG-Pathway-pae00620: Pyruvate metabolism']
PA4704	PA14_62260	-0.01968996754413781	0.14990549132398906	cbpA	least stable	114.95312738324301	173.82549726833022	681640.5435900992	681640.5435900992	21.2449276337052	681619.2986624654	[]
PA0372	PA14_04890	0.7258717250377141	0.0		most stable	334.277917051943	377.62687847482596	63867.04758875461	63867.04758875461	32.6439637172525	63834.40362503736	[]
PA5372	PA14_70940	0.3281500608652759	1.717174776449253e-134	betA		247.479526456674	402.3979488404305	279853.91735013627	279853.91735013627	2.31093541956121	279851.60641471675	['KEGG-Pathway-pae00260: Glycine, serine and threonine metabolism']
PA0993	PA14_51460	0.6807002506467652	0.0	cupC2	most stable	10.9649952530337	49.479016516688795	33895.05907566764	33895.05907566764	0.692848612027999	33894.36622705561	[]
PA4568	PA14_60460	0.8317746434972136	0.0	rplU	most stable	1774.0407427108898	3209.927460675307	16117441.516513964	16117441.516513964	45.103517691067495	16117396.412996275	['KEGG-Pathway-pae03010: Ribosome', 'KEGG-Module-M00178: Ribosome, bacteria']
PA1276	PA14_47720	0.7486466493489768	0.0	cobC	most stable	66.7781434794267	91.81135873232107	8038.918096867963	8038.918096867963	2.3080818125062903	8036.610015055457	['KEGG-Pathway-pae00860: Porphyrin and chlorophyll metabolism', 'KEGG-Module-M00122: Cobalamin biosynthesis, cobinamide => cobalamin']
PA3399	PA14_20120	0.5873683733900384	0.0		most stable	87.1276749606402	123.55263147411226	34731.97693056813	34731.97693056813	0.958743936873866	34731.018186631256	[]
PA1437	PA14_45880	0.6002119590321874	0.0		most stable	86.1660593901421	104.51127993708134	7330.001824931384	7330.001824931384	3.0812472260816097	7326.920577705303	['KEGG-Module-M00452: CusS-CusR (copper tolerance) two-component regulatory system']
PA2528	PA14_31870	0.2898973972798713	4.4766193890713206e-104	muxA		161.867718398489	209.9133144919923	73615.20605988093	73615.20605988093	31.38580154704589	73583.82025833389	[]
PA0321	PA14_04190	0.25131452625756123	7.67743605665317e-78			48.1318099941883	66.69294668071558	4652.5172236378385	4652.5172236378385	0.313330092404152	4652.203893545435	[]
PA3030	PA14_24890	0.6191649352217687	0.0	mobA	most stable	53.462094244608295	63.764401263508255	2127.828415709087	2127.828415709087	2.09091680617545	2125.737498902912	[]
PA3488	PA14_18960	0.4041355651753261	2.430730679557418e-209	tli5		54.9263023623354	84.35240421472189	13683.588719126059	13683.588719126059	0.0576251826115012	13683.53109394345	[]
PA1951	PA14_39270	0.8050691894901084	0.0	fapF	most stable	169.028150257494	231.6744146917659	49528.845347922696	49528.845347922696	0.209768480626356	49528.63557944208	[]
PA3319	PA14_21110	0.6861188346181587	0.0	plcN	most stable	52.7557335100836	125.0374233087386	166807.67743924144	166807.67743924144	0.626660184808304	166807.05077905662	['KEGG-Pathway-pae00562: Inositol phosphate metabolism', 'KEGG-Pathway-pae00564: Glycerophospholipid metabolism']
PA4245	PA14_09030	0.825382914231234	0.0	rpmD	most stable	1087.90314374774	1932.111990511019	6778879.829567882	6778879.829567882	16.0950312092606	6778863.734536673	['KEGG-Pathway-pae03010: Ribosome', 'KEGG-Module-M00178: Ribosome, bacteria']
PA0672	PA14_55580	0.6319199970073475	0.0	hemO	most stable	75.4247875282297	408.0294717253554	829948.0217193147	829948.0217193147	0.140206803086787	829947.8815125115	[]
PA2758	PA14_28420	0.2965151416610762	5.145886646086088e-109			83.84612612019801	119.39462471719227	43222.63267705511	43222.63267705511	2.01875693355055	43220.613920121556	[]
PA1616	PA14_43620	0.5090805087312914	0.0		most stable	107.487047934102	124.07244798305894	7477.27878483225	7477.27878483225	8.8484542595049	7468.430330572745	[]
PA3239	PA14_22290	0.4739376730909046	9.632692668488146e-298			195.92825245318198	233.01609525521914	21137.59381257673	21137.59381257673	28.5440879845651	21109.04972459216	[]
PA2072	PA14_37690	0.7865524521139474	0.0		most stable	260.58866250187697	430.27445325395536	309143.6850975176	309143.6850975176	0.209768480626356	309143.47532903694	[]
PA4064	PA14_11310	0.3469853011161877	3.50820554338764e-151			45.394279573728895	92.29226952810123	28030.019453434048	28030.019453434048	3.8043524059802096	28026.215101028065	['KEGG-Module-M00258: Putative ABC transport system']
PA1282	PA14_47640	0.2784658150285318	7.504961690987578e-96			50.9241348149349	118.39743487577276	112681.6561510859	112681.6561510859	1.36709630506194	112680.28905478086	[]
PA0860	PA14_53150	0.583953196380859	0.0		most stable	242.12168589121498	294.49778627144286	56852.587799681474	56852.587799681474	35.5560780751641	56817.03172160633	[]
PA4928	PA14_65080	0.8481671803753622	0.0		most stable	445.933313703807	622.0743935199657	303939.70329278184	303939.70329278184	108.479845187795	303831.22344759403	[]
PA4276	PA14_08695	0.8377313895329253	0.0	secE	most stable	1535.16341324961	2418.6646719424266	7319383.082005225	7319383.082005225	20.79841877605089	7319362.283586449	['KEGG-Pathway-pae03070: Bacterial secretion system', 'KEGG-Pathway-pae03060: Protein export', 'KEGG-Module-M00335: Sec (secretion) system']
PA0017	PA14_00180	0.8252432397891288	0.0		most stable	200.906077067387	232.81534180251086	23481.611397026943	23481.611397026943	16.2986469268557	23465.312750100093	[]
PA3690	PA14_16660	0.3401258641386935	5.7359658932887435e-145			399.755668887404	1209.7407012197568	12822594.312299784	12822594.312299784	55.83251780058829	12822538.479781985	[]
PA2959	PA14_25780	0.8469262446240857	0.0		most stable	259.80505353752005	298.0633851242242	39860.74885667956	39860.74885667956	23.109354195612106	39837.63950248394	[]
PA4097	PA14_10900	0.8873821570054572	0.0		most stable	7.5873832442162	20.880604958872077	1318.2126024337485	1318.2126024337485	0.188268053399092	1318.0243343803495	['KEGG-Pathway-pae00650: Butanoate metabolism']
PA0041	PA14_00510	0.5311361721332973	0.0		most stable	874.706390711077	1184.324743412584	952647.0167063259	952647.0167063259	0.0843645868602778	952646.9323417392	[]
PA4056	PA14_11400	0.6938628172212381	0.0	ribD	most stable	302.364495712736	355.4250678549648	74467.895098334	74467.895098334	5.468385220247768	74462.42671311376	['KEGG-Pathway-pae00740: Riboflavin metabolism', 'KEGG-Module-M00125: Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD']
PA4329	PA14_56240	0.8055620694710269	0.0	pykA	most stable	1038.40788872187	1186.2868882109376	614267.297768231	614267.297768231	150.235546445781	614117.0622217852	['KEGG-Pathway-pae00230: Purine metabolism', 'KEGG-Pathway-pae00620: Pyruvate metabolism', 'KEGG-Pathway-pae00010: Glycolysis / Gluconeogenesis', 'KEGG-Module-M00049: Adenine ribonucleotide biosynthesis, IMP => ADP,ATP', 'KEGG-Module-M00050: Guanine ribonucleotide biosynthesis IMP => GDP,GTP', 'KEGG-Module-M00002: Glycolysis, core module involving three-carbon compounds']
PA2589	PA14_30600	0.7511238187116952	0.0		most stable	32.4063319831278	58.37280525295421	5444.468480873539	5444.468480873539	0.692848612027999	5443.775632261511	[]
PA3296	PA14_21410	0.6500886537732705	0.0	phoA	most stable	20.25367224574461	81.96126644073094	73171.51514421242	73171.51514421242	0.958743936873866	73170.55640027557	['KEGG-Pathway-pae00627: Aminobenzoate degradation', 'KEGG-Pathway-pae00790: Folate biosynthesis', 'KEGG-Module-M00126: Tetrahydrofolate biosynthesis, GTP => THF']
PA2159	PA14_36650	0.6654733646578653	0.0		most stable	25.222998175337896	98.28206539957529	109056.25583234832	109056.25583234832	0.209768480626356	109056.04606386767	[]
PA5427	PA14_71630	0.6022813012484313	0.0	adhA	most stable	1201.14401837128	2928.6085622110595	21729875.94427521	21729875.94427521	14.5625324591996	21729861.38174276	['KEGG-Pathway-pae00071: Fatty acid degradation', 'KEGG-Pathway-pae00350: Tyrosine metabolism', 'KEGG-Pathway-pae00625: Chloroalkane and chloroalkene degradation', 'KEGG-Pathway-pae01220: Degradation of aromatic compounds', 'KEGG-Pathway-pae00010: Glycolysis / Gluconeogenesis']
PA2211	PA14_36110	0.7715937483408296	0.0		most stable	15.8062728007487	26.83139443793645	825.3367120179056	825.3367120179056	0.149098425129763	825.1876135927757	[]
PA1183	PA14_49130	0.5488933545485118	0.0	dctA	most stable	207.312237473008	544.5089351639006	1225673.6939342741	1225673.6939342741	3.5849958061766	1225670.108938468	[]
PA3566	PA14_18180	0.6145792938737256	0.0		most stable	55.182736217024896	106.47218467067249	32705.696484629716	32705.696484629716	0.665395593112025	32705.031089036613	[]
PA2203	PA14_36220	0.5701904973357038	0.0		most stable	21.6084028244528	39.92144994532494	3550.7314175458064	3550.7314175458064	0.209768480626356	3550.52164906518	['KEGG-Module-M00236: Putative polar amino acid transport system']
PA3411	PA14_19970	0.1251528670338843	4.0286175722001176e-20		least stable	9.23239288019253	21.691066733356934	1702.3726734345505	1702.3726734345505	0.2294912637462889	1702.1431821708045	[]
PA2683	PA14_29410	0.11310320319965272	1.0703125074295043e-16		least stable	108.585697265573	130.197533121117	8389.336421675114	8389.336421675114	19.7089881164984	8369.627433558617	['KEGG-Pathway-pae00260: Glycine, serine and threonine metabolism', 'KEGG-Pathway-pae00290: Valine, leucine and isoleucine biosynthesis', 'KEGG-Module-M00570: Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine']
PA1197	PA14_48810	0.4548033907013155	2.0505712923249245e-271			145.437299575762	239.4957058573792	98679.21150168314	98679.21150168314	15.475661890525599	98663.7358397926	[]
PA0244	PA14_03020	0.8588198189872339	0.0		most stable	20.374794524677	31.672674208971014	1196.4454233231638	1196.4454233231638	0.958743936873866	1195.48667938629	['KEGG-Pathway-pae00400: Phenylalanine, tyrosine and tryptophan biosynthesis']
PA3744	PA14_15980	0.8220022991477083	0.0	rimM	most stable	1706.92855540829	2908.7728413109194	12097242.860533388	12097242.860533388	51.207630016880294	12097191.65290337	[]
PA0949	PA14_51990	0.8399181724173326	0.0	wrbA	most stable	236.398275644374	260.15525216892297	19333.77569549863	19333.77569549863	29.1451729258298	19304.6305225728	[]
PA4668	PA14_61740	0.8187246161358632	0.0	lolB	most stable	157.73907245876	179.82328991347774	10672.570083743856	10672.570083743856	6.60089670462176	10665.969187039233	[]
PA3888	PA14_13610	0.5108230102911803	0.0	opuCD	most stable	63.5833334909162	92.22663083641457	9122.599306005392	9122.599306005392	3.54201666248479	9119.057289342907	[]
PA3863	PA14_14010	0.4664349238576975	3.220080583304558e-287	dauA		84.49971773152309	106.26884387247705	12245.385093977606	12245.385093977606	2.56576071771372	12242.819333259893	[]
PA5361	PA14_70760	0.6103228527808121	0.0	phoR	most stable	115.225496841273	163.28178253958123	35668.986326039216	35668.986326039216	10.9606521861752	35658.02567385303	[]
PA0914	PA14_52440	0.7188149784055208	0.0		most stable	27.7699628909866	47.09609799642274	4774.144730522936	4774.144730522936	0.753019791447303	4773.391710731488	[]
PA1843	PA14_40670	0.7409719751574564	0.0	metH	most stable	948.704570245001	1207.9543962533878	1141314.4821026016	1141314.4821026016	222.407909446325	1141092.0741931552	['KEGG-Pathway-pae00670: One carbon pool by folate', 'KEGG-Pathway-pae00270: Cysteine and methionine metabolism', 'KEGG-Pathway-pae00450: Selenocompound metabolism']
PA2922	PA14_26260	0.8715916583096036	0.0		most stable	11.5435430698853	26.83014806066469	1586.8321718145144	1586.8321718145144	0.958743936873866	1585.8734278776408	['KEGG-Pathway-pae00360: Phenylalanine metabolism']
PA3490	PA14_18930	0.7548239552447848	0.0		most stable	50.3140846876206	59.729515907577856	1937.1304175560485	1937.1304175560485	0.958743936873866	1936.1716736191747	[]
PA2952	PA14_25860	0.8069307665299281	0.0	etfB	most stable	2636.04755186467	3392.856738062445	9224656.123168075	9224656.123168075	109.762498427575	9224546.36066965	[]
PA3937	PA14_12940	0.4715648734078712	2.1905454445126654e-294			29.6379174671716	84.46533928008427	47924.15056632213	47924.15056632213	0.8310151068512209	47923.31955121528	['KEGG-Pathway-pae00920: Sulfur metabolism']
PA2919	PA14_26300	0.7211937439625962	0.0		most stable	12.4418672836308	40.224898929277785	7900.604195114693	7900.604195114693	0.316331280715544	7900.287863833976	[]
PA1893	PA14_40040	0.5379085723380486	0.0		most stable	97.37303624992441	236.3261742126105	250623.77787238712	250623.77787238712	0.209768480626356	250623.5681039065	[]
