PA14 id	PAO1 homolog id	Transcriptional similarity across strains	P-value	Name	label	mean expression	standard deviation expression	min expression	25% expression	50% expression	75% expression	max expression	variance expression	range expression	pathways present
PA14_52530	PA0906	0.4277206314321788	7.147826792776775e-237			201.28436746272544	266.71285524036114	34.3858901832344	93.89172200764786	130.9258674867375	212.6961589371245	4266.52423381897	71135.74715046582	4232.138343635736	[]
PA14_49850	PA1123	0.3530664355741964	8.578789595387753e-157			160.0356548829507	167.74086400554867	4.60365229293509	61.47825638909965	101.961507070604	197.5740685967375	1803.7276073386304	28136.997457327972	1799.123955045695	[]
PA14_62860	PA4751	0.5096646780514092	0.0	ftsH		6682.8190857702675	4176.626261084856	426.81257615619904	4353.2834505869705	5777.16770715163	7877.244842102517	35030.614692462004	17444206.924783666	34603.80211630581	[]
PA14_54680	PA0742	0.27395246833911396	1.0799204086036831e-92			31.00289134861007	28.56403976260165	3.36078317679419	14.382144913308974	22.707163935159603	39.0971491824031	257.986321995816	815.904367559488	254.62553881902178	[]
PA14_66790	PA5054	0.4798493602995318	3.6401069914783616e-306	hslU		1481.336655915628	2385.5045098449145	25.5805611652986	308.9025724143908	782.3112060505684	1777.6353494777052	31240.1466030848	5690631.766490426	31214.5660419195	[]
PA14_21940	PA3251	0.25287230054578114	8.37764686600652e-79			66.18581766933754	53.64238341113453	4.93394748842663	26.382692221930967	51.055657417169506	93.02622944092607	384.914199560453	2877.505298027161	379.98025207202636	[]
PA14_39050	PA1971	0.27367160147625674	1.6860067357624125e-92	braZ		72.33055549368531	81.50018009428878	0.4482160608235461	21.64928404733128	38.25356678591256	89.79606918050621	426.37426522982804	6642.279355401505	425.9260491690045	[]
PA14_35340	PA2261	0.29860842338036603	1.3860761171858245e-110			78.59868281131305	160.7674047038297	0.582223243169344	14.899468434373127	26.693872696166206	63.811142984846256	2182.74642848798	25846.15841520496	2182.164205244811	['KEGG-Pathway-pae00030: Pentose phosphate pathway']
PA14_41980	PA1745	0.4623925134715483	1.3253066535762756e-281			131.25711732455773	227.83723273861253	2.42748041229221	30.40550375929545	76.59217174888686	145.870642271468	2590.88139979567	51909.80462198868	2588.453919383377	[]
PA14_44760	PA1522	0.2420085724021329	3.8947086541193325e-72			103.80798271137782	67.42701104179872	9.46674789904203	57.1311305405982	89.8930404108995	133.9503868565465	575.562626219218	4546.401818030848	566.095878320176	[]
PA14_22930	PA3193	0.44169899689266495	2.776485015839862e-254	glk		544.4290012574412	519.2874578717607	33.0988424954975	220.56326138770402	378.4625137464915	694.8046623299342	3975.52818864586	269659.46390291565	3942.4293461503626	['KEGG-Pathway-pae00052: Galactose metabolism', 'KEGG-Pathway-pae00521: Streptomycin biosynthesis', 'KEGG-Pathway-pae00500: Starch and sucrose metabolism', 'KEGG-Pathway-pae00520: Amino sugar and nucleotide sugar metabolism', 'KEGG-Pathway-pae00010: Glycolysis / Gluconeogenesis']
PA14_50240	PA1096	0.3807529292076405	4.356607269159674e-184			652.1582913902265	837.7738157713885	0.30262719449986897	323.4820542605038	459.38000041438187	677.9177978989237	8827.277253931701	701864.9663921526	8826.974626737201	[]
PA14_15250	PA3775	0.28303689680092603	4.480582694375422e-99			16.83522049021405	16.720248224049243	0.821022869147177	6.802190468694838	12.5005627617449	20.418733095582756	120.44562341094802	279.56670067382197	119.62460054180085	[]
PA14_12760	PA3950	0.405701012208426	4.597305104801413e-211			290.79421978438165	147.8954061216745	40.5945624306124	193.26455959321203	262.0079650197705	352.66998445318075	1249.94755629725	21873.05115189504	1209.3529938666375	[]
PA14_32370	PA2496	0.1449694715242698	1.644040479611567e-26		least stable	31.994011051161603	20.14230224816449	0.582223243169344	18.4407017641907	28.3607785380511	40.47497086061128	200.656028218968	405.71233985641226	200.0738049757986	[]
PA14_29940	PA2642	0.4167199411399128	9.758696143238377e-224	nuoG		2644.7594381139625	1409.8621171530522	67.7715615713276	1633.34642086035	2436.97996008138	3411.071243928885	8708.47708453325	1987711.189383286	8640.705522961922	['KEGG-Pathway-pae00190: Oxidative phosphorylation', 'KEGG-Module-M00144: NADH:quinone oxidoreductase, prokaryotes']
PA14_21040	PA3325	0.1805096303858636	2.106755212203988e-40		least stable	53.36536818015296	60.77971148708204	1.40421829232972	20.02289152651285	31.40523217085675	67.8197497068563	617.9354448305729	3694.1733284529328	616.5312265382432	[]
PA14_30750	PA2579	0.25839241471184904	2.561234644232518e-82			298.68235257609365	228.99473825880355	26.479073996398	152.36655377625826	217.997680393224	336.9685655671775	1211.3127257338099	52438.59015021795	1184.8336517374119	['KEGG-Pathway-pae00380: Tryptophan metabolism']
PA14_43810	PA1600	0.1933383504933112	3.347779148088534e-46		least stable	60.53603210493429	71.38384940368823	5.27649918947613	24.71031560291563	39.3458702909042	69.4034763118415	759.316349040069	5095.653955688441	754.0398498505928	[]
PA14_58880	PA4539	0.4000175681079524	1.0339722767457926e-204			170.3197110102351	85.00797253513674	31.1259047073275	105.21659363697023	156.846214806852	210.67647894986882	495.84113293859	7226.355394534563	464.71522823126253	[]
PA14_13260	PA3915	0.2288133941005196	1.778932274232616e-64	moaB1		312.64227274155724	1477.6065654291547	4.24278675909625	19.034184367413204	30.324235458549357	68.9977673247911	11032.619985223799	2183321.1621993426	11028.377198464705	[]
PA14_17700	PA3601	0.4789097937930365	8.312153256189518e-305	rpmE2		591.0735286639683	2430.9742904828563	4.64938462118565	28.454066560846623	55.65169732778496	133.48437839920348	22149.2110295708	5909636.000988624	22144.561644949616	['KEGG-Pathway-pae03010: Ribosome', 'KEGG-Module-M00178: Ribosome, bacteria']
PA14_08880	PA4260	0.5627316355826663	0.0	rplB	most stable	8378.403927779116	9554.579714988853	106.172099426752	2156.1366912326207	5188.066756304685	10824.230479186	80642.83059035259	91289993.53007647	80536.65849092584	['KEGG-Pathway-pae03010: Ribosome', 'KEGG-Module-M00178: Ribosome, bacteria']
PA14_16690	PA3687	0.5134842180804828	0.0	ppc		754.2899264549127	444.05719957609017	118.91781298344601	431.9139359058918	629.672075447308	982.2406558098734	3266.8752992166496	197186.79649535962	3147.957486233204	['KEGG-Pathway-pae00620: Pyruvate metabolism', 'KEGG-Pathway-pae00680: Methane metabolism']
PA14_02030	PA0163	0.3896331873182629	2.01130667833097e-193			68.93978911675809	45.88311547309033	7.65207400520544	41.778550994155005	59.332878361949795	85.82698985265365	528.170859364204	2105.2602855169407	520.5187853589987	[]
PA14_07760	PA0594	0.479732127104649	5.3810080728233964e-306	surA		1811.6117833089013	1353.124239705293	138.397959851751	937.7114149914863	1426.93998879294	2156.652639996127	8234.559738279291	1830945.2080780268	8096.16177842754	[]
PA14_69700	PA5279	0.3456893111164912	5.737901543014606e-150			365.3954787956585	153.78321202876697	50.7432030382655	256.42316358296574	341.502963269012	472.90296370398096	979.725737866725	23649.276301884696	928.9825348284596	[]
PA14_44030	PA1583	0.5807586095150514	0.0	sdhA	most stable	4668.373431594284	3085.3805871468926	177.946784983975	2259.784872352708	4231.982667724121	6108.024222841964	20870.812622128302	9519573.367542904	20692.865837144327	['KEGG-Pathway-pae00190: Oxidative phosphorylation', 'KEGG-Pathway-pae00020: Citrate cycle (TCA cycle)', 'KEGG-Pathway-pae00650: Butanoate metabolism', 'KEGG-Module-M00009: Citrate cycle (TCA cycle, Krebs cycle)', 'KEGG-Module-M00011: Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate']
PA14_42510	PA1702	0.4455962667669608	2.76442032653104e-259			30.94415674330676	64.89017831739967	1.10634030275096	5.80487726439843	11.4443106663289	24.6023748312461	661.459946130913	4210.735242063925	660.353605828162	[]
PA14_28690	PA2740	0.4080281220272941	1.0608823049684926e-213	pheS		728.104824828401	456.05389387086984	85.4413977683071	370.048983429893	612.357885140044	963.7249574801393	3042.0455211757508	207985.15411478255	2956.6041234074437	['KEGG-Pathway-pae00970: Aminoacyl-tRNA biosynthesis', 'KEGG-Module-M00360: Aminoacyl-tRNA biosynthesis, prokaryotes']
PA14_19410	PA3455	0.42064655941991175	2.2752206813460564e-228			637.2349695249827	369.76011539044066	110.596119587253	369.0561061267362	563.0208368027115	837.80939732346	2341.3528114855303	136722.54293355206	2230.7566918982775	[]
PA14_71210	PA5393	0.3426766556288166	3.1151858776353634e-147			33.08098594197756	30.644319012329003	4.37493366756185	19.57906452653576	25.749887840829054	35.259496941650475	265.27648560924	939.0742877293884	260.9015519416782	[]
PA14_56430	PA4341	0.2437040736602105	3.7285177884749156e-73			67.36223250764846	97.93570207840956	2.08956872392766	16.300069035806125	29.91670368519729	75.53377694542833	751.17483472234	9591.401741590997	749.0852659984123	[]
PA14_08300	PA0641	0.3754259296718696	1.2631119631689587e-178			2031.4206985233807	5514.5049197039025	0.640708972398212	446.43457837320574	862.4949236330135	1555.9898580329595	70992.3569496629	30409764.509438545	70991.71624069051	[]
PA14_22740	PA3205	0.22091951672158056	4.0374286450438245e-60			181.10998532317186	463.6584063226595	10.044319865491305	50.00951568902389	88.90057258448229	155.04509571925075	6595.476405806079	214979.11775366843	6585.432085940588	[]
PA14_31700	PA2541	0.3017802638559935	5.1000284484146185e-113			146.63620844074538	132.44115616855458	0.582223243169344	77.746114352714	103.281201776148	171.92546271439576	1185.80960740105	17540.659847263465	1185.2273841578806	['KEGG-Pathway-pae00564: Glycerophospholipid metabolism']
PA14_19810	PA3422	0.3682164460911654	2.1487869698189045e-171			53.47871830043385	67.41411146627772	2.0159193105504	18.26200708835265	32.244323728817356	69.63961205201299	621.247115882406	4544.662424787717	619.2311965718554	[]
PA14_32930	PA2450	0.3451551827914189	1.7612372433815042e-149			100.46328881536608	125.5067870028211	0.582223243169344	43.80806279059143	74.40710439666755	116.59742424757276	2008.80850025733	15751.953583771505	2008.2262770141608	[]
PA14_26080	PA2935	0.2339715722090961	2.0540555985994317e-67			16.734114398573848	26.056901904574552	0.877254216623787	5.8958106619029715	9.875609696687958	18.224372883626227	297.700848420427	678.9621368646208	296.82359420380317	[]
PA14_03590	PA0276	0.2484166142597127	4.983412089454213e-76			93.21146282690898	213.0690669536552	1.66725242726853	20.27469322222095	37.78692497853756	72.08578895877028	1950.8566272401501	45398.42729250121	1949.1893748128814	[]
PA14_69260	PA5245	0.4290400532294794	1.7604252634915235e-238			433.35428805877035	346.80490931626184	67.76108059799421	229.69089894825495	346.15574954022753	530.7125404546833	3971.8610994596997	120273.64512586061	3904.1000188617054	[]
PA14_67640	PA5122	0.38441027754153895	6.749934527028815e-188			121.49974109923424	72.23289124278119	7.73145911960964	71.89026854297215	107.05425675968849	161.678008462835	503.110258983949	5217.590577291454	495.37879986433927	[]
PA14_71170	PA5389	0.3775239581709297	9.16957949474848e-181			61.22262137365588	34.97799398175985	6.527141286147518	36.11061211598677	54.0281046420882	77.38687124690117	224.055655708183	1223.4600629880285	217.52851442203547	[]
PA14_20480	PA3369	0.3257107776959832	2.1674050821317638e-132			522.6619872381984	1704.6743015007496	12.2177461174086	81.33186699236917	169.51102437886445	418.6805682508752	21859.7140092708	2905914.4741970683	21847.496263153396	[]
PA14_58515	PA4509	0.4201841566295775	8.049187086198149e-228			65.78592783683443	36.82454780551952	4.34469056392825	39.59619196302745	59.47452334685865	83.77168520248112	331.336176466471	1356.0473210809919	326.9914859025428	[]
PA14_65940	PA4986	0.2196473413291383	1.9607342756473842e-59			93.7529479361675	68.42244983276032	3.05630627755037	43.26630261443029	76.91164149890645	125.61819236088951	419.67841723282	4681.631641116601	416.6221109552697	[]
PA14_09870	PA4178	0.4339082457534311	1.7711398968041814e-244	eftM		37.59966148806845	31.241722401731376	1.56084443885864	17.966528284679626	28.134696214358353	45.34371481846068	207.26935257082198	976.0452186268443	205.7085081319633	[]
PA14_55230	PA0702	0.2108553318157448	8.269176694305043e-55			25.631984809162713	19.605180253645738	2.1934259735336297	11.645551785877824	19.655338468178602	33.616808563245804	119.83740299368799	384.3630927779409	117.64397702015437	[]
PA14_01540	PA0126	0.4539692693870261	2.9645529314904804e-270			98.75282526053421	113.43208746186957	4.37493366756185	38.33518725897849	71.6328978971889	120.25050103604751	1570.4301096365302	12866.838465957224	1566.0551759689686	[]
PA14_52790	PA0888	0.3134585845768749	3.007284666075104e-122	aotJ		1616.723809836892	1051.7623861249392	119.405483753092	872.3855248391515	1347.1031127462252	2141.601963675317	6504.51709198114	1106204.1168672256	6385.111608228048	['KEGG-Module-M00235: Arginine/ornithine transport system']
PA14_43630	PA1615	0.2329563562386936	7.879541009510787e-67			146.6079871844848	94.22686237252444	6.527141286147518	91.81920903409929	127.2957897048955	181.12277202388748	977.636249960295	8878.701592570662	971.1091086741476	[]
PA14_35430	PA2254	0.1944598718913379	9.946157975901729e-47	pvcA	least stable	19.894502083851066	21.20052392959865	0.582223243169344	8.666291287229592	13.724132144051547	23.2256096311655	205.786492259911	449.46221488948487	205.20426901674165	[]
PA14_46950	PA1339	0.30680137066475976	6.1815924889401875e-117			854.3160377305068	734.6512021753833	3.76513403565094	362.9707389814228	644.1645015710765	1098.79330464195	4971.60207816989	539712.3888577361	4967.836944134239	['KEGG-Module-M00230: Glutamate/aspartate transport system']
PA14_45470	PA1466	0.20027436715935767	1.6313791295831745e-49		least stable	63.06812443466796	86.04787403662668	2.73520728665376	19.67619706736708	40.043491463349106	75.5770080146921	949.525536775185	7404.236626223173	946.7903294885311	['KEGG-Pathway-pae00480: Glutathione metabolism']
PA14_49170	PA1180	0.37530945380624586	1.6585714100760182e-178	phoQ		1097.991648868268	3393.4985462285854	26.253027352800107	193.27497011939977	472.50642089388253	845.5287770606619	35618.0504615634	11515832.383255525	35591.797434210595	[]
PA14_51450	PA0994	0.3407002262508356	1.8670997174629114e-145	cupC3		482.6957391451831	368.00401441566396	34.404351976901005	251.19593915135277	385.9724001472465	576.720861248891	2233.47128674758	135426.95462604426	2199.066934770679	[]
PA14_71430	PA5412	0.490778680037369	2.77e-322			321.65583312417937	222.5785261730584	35.3895247754606	182.19267767580175	251.1736850075755	385.95646341439766	1724.0978397486701	49541.20031337084	1688.7083149732096	[]
PA14_20430	PA3374	0.3757843938444578	5.4586093126200884e-179	phnM		111.93180989696378	460.31950616641416	2.53512147135978	35.439553701762875	57.691812393962955	95.02615141027452	7834.810790863101	211894.0477572914	7832.275669391741	['KEGG-Pathway-pae00440: Phosphonate and phosphinate metabolism']
PA14_72490	PA5493	0.4959081570272517	0.0	polA		1020.124596757326	490.58962810094124	230.22505048768696	676.8434352577619	917.8415187813376	1252.3283202790974	4518.96097412589	240678.18320021985	4288.7359236382035	['KEGG-Pathway-pae03440: Homologous recombination', 'KEGG-Pathway-pae00230: Purine metabolism', 'KEGG-Pathway-pae03410: Base excision repair', 'KEGG-Pathway-pae00240: Pyrimidine metabolism', 'KEGG-Pathway-pae03030: DNA replication', 'KEGG-Pathway-pae03420: Nucleotide excision repair']
PA14_68330	PA5171	0.4367676185843378	4.780853440068253e-248	arcA		3777.591055462991	6291.698274054448	44.7845365859624	765.8986258628466	2021.2203845477748	4270.027102263301	98114.38688679133	39585467.17173972	98069.60235020537	['KEGG-Pathway-pae00330: Arginine and proline metabolism']
PA14_56600	PA4353	0.3431997610797287	1.0490789803389396e-147			91.77425479476366	82.45794965699184	17.8825732853238	50.50641561787192	71.24703322350345	106.60546745704424	886.828284331356	6799.313461635003	868.9457110460322	[]
PA14_40440	PA1859	0.35269999549856945	1.8914928398178674e-156			75.91493541549339	33.12630131235899	14.7244277634659	53.751150278219264	69.6326635216864	91.41581960683291	294.912706462171	1097.351838637197	280.1882786987051	[]
PA14_07500	PA0575	0.4641669688821436	4.9026223248249616e-284			409.62035193952187	296.45789213825384	29.6008567207161	218.7543147294185	315.46188671176947	523.8095277776667	2045.25345907885	87887.28181105659	2015.652602358134	[]
PA14_18320	PA3557	0.3885809746606887	2.659642614463437e-192			32.80581289484095	51.773364087117116	0.484458002953566	6.270428833507293	13.63940348406445	36.84368118177979	430.073741672056	2680.4812288971884	429.58928366910243	[]
PA14_69970	PA5300	0.4105811660871941	1.2839635635040161e-216	cycB		1044.8909675891593	765.0090495739627	42.6071466644811	478.679376788692	825.0583702529179	1457.922153197352	4417.11042579856	585238.8459300578	4374.503279134079	[]
PA14_70720	PA5357	0.2431102575417641	8.497780748554168e-73	ubiC		70.47467804513121	49.92760466385464	4.78728988570758	37.45888372802835	55.794214231342615	92.39249924542305	294.603135830573	2492.765707470159	289.81584594486543	['KEGG-Pathway-pae00130: Ubiquinone and other terpenoid-quinone biosynthesis']
PA14_14650	PA3820	0.5983705358499937	0.0	secF	most stable	1444.1491695918742	1477.3937369233731	47.657510489394205	437.82153512287033	887.7408154969576	1814.2239367	7173.168389844929	2182692.253900409	7125.510879355535	['KEGG-Pathway-pae03070: Bacterial secretion system', 'KEGG-Pathway-pae03060: Protein export', 'KEGG-Module-M00335: Sec (secretion) system']
PA14_69140	PA5236	0.4525488884673131	2.262252156194794e-268			348.85056037886574	173.72063849589802	21.280105995527602	228.901787364501	326.012022637152	442.439768472701	1285.48165411378	30178.860239422476	1264.2015481182525	['KEGG-Pathway-pae00520: Amino sugar and nucleotide sugar metabolism']
PA14_43540	PA1622	0.3565398393714888	4.527519706863876e-160			102.52624945827122	97.37664280110937	15.5287522323033	56.652775754563685	85.0919513937385	120.1752235377325	1461.71044666211	9482.210563214847	1446.1816944298066	[]
PA14_44420	PA1551	0.4793253451199442	2.086201467901616e-305			1625.7824568910446	1386.7045412296845	81.13937264274999	744.8677183653156	1288.6051313224698	2108.058584668457	18959.016981421002	1922949.48466703	18877.877608778253	[]
PA14_25220	PA3003	0.34477607428974744	3.8989073738506036e-149			217.6178537693184	94.89452667595688	61.600982361812896	157.68980379604898	200.3866729644165	260.13780062720423	724.436505929723	9004.971193053892	662.8355235679102	[]
PA14_67850	PA5138	0.3584214001406101	7.296606367630545e-162			149.10340185926677	115.60788193171857	12.7902805826493	66.73763165670321	104.6356858765605	199.7198875468365	655.612164663247	13365.182364738179	642.8218840805978	[]
PA14_49400	PA1160	0.3130746832844567	6.141978675300519e-122			124.50843045198393	103.92591581942557	11.8217696293946	68.81794509260882	102.24418587035751	156.50631049845654	1208.16879240766	10800.595978906327	1196.3470227782655	[]
PA14_56080	PA4316	0.4150649758475782	8.382124230025546e-222	sbcB		475.0977519194065	226.65433013572812	100.916287212035	332.58112198826217	441.088535941622	548.1371711121426	1711.8019787380701	51372.185369275634	1610.8856915260349	['KEGG-Pathway-pae03430: Mismatch repair']
PA14_21630	PA3278	0.38825154982520027	5.957285089116234e-192			191.4519001762276	273.43913093324204	4.1628057728527414	47.4279278765186	107.35899839229602	247.67035643837107	3847.9123480318403	74768.95832552668	3843.749542258988	[]
PA14_71120	PA5385	0.4012271565137244	4.709944602116139e-206			9.139346246407014	11.856048006193245	0.36557036357252	3.2173563129281573	5.419471937425195	9.64314830918303	107.682833419617	140.56587432515886	107.31726305604448	[]
PA14_13940	PA3866	0.17883413341631982	1.1216826854715482e-39		least stable	977.0282267452346	1319.6474817825188	0.320354486199106	285.41513084742667	631.0182872532995	1337.56426077939	21639.0454116039	1741469.4761749431	21638.7250571177	[]
PA14_58820	PA4533	0.2937722640452299	6.228815417440529e-107			126.22562297620829	106.74230371426098	17.5367329213617	66.31604252351403	102.111308243041	160.32563124182798	1806.45802816225	11393.919402227537	1788.9212952408884	[]
PA14_65880	PA4983	0.4210924964656047	6.714571476391711e-229			136.763208332826	75.2476927500698	10.5269031312939	89.21860733163629	122.448392503816	169.77847589603525	720.874718365459	5662.215264208908	710.3478152341652	[]
PA14_06950	PA0533	0.357989936723551	1.8849190212775357e-161			145.39742026084284	81.61221139916927	39.718610994597	113.6915996670465	141.1519161862875	167.85251562828302	1810.096272477111	6660.5530494626955	1770.377661482514	[]
PA14_30320	PA2613	0.5139739380963787	0.0			803.7704829358383	470.67786223092247	127.981833215276	499.51261878721635	748.0173891191	1000.7599055802684	4914.57696853749	221537.64999427125	4786.5951353222135	[]
PA14_06230	PA0476	0.3169637883737119	4.218088548320661e-125			120.7301575129758	156.1574258904787	3.05630627755037	23.996114038808603	61.89281458928215	179.9833607727575	1569.35030251407	24385.14166074034	1566.2939962365194	[]
PA14_30130	PA2628	0.4093765018555526	3.077371964072222e-215			100.36319203464843	54.60713376077895	10.1486406076531	64.34129030718046	85.62630550755614	122.45761547647	401.911134765511	2981.9390575676043	391.762494157858	[]
PA14_69110	PA5234	0.3709007921697766	4.586779000955775e-174			147.18439248258468	165.16443951282562	10.044319865491305	87.4496965280031	118.96289482593149	157.34178162930775	2035.8570882711701	27279.292079585844	2025.8127684056788	[]
PA14_55760	PA4291	0.4031705238659819	3.2062343024654024e-208			464.60243606936297	508.8585857353701	20.2972812153062	165.8161664308495	284.7395457797681	496.9030147951937	3624.35624893491	258937.06027660106	3604.058967719604	[]
PA14_68460	PA5183	0.2981307399958017	3.204245729991879e-110			91.75671428500044	99.63348266888156	3.26357064307376	30.56788384535428	65.70292300193584	119.200778424023	1153.75031026352	9926.830868730318	1150.486739620446	[]
PA14_36250	PA2201	0.3363280998260799	1.437951906031414e-141			68.84838162184847	35.553200900279634	0.4482160608235461	44.04989042083059	65.82892863209804	87.06883314002121	247.486908094823	1264.0300942556446	247.03869203399947	[]
PA14_73320	PA5561	0.5025754586610733	0.0	atpI		1053.261971469856	1952.9667050537573	20.0300330250626	249.90976495111252	467.9133507182314	897.9768426943505	14734.599817178501	3814078.9510485292	14714.569784153438	[]
PA14_64410	PA4870	0.2892592571955949	1.3782030135360298e-103			126.57815553809358	158.65143027186815	2.04736342246645	31.898683298801075	63.235284747621	148.01163912519027	1108.74941058898	25170.27632730944	1106.7020471665137	[]
PA14_56510	PA4345	0.44819235789594	1.1836937160284339e-262			284.10791869410014	388.5448618309978	10.044319865491305	89.47547317028341	177.406069012617	356.17267895506365	4353.7668206831795	150967.1096552692	4343.722500817688	[]
PA14_43900	PA1592	0.4513034103128741	9.953228965425877e-267			2412.9758452073083	3542.6916537458746	30.800491180906402	606.4199706885885	1360.5865560641	2950.3073152358525	32333.2115751239	12550664.15352068	32302.411083942992	[]
PA14_14200	PA3851	0.2734259596030066	2.4881403411735873e-92			117.81293668863869	56.62491544763953	10.1486406076531	81.83308356062838	108.816561228434	147.889884006045	441.86201729268487	3206.381049452326	431.7133766850318	[]
PA14_65640	PA4966	0.5402031399310198	0.0		most stable	245.03422299796554	145.52150685776502	13.1248010026855	131.63999755830548	217.9709793376295	356.1890684011045	724.8299309632471	21176.50895815456	711.7051299605616	[]
PA14_39710	PA1919	0.275693097573391	6.749618701924385e-94			56.31347157384197	158.07010404999644	0.623643887608827	10.499607635281851	21.585659322054	46.801925359983464	1652.53775756694	24986.157794376704	1651.9141136793314	[]
PA14_47360	PA1304	0.43072475139665056	1.5180697809412195e-240			253.75418130152653	106.49332607370506	18.4469088589995	178.87396844391426	249.210118781913	309.0402782203068	660.060160596176	11340.828498240471	641.6132517371766	[]
PA14_43720	PA1607	0.1569450612783764	7.703765682572013e-31		least stable	73.81232311220273	74.39743931706923	2.51519896691514	41.358119166579	60.301473596498006	90.99474636458658	1267.5936903764	5534.978976936998	1265.0784914094847	[]
PA14_16530	PA3700	0.6282609636739254	0.0	lysS	most stable	1155.7514129201309	973.1195445343097	71.0784583929982	485.7903190349508	860.4644615216495	1627.2422445838274	7675.549483528391	946961.6479546622	7604.471025135393	['KEGG-Pathway-pae00970: Aminoacyl-tRNA biosynthesis', 'KEGG-Module-M00360: Aminoacyl-tRNA biosynthesis, prokaryotes']
PA14_01470	PA0120	0.3450145770294777	2.365242805237807e-149			92.98101321502827	53.02725634676313	3.26357064307376	59.306321749795934	83.52883019882566	114.63593195871478	642.117544412651	2811.88991566533	638.8539737695772	[]
PA14_14750	PA3812	0.3961752023880129	1.7335809428597925e-200			815.3092374218107	685.9297417546081	39.718610994597	415.11566825471147	646.87119272476	953.8782228473848	5968.95328328633	470499.61062354344	5929.234672291734	[]
PA14_11600	PA4039	0.3946240128024301	8.48296859189587e-199			94.61341015066222	105.19153807125895	3.26357064307376	19.821387363541074	43.651694607495	153.23192880720725	544.137015833106	11065.259681797124	540.8734451900324	[]
PA14_61840	PA4674	0.4141613348173062	9.434955110725942e-221			695.1857370967894	1955.6009650925096	2.4563118065466	97.79808304784821	246.470403275056	556.3477115635557	28869.503528995898	3824375.1346707563	28867.047217189356	[]
PA14_11170	PA4075	0.4251435917621828	9.447567005187237e-234			163.10926787340213	136.21129020614808	10.044319865491305	92.66825545939926	134.48265037717	180.54030377701827	1218.48582616647	18553.515579623498	1208.4415063009785	[]
PA14_60460	PA4568	0.4899801455223715	4.36e-321	rplU		3933.0833133838337	4336.494806993092	39.718610994597	948.1052832897876	2301.60212162792	5200.570496275927	25105.7662279235	18805187.21107806	25066.047616928907	['KEGG-Pathway-pae03010: Ribosome', 'KEGG-Module-M00178: Ribosome, bacteria']
PA14_20450	PA3372	0.2699685976600016	5.703585209706465e-90	phnP		91.14146959625047	115.32021325992537	13.1197878990027	43.84695848992772	60.55918473978345	97.57217054720924	1534.94490253688	13298.751586314667	1521.8251146378775	['KEGG-Pathway-pae00440: Phosphonate and phosphinate metabolism']
PA14_36470	PA2174	0.4081327591090999	8.065082560333306e-214			189.04452118934026	422.9508873059816	0.8737898571259729	26.34664186822873	59.745686273318654	179.40677292900003	4732.56654669577	178887.45307291712	4731.692756838644	[]
PA14_49000	PA0717	0.2990828853895592	6.020259937717063e-111			16.022453141227125	45.42101777669929	0.241836874883577	4.729283472099905	8.624815079930606	16.041584086204725	999.585043364024	2063.0688558712327	999.3432064891404	[]
PA14_24300	PA3081	0.3657203369715159	6.205883389803488e-169			227.617688604127	186.41121456919532	16.853346511431802	97.07622308324764	175.12570568540005	312.16077788088484	1464.5023889444901	34749.140917162586	1447.6490424330584	[]
PA14_12230	PA3987	0.5019080071036411	0.0	leuS		2684.755503026607	1450.570842944904	350.552050920343	1705.1639449595998	2500.064069166785	3323.7966443858973	7431.46936352247	2104155.770401889	7080.917312602127	['KEGG-Pathway-pae00970: Aminoacyl-tRNA biosynthesis', 'KEGG-Module-M00360: Aminoacyl-tRNA biosynthesis, prokaryotes']
PA14_34080	PA2364	0.41010106241239225	4.5610714800999595e-216	lip3		138.89720592570146	172.5011428111831	0.582223243169344	45.63191535141573	83.27535119196715	173.14805589137097	1747.1619374019	29756.644271164183	1746.5797141587307	[]
PA14_02180	PA0173	0.3609208862897069	2.902349714243205e-164	cheB		55.844545891521356	61.38268784512288	1.40421829232972	15.9053685719769	32.818952209210146	75.17794006803516	520.678704947564	3767.834367091796	519.2744866552343	['KEGG-Pathway-pae02030: Bacterial chemotaxis', 'KEGG-Module-M00506: CheA-CheYBV (chemotaxis) two-component regulatory system']
PA14_50790	PA1050	0.4190285997166397	1.8761943089023052e-226			191.6830541477604	113.42802996765222	35.2690275657596	110.47230691565376	160.94315956791402	235.62423121496724	838.688865828573	12865.917982342617	803.4198382628133	[]
PA14_08710	PA4275	0.4843890609537562	8.64177981114e-313	nusG		4609.810251393679	4298.153249138206	72.8174534900945	1807.8226096763226	3274.5415594036303	5795.819486655702	26917.9311759931	18474121.353077315	26845.113722503007	[]
PA14_61960	PA4684	0.4436700648702452	8.354711001692033e-257			201.43051950879428	192.62788466281143	7.73145911960964	63.85173443282898	132.691526712771	273.40330862131196	909.783354364453	37105.50194966938	902.0518952448433	[]
PA14_13280	PA3914	0.2623288438931961	7.068804449060671e-85	moeA1		351.48424915650764	1714.040639730149	1.44041581318045	12.527480583420324	24.236849425590147	55.62275778025235	13822.7005862016	2937935.3146465383	13821.260170388421	[]
