PAO1 id	PA14 homolog id	Transcriptional similarity across strains	P-value	Name	label	comparison	mean expression	standard deviation expression	min expression	25% expression	50% expression	75% expression	max expression	variance expression	range expression
PA4063	PA14_11320	0.3849312938679699	1.7689416329062774e-188				311.45185763059146	910.0143135599353	0.903878411959282	36.146358308438394	74.8772874074117	154.28393832583902	11002.352129156001	828126.0508839603	11001.448250744043
PA0627	PA14_08140	0.37296437008510297	3.6182199748095836e-176				128.45207382311696	489.87907403541124	0.25309884033130103	18.6140276515643	41.6529253347355	112.120489101288	10133.309487503	239981.50717779194	10133.05638866267
PA1523	PA14_44740	0.7922007954446515	0.0	xdhB			432.81204997190355	628.3758638919154	11.463497859194801	149.959441268659	294.712700058108	465.927195795187	7612.26357097229	394856.226321911	7600.800073113095
PA0340	PA14_04440	0.8205088163928899	0.0				170.5512832932059	149.18970094618467	10.1768121482052	87.94817524724951	130.174584181296	202.435947246284	1712.64527907391	22257.566868412017	1702.4684669257047
PA4218	PA14_09380	0.7223387555969203	0.0	ampP			650.1762492150048	1369.8206023274715	1.72987357957644	43.8642074814655	148.925236978536	445.873650721013	9600.465650633208	1876408.482560797	9598.735777053633
PA4437	PA14_57640	0.21054678491963735	1.1645491409152582e-54				109.96396583572283	602.993103279001	0.958743936873866	33.6308551554123	49.814002339000304	81.88562198840691	14049.017069867901	363600.68260204	14048.058325931028
PA3746	PA14_15960	0.8404286204262228	0.0	ffh	most stable	most stable in both	1241.7188529961227	1080.61115033301	50.8137251705966	494.74847220592596	947.731979461008	1652.2538599935901	9959.56498262801	1167720.4582240314	9908.751257457414
PA2644	PA14_29920	0.7658538502981053	0.0	nuoI			429.38586887231025	370.9651728377916	6.2143586794878205	164.081818880202	321.03965696937	614.278151304949	3592.70644497863	137615.1594585726	3586.492086299142
PA4412	PA14_57340	0.6525874702867459	0.0	murG			879.871166406764	784.3689858113637	63.1948359473145	355.402769528519	672.428147594288	1065.65802937387	7497.15281715948	615234.7059027472	7433.957981212166
PA3033	PA14_24850	0.688810234287852	0.0				70.12100101640334	93.47473221673047	1.72447402445587	35.5795022189203	55.4121821488343	83.5087369295087	2133.3712072141398	8737.52556298947	2131.646733189684
PA0384	PA14_05020	0.6026586316597385	0.0				43.578012710669526	28.65317820712669	0.665395593112025	24.755923408775306	37.2478405292638	53.5865397179023	193.894128039065	821.0046213693598	193.22873244595297
PA3824	PA14_14590	0.8724856509041182	0.0	queA	most stable	most stable in counts	272.03381347048	268.76677829017405	10.9606521861752	112.245637144211	175.756211529441	311.944945066192	1676.6717190667002	72235.58111247957	1665.711066880525
PA3732	PA14_16140	0.4515735946106473	3.9126595423330805e-267				421.1950066547731	385.8878866034616	33.122060592588895	167.244514593826	307.109087154666	554.871189625689	3550.03105425121	148909.46102728604	3516.9089936586215
PA1101	PA14_50140	0.4285536004565059	6.243103800921689e-238	fliF			770.6242589013682	560.0532850444451	48.9004340541911	469.570328845969	650.044401422085	898.2508217211549	7858.4738280725205	313659.6820890745	7809.573394018329
PA3890	PA14_13590	0.4125600420058117	6.156725926356685e-219	opuCB			105.49665321067823	116.72369598182404	2.01875693355055	39.728364359156	65.13921982295649	123.878359633069	1098.15402755343	13624.421203657284	1096.1352706198795
PA1287	PA14_47550	0.7150455202879112	0.0				234.75776343224757	170.23555167501158	10.4544484517936	123.928744529947	185.84693034587602	288.563404829594	1639.28019386486	28980.143054095537	1628.8257454130664
PA3742	PA14_16000	0.8181181824466344	0.0	rplS		most stable in SPELL	3214.860487304146	6176.807856345387	36.461498928315	480.948163691955	1536.7356451162	3603.3746965908003	85439.4502745413	38152955.2942101	85402.98877561299
PA1588	PA14_43950	0.8369463025440657	0.0	sucC	most stable	most stable in both	6408.653661988633	6859.227743459826	150.54567461712	1793.00604155405	4324.34464310118	8401.305396809592	59098.8091790049	47049005.236648984	58948.26350438778
PA1613	PA14_43650	0.6678737684778888	0.0				265.7905018021436	111.74398892223208	58.3671382823007	186.30230706330602	260.675706577377	325.643753927182	803.403824734108	12486.719060251926	745.0366864518072
PA0268	PA14_03480	0.7228785677876106	0.0				77.01153079597985	54.63831278529547	1.72447402445587	41.2592660779529	64.3174243785532	94.55345717815771	464.569005603177	2985.345224023782	462.84453157872116
PA4048	PA14_11490	0.3599607152353263	2.276284180912479e-163				121.83401701028419	73.69018025153977	0.958743936873866	81.9358155961223	106.256796977183	142.805108190924	1238.6209864763	5430.242665504422	1237.6622425394262
PA2438	PA14_33080	0.6996929736436494	0.0				55.00741717117162	66.43796511198377	1.5406236130408002	19.457542464516106	35.560942527943	68.109849940069	1116.98886207994	4414.003208221173	1115.448238466899
PA4514	PA14_58570	0.44042660121888055	1.0364551658871965e-252				431.45107879469305	662.3137898466971	8.332938700156241	166.25938053699102	278.31699376421	479.38521188650003	8756.56602584675	438659.55622109486	8748.233087146595
PA2616	PA14_30280	0.7701035561655045	0.0	trxB1		most stable in SPELL	1120.3278525537296	928.7414856552269	80.7587557094135	509.686746077215	846.196100368952	1404.64816174851	6223.37018313916	862560.7471770782	6142.611427429746
PA3288	PA14_21520	0.2517798680199294	3.928555253219387e-78				122.37573459263106	254.54429440347445	9.594087604941867	61.553054788851604	85.42960603526171	117.158799497848	5253.2477978506295	64792.797813362675	5243.653710245688
PA4119	PA14_10670	0.6689258621080206	0.0	aph			79.83260161244667	64.42567679518415	6.0072592374353375	39.7246991731442	63.6312701490426	104.010449944481	653.902044220549	4150.667830517529	647.8947849831136
PA4268	PA14_08790	0.8188661155703953	0.0	rpsL		most stable in SPELL	4622.558945055549	5015.4851945780965	47.550796636213896	1212.2461664281402	3039.81963319917	6201.388295029399	57364.891770017195	25155091.737032086	57317.34097338098
PA2540	PA14_31720	0.4586071366157197	1.6255329098058725e-276				368.3645753250996	320.4640990288836	24.1089864353208	190.85632804155398	284.948271871736	438.13532011328203	3928.94662730563	102697.2387663941	3904.8376408703093
PA4255	PA14_08930	0.7868151093523449	0.0	rpmC		most stable in SPELL	1598.0520526633293	2186.961252602438	0.8310151068512209	293.717077135132	883.726788836763	1833.8709888424896	23215.292769929398	4782799.520384424	23214.461754822547
PA2392	PA14_33740	0.6345727175625454	0.0	pvdP		most stable in SPELL	428.9167892210633	971.2237517676657	0.903878411959282	34.2097566622407	81.29176004023171	278.35327537991697	8998.165773406841	943275.5759976603	8997.261894994883
PA4111	PA14_10780	0.5665948400664779	0.0			least stable in SPELL	120.10112323665513	281.8005032475926	0.320720089714215	42.241566042807	61.6755611034414	113.675758503031	4944.66466613575	79411.52363059644	4944.343946046036
PA2063	PA14_37820	0.7516956719669496	0.0				130.58032600103195	291.0833965414532	0.209768480626356	44.9476771480264	81.4795697120358	138.97982556886	4209.48407497281	84729.5437421089	4209.274306492183
PA2189	PA14_36350	0.5262826310346715	0.0				38.17827879606704	53.215389731931744	0.209768480626356	11.479513927906199	23.0870861397706	47.2817511537223	846.325755141669	2831.8777043213863	846.1159866610426
PA0450	PA14_05870	0.6903366111318775	0.0				113.24191035171867	234.74501146872316	1.36709630506194	40.00230569698729	71.6306702742237	123.21916062950001	5158.04890859799	55105.22040945097	5156.681812292928
PA1416	PA14_46140	0.4999508302568833	0.0				94.81121231574733	121.94305622747339	0.692848612027999	29.474601242874602	59.8766332378774	120.510286890444	1626.3879282175901	14870.108962096738	1625.6950796055621
PA1283	PA14_47610	0.5021702920409635	0.0				205.16136179063074	484.1239655924959	0.320720089714215	64.0449147747602	93.55411355528908	149.11250235789302	10006.630346211701	234376.01406100416	10006.309626121987
PA1213	PA14_48620	0.4283424548539744	1.1295953033364491e-237				41.42598004165829	71.41020620963855	0.316331280715544	8.55520814039951	16.3579460987282	40.5995453464099	1359.7317809675	5099.417550903099	1359.4154496867845
PA5554	PA14_73240	0.7885651120069346	0.0	atpD		most stable in SPELL	7078.370977459548	7696.951219629912	157.895503942789	1837.0352041047504	4687.29067824517	9653.4839656825	60998.1241715964	59243058.07736239	60840.22866765361
PA4121	PA14_10650	0.7978465576632283	0.0				31.114124140866256	42.923746808137004	0.313330092404152	7.32624827773647	15.3734632548929	34.3660507801479	467.23136490733594	1842.4480400490515	466.9180348149318
PA4619	PA14_61130	0.5305195306988	0.0				372.96937783707943	370.2914691908785	44.323188622872	171.049552326612	242.28773735688702	440.765968963741	2929.59401684695	137115.77215553934	2885.2708282240783
PA2136	PA14_36930	0.4606914586691246	2.445082857652402e-279				25.10298886448267	35.467042095929195	0.209768480626356	4.626108810276679	13.1717586908369	30.412318925081703	452.753998378368	1257.9110750344134	452.5442298977417
PA4386	PA14_57020	0.5820376415273124	0.0	groES			3391.144906460402	4374.366303125106	31.3270650018616	700.8853813312828	1724.9849803382401	4299.74032395865	26348.060113196803	19135080.55391641	26316.733048194943
PA3463	PA14_19330	0.4744963174774912	1.5472782576349714e-298				31.727781964238677	36.545531919034	0.635093535465937	16.7412096444816	25.455031674884506	37.4248847735243	962.1602691426441	1335.5759032451328	961.5251756071782
PA1087	PA14_50340	0.4754451757834414	6.874873142312149e-300	flgL			964.9056307915544	919.8786740451245	0.0802482274078463	453.20361119795604	761.573401384836	1237.4458878561802	13434.351775731398	846176.7749630164	13434.27152750399
PA5052	PA14_66760	0.6814793429751338	0.0				217.81958240565783	167.67199937390177	17.7623865778463	105.953834360063	173.672459903982	272.163280461292	1344.77140017458	28113.899374041714	1327.009013596734
PA4615	PA14_61060	0.3885591909639543	2.584721289851737e-192	fprB			390.21829531687393	465.1983689192513	15.3659330033078	147.10032246858998	236.80112371436505	422.695513046891	4880.037101511621	216409.52244513185	4864.671168508313
PA3378	PA14_20380	0.6001578931907273	0.0				44.663961426210925	100.3977205861077	0.665395593112025	11.132320720134699	18.567365851341	35.1704890067224	1559.5819672865198	10079.702298886154	1558.9165716934078
PA1915	PA14_39770	0.8031617545922145	0.0				274.74496312716826	207.28074925670586	0.209768480626356	147.607392336655	209.185354654592	342.45916811616	1497.82317799375	42965.30901242137	1497.6134095131238
PA4099	PA14_10870	0.6262692702845849	0.0				50.758281346435204	263.35660131381997	0.412826819054676	7.40799626926448	16.2082798055668	36.399895101543706	5989.876251811999	69356.69945556633	5989.463424992945
PA0232	PA14_02850	0.6087929750098039	0.0	pcaC			78.25550627289033	120.65116017009181	1.72987357957644	36.8845558729166	60.936023996004714	90.4045508137309	2526.70225916132	14556.70245038915	2524.9723855817433
PA3239	PA14_22290	0.4739376730909046	9.63269266848815e-298				233.05040408297313	145.5179119835103	28.5440879845651	142.294113776059	195.92825245318198	279.065862445168	1367.09630506194	21175.462708040646	1338.552217077375
PA4486	PA14_58220	0.5200127931922038	0.0				92.35790588579856	46.757697969645136	1.7781158155232701	59.827580619192894	85.9568043290685	118.195678376687	563.537683919373	2186.282319420557	561.7595681038497
PA3744	PA14_15980	0.8220022991477083	0.0	rimM		most stable in SPELL	2909.8846306595797	3481.135804591802	51.207630016880294	734.0372424231108	1706.92855540829	3379.9152403527196	25872.592977242002	12118306.490011012	25821.38534722512
PA3280	PA14_21610	0.6269875698933346	0.0	oprO			310.61979136735454	1975.8626277107105	0.958743936873866	29.8992129551228	58.949202485749204	109.383434230949	25103.3138307831	3904033.1235838737	25102.355086846226
PA1629	PA14_43440	0.7593385295336121	0.0				52.03302111248385	63.53732194496861	0.770311806520402	26.9145687197361	39.376828878514296	59.84604764919301	1270.07624071429	4036.9912799385897	1269.3059289077696
PA1985	PA14_38825	0.5230061926767285	0.0	pqqA		least stable in SPELL	89.65689532136281	304.3124285870656	0.0293474213233603	5.38248851660903	18.55021139357489	60.6197004595792	4697.37356293802	92606.0541925579	4697.344215516697
PA4027	PA14_11740	0.7756461551898778	0.0				206.61430626362844	299.9764645820512	5.98856033800822	81.0551534179052	137.05894939162098	211.42311216819698	4068.395242580629	89985.87930314663	4062.406682242621
PA0042	PA14_00530	0.6557174324588146	0.0				95.25324615723777	73.0467756842835	0.9704479433790079	55.2374666364217	73.79948622299021	114.688703088992	741.8799009029359	5335.831437870032	740.9094529595569
PA1327	PA14_47090	0.8344872480895348	0.0		most stable	most stable in counts	466.9923887929592	627.017590319562	2.8155697309283503	126.448261995237	249.093419701839	529.930334760523	5241.69105772931	393151.0585701501	5238.875487998382
PA0228	PA14_02790	0.6474158419362405	0.0	pcaF			108.73552176831383	546.9021917187506	0.8310151068512209	31.2876048594732	51.8606333408669	80.5221117674706	12319.442603619	299102.00730677304	12318.611588512149
PA3420	PA14_19850	0.8261525315112064	0.0		most stable	most stable in counts	97.28989447705811	154.0505185448848	0.958743936873866	29.0025227327541	51.272717969884006	115.82321083308901	2847.28786384642	23731.562263947893	2846.329119909546
PA0578	PA14_07550	0.8533889885813543	0.0		most stable	most stable in both	287.5690684708719	387.15705650837083	10.5621298102991	64.3185533826393	125.303818507082	385.29928316866403	3645.0397066015294	149890.58640422585	3634.47757679123
PA3344	PA14_20810	0.8599742775656509	0.0	recQ	most stable	most stable in counts	817.2732043642952	553.3464929401408	115.073059660284	434.223698538905	689.143127298364	1009.61140664983	3969.1207543979604	306192.3412491533	3854.0476947376765
PA5173	PA14_68350	0.5802877865600877	0.0	arcC			3028.332254875147	5052.3340227452945	31.13772443237589	485.66436563953204	1332.7809632767699	3437.89875243167	46414.6945676971	25526079.07738965	46383.55684326473
PA0028	PA14_00320	0.5407998840578851	0.0				67.36637683171804	64.17720173857809	0.770311806520402	22.8176016764244	47.34274087259421	89.7947172812287	480.90462878250605	4118.713222994151	480.13431697598566
PA5158	PA14_68120	0.5348997831770634	0.0				118.7662372920297	92.65649915155258	7.14536558015678	63.1782586211699	93.0244767271245	156.345079380985	1146.82475796278	8585.226835021664	1139.6793923826233
PA4545	PA14_60230	0.8495488035456313	0.0	comL	most stable	most stable in both	983.1336138171439	1073.8030705151048	19.650910197353106	311.632367499125	669.597912131092	1242.4739673132199	16244.6807760732	1153053.034247667	16225.029865875847
PA4391	PA14_57070	0.5371484746966638	0.0				126.70905755410696	92.24308229325963	7.622375101836178	68.4664103920949	105.48196316924	164.961839030654	1074.73302063233	8508.786230961068	1067.1106455304937
PA1651	PA14_43160	0.07405658718810172	5.8788655472403824e-08		least stable	least stable in counts	170.07062369223186	110.42421264325952	18.3079572461146	89.57053646848341	143.029236711916	215.833983958319	839.124778064055	12193.506737883796	820.8168208179404
PA3661	PA14_17000	0.7406922316405051	0.0				57.11731344384964	105.89783823085492	0.15636280399316502	8.482466969407671	19.719830905058306	55.487730946322095	1441.6863234235998	11214.352141968317	1441.5299606196065
PA5366	PA14_70810	0.5043874972970683	0.0	pstB			285.2157191584512	333.44994507146896	25.393594621656604	110.436537415477	167.801561547829	327.38078637225	2741.75675555231	111188.86586816567	2716.3631609306535
PA4045	PA14_11530	0.7773246370230412	0.0				176.30412932684712	175.05136061892603	2.25905937434191	68.6890932903336	121.78931906916901	225.014005605339	1610.1611938309802	30642.978854537287	1607.9021344566384
PA2984	PA14_25480	0.8606256186588305	0.0		most stable	most stable in counts	125.29611216851838	100.47192872890982	0.692848612027999	55.8524120520823	93.4092737457041	165.151613445951	695.2679179349202	10094.608462507134	694.5750693228922
PA4272	PA14_08740	0.8688590526517862	0.0	rplJ	most stable	most stable in both	7429.622151967476	10333.958071467117	60.1866907100708	1120.57233248795	3701.182409918979	9287.691248745909	69103.6736031535	106790689.42284039	69043.48691244342
PA0003	PA14_00030	0.8356241785835811	0.0	recF	most stable	most stable in counts	1373.0798407826258	1167.0897381931068	104.725079672728	603.422200996878	1042.82940348577	1816.1136390114896	11303.042035190601	1362098.4569956544	11198.316955517874
PA2358	PA14_34170	0.34116024402280903	6.786649940293847e-146				67.51857122743597	188.30294916115773	0.23878860549610997	10.267328209391	22.2836507000144	46.400581861145604	1942.2356905943107	35458.00066278955	1941.9969019888144
PA4127	PA14_10590	0.6707032740904866	0.0	hpcG			52.826426250493995	52.417950647077426	0.8310151068512209	16.7881039903127	33.1624344505477	76.2660741576518	615.029867400271	2747.6415500394446	614.1988522934198
PA0280	PA14_03650	0.5373802969428649	0.0	cysA		most stable in SPELL	335.8568188024566	552.3383254996562	15.4272275850664	103.36536349572701	175.60881489212605	314.616607205169	6022.83876878175	305077.6258157642	6007.411541196684
PA1848	PA14_40620	0.5691020840209072	0.0				41.77219549236366	39.38715850988801	0.770311806520402	19.78975183973	30.6363390800641	45.9511146624113	359.476099858507	1551.3482554830434	358.7057880519866
PA2811	PA14_27780	0.6546343638285289	0.0				256.8581930742535	211.78054784070358	11.7774819829544	125.64671520712999	195.52214673527	302.906233021628	1928.09274585077	44851.00044370854	1916.3152638678155
PA4753	PA14_62880	0.8288329107818035	0.0		most stable	most stable in counts	446.83839213586754	508.6946645593219	31.62434987920511	132.043095576736	254.34794918171798	567.677116597472	4857.95505510632	258770.26175112103	4826.330705227115
PA1816	PA14_41050	0.6967544831295491	0.0	dnaQ			280.68009550452246	201.20482597134082	52.464191585001295	150.467520567095	244.117324294555	328.844893552252	1473.4491289847301	40483.38199415755	1420.9849373997288
PA4461	PA14_57930	0.805217734666655	0.0	lptB			947.8902880900039	837.1967151886397	99.3693211136483	454.43611066296	748.696328674185	1196.65899422165	9003.655923635459	700898.3399226483	8904.28660252181
PA4532	PA14_58810	0.6168842254119163	0.0				168.63925694512673	158.54280898430028	9.01088885615301	85.7988402366214	120.567174047927	184.795608141665	1573.72158827488	25135.822280632325	1564.710699418727
PA4667	PA14_61720	0.7819419216754262	0.0			most stable in SPELL	881.5198274762458	593.2999495525573	106.06473623311199	505.37317481130685	788.3168340286189	1090.6159661833801	6083.15233609162	352004.8301390671	5977.087599858508
PA0877	PA14_52920	0.2797516106394051	9.32345962391413e-97				93.11227764786793	74.10405739145622	2.73419261012388	49.12270675512771	77.3528235397609	111.629372072549	624.821614883325	5491.411321876238	622.0874222732011
PA1322	PA14_47140	0.8291716389206897	0.0		most stable	most stable in counts	94.69755214578117	118.26012859957198	1.51590264981439	30.816689581904697	55.48145691127629	97.9145170826103	890.607305479854	13985.458016387303	889.0914028300396
PA1741	PA14_42020	0.31364758047032354	2.0081571090434892e-122				96.03328117328957	119.69539941995714	0.903878411959282	51.2599581661726	76.809800664058	116.418088504244	2556.49820092637	14326.988642303077	2555.5943225144106
PA1406	PA14_46260	0.6303752258156075	0.0				65.12802683644651	33.82041820106356	1.72987357957644	41.8653632920712	57.63280216792	81.9731862432817	256.825959776969	1143.8206872948313	255.09608619739257
PA5172	PA14_68340	0.6474881642067623	0.0	arcB			7404.110120720935	13004.696559641568	32.8675980119524	783.638129125664	2459.00870940096	7493.1870482081	103396.56226257	169122132.60835326	103363.69466455805
PA4743	PA14_62740	0.8255656858299488	0.0	rbfA	most stable	most stable in counts	248.075304091575	263.1919748100309	12.321832916470196	88.73712109165291	162.776788787004	329.666652092208	2605.4246981941897	69270.01560440393	2593.1028652777195
PA4231	PA14_09210	0.6785608796444251	0.0	pchA			1721.7034600070108	4329.946169378621	5.70652860897032	70.1569420425004	182.43928121168202	716.196820960915	29438.9368438073	18748433.82971659	29433.23031519833
PA2806	PA14_27850	0.2615102286553351	2.3428590164295492e-84				188.71583049489232	280.16720067746877	11.7774819829544	65.4073427478178	106.978533633006	172.60039699410598	2287.42481326959	78493.66033544905	2275.6473312866356
PA5435	PA14_71720	0.7268209592733913	0.0				2839.4707606242496	2857.9398550140777	129.60337852507	821.089570667545	1949.6974565330106	3914.43789020166	29149.0399373848	8167820.214877888	29019.436558859732
PA2446	PA14_32985	0.2963424794394083	6.950490348946703e-109	gcvH2			247.8788415521948	387.0589400671366	2.3626990489657502	49.7339141629379	115.066506017259	266.845566676793	3178.1174063027	149814.62308589523	3175.7547072537345
PA0101	PA14_01230	0.5046270223948329	0.0				166.84940322201186	134.1322039079375	7.60870481196043	77.2313443008795	124.22214202208099	222.209764061402	1176.0379100212801	17991.448125200528	1168.4292052093197
PA5343	PA14_70550	0.6867514565206988	0.0			most stable in SPELL	169.71678371273862	115.52894793723064	0.770311806520402	93.87376928567949	143.387594096265	217.295929098575	1135.14455991095	13346.937811483347	1134.3742481044296
PA2009	PA14_38510	0.5785962029987527	0.0	hmgA			955.1173122559054	1179.9043373845766	0.209768480626356	197.49775373837898	529.155993692051	1259.36946183687	11501.2010628873	1392174.2453789366	11500.991294406673
PA0113	PA14_01380	0.663376273282396	0.0				172.8315676635803	334.94739270989174	1.79597908609909	48.8544148672174	85.57487819858349	163.03268107468	4307.62533969736	112189.75588315444	4305.829360611261
PA4187	PA14_09740	0.8525233334125778	0.0		most stable	most stable in counts	49.760306401366215	51.99818258755416	0.8310151068512209	18.308767454111802	32.5486527804779	53.3593509832535	337.439312222532	2703.8109924086207	336.6082971156808
PA3229	PA14_22420	0.17367066374558104	1.7237204769649897e-37		least stable	least stable in counts	785.2779031240682	2605.909834043426	0.320720089714215	23.735710086528506	43.6796030811076	228.512442145805	29821.3307914873	6790766.063164237	29821.010071397584
PA5082	PA14_67130	0.38249860435493394	6.199888712184811e-186	dguC		least stable in SPELL	192.75177779388463	666.2841891345533	1.72987357957644	53.134906916961405	83.5029770859702	135.797248902955	11694.9787807626	443934.62069068925	11693.248907183024
PA4208	PA14_09500	0.7888136857490792	0.0	opmD			238.04148808840776	435.1486631245937	0.6414401794284289	45.765551278537906	85.42960603526171	276.12301745787397	6897.1932749664	189354.35901912116	6896.551834786972
PA3410	PA14_19990	0.2749569487432444	2.1013156442745453e-93	hasI			88.42544228583289	155.7511401986328	1.2446338775774	15.8575695371429	39.421230994549	91.64558995322241	1691.2279968035	24258.41767317417	1689.9833629259226
PA3773	PA14_15270	0.8903250259231948	0.0		most stable	most stable in counts	24.575723597542655	44.31310809536851	0.5171387183326049	3.8180555413097204	8.4099321695623	19.4717329708906	348.531835769704	1963.6515490718143	348.0146970513714
PA1765	PA14_41740	0.7671964061583368	0.0				106.81055881758023	88.06058011563894	5.631139461856692	50.0938265944101	81.6933632592289	136.730347199886	884.7391389341631	7754.665770302865	879.1079994723063
PA5155	PA14_68090	0.5854175431075122	0.0				111.50245634274414	153.4120220631262	3.7664097978575097	41.4889761570015	73.50120369640459	125.416958853946	2176.84056717909	23535.248513497118	2173.0741573812325
PA1636	PA14_43350	0.6730117956789295	0.0	kdpD			210.1846682934849	199.24038549385298	2.01875693355055	103.853333730161	165.443930158952	258.860192488	2114.24923327709	39696.73121173914	2112.230476343539
PA1829	PA14_40880	0.5014036877937526	0.0				302.6349458900863	511.8989488857325	18.3680349500154	136.418531895516	211.27889936929	334.662989546315	11097.1118847329	262040.5338703178	11078.743849782884
PA1921	PA14_39660	0.5204515698003414	0.0				63.715604189666244	178.14014964583848	0.209768480626356	7.83291248207399	17.6130711163433	45.7245624561689	2146.5087061648	31733.912915841727	2146.298937684174
PA4155	PA14_10210	0.6826983961524725	0.0				94.91772481878624	225.5401518403634	0.903878411959282	14.378919096074199	29.0568168698702	94.6749802113751	2798.41443935767	50868.360092174174	2797.5105609457105
PA2680	PA14_29460	0.7232297068192852	0.0			least stable in SPELL	32.471330352982626	36.00973068439849	1.72987357957644	13.910777109357099	21.66663392641989	35.7317355827025	471.874331049227	1296.7007039629102	470.14445746965055
PA2821	PA14_27580	0.2580534902094626	4.0899928285136756e-82				250.42725621800176	244.16565003472064	37.226396487501795	132.57733673546002	195.10705738983398	271.606637619252	2245.2070504798103	59616.864656877675	2207.9806539923084
PA5448	PA14_71920	0.3865970284792327	3.110121853326417e-190	wbpY			239.6652147789485	226.81879286495638	10.9606521861752	156.34278908146098	196.297192971827	274.19111241824197	5796.692477797978	51446.76479671599	5785.731825611803
PA3168	PA14_23260	0.8268625859230857	0.0	gyrA	most stable	most stable in both	3143.16792581774	1905.700345960663	421.64307346608285	1751.79971373603	2949.97814439713	4087.64839996152	15917.630430182	3631693.808594591	15495.987356715917
PA1403	PA14_46290	0.6832505809772134	0.0				48.69116170169969	35.41356596580192	0.313330092404152	23.6527385967294	41.8918671810058	66.86482500040279	351.31101307353106	1254.1206544142042	350.9976829811269
PA5384	PA14_71110	0.8752727810385079	0.0	hocS	most stable	most stable in counts	20.77920489554373	40.62491856469118	0.18664561718885395	3.04963614309869	6.42275572212906	16.2175553417919	421.3277023508701	1650.38400838779	421.14105673368124
PA4309	PA14_56000	0.6204794501137659	0.0	pctA			886.1340225745919	946.1710769515364	1.6540198102214798	356.61952015580397	619.913416865776	1084.17627828968	12214.050457463898	895239.7068596302	12212.396437653677
PA3102	PA14_24010	0.6636959843740452	0.0	xcpS			243.4366931210487	140.91381659180934	10.3792414774586	155.73473683793	206.90291481014998	296.633635813064	1145.4201851404598	19856.70370647008	1135.0409436630011
PA2717	PA14_29020	0.8228368891680774	0.0	cpo	most stable	most stable in counts	174.83198127901576	251.09196051960564	3.41806135056524	35.2268009494666	89.6806782749911	194.959239386956	1849.09094922203	63047.1726375792	1845.6728878714648
PA3789	PA14_15080	0.4724411016529878	1.2706841488518027e-295				285.39853601327854	270.51618177301947	13.7048857207077	115.61960186400499	204.513750772365	350.02462248009397	2075.4887342063503	73179.00460105331	2061.7838484856425
PA4091	PA14_11000	0.763124488750365	0.0	hpaA			87.05843670066854	90.02258499531557	0.8310151068512209	37.3846979162206	55.7674540971114	99.23336005656141	1025.91824780504	8104.065809238816	1025.0872326981887
PA0641	PA14_08300	0.5388878164004807	0.0				1842.3294776353962	6402.271231258111	0.0871953139390681	256.307351294688	635.541056316309	1503.86259067285	120284.2816305	40989076.91859525	120284.19443518606
PA0273	PA14_03550	0.8663334155837416	0.0		most stable	most stable in counts	29.44720327855294	45.78895615122218	0.692848612027999	7.287872294508411	13.140410331516302	26.55067512269401	376.96772975753	2096.6285054185473	376.274881145502
PA3964	PA14_12590	0.4237181865052347	4.436207688165184e-232			least stable in SPELL	60.34891819298419	366.4075643999492	0.665395593112025	17.992616728864	28.7921720263024	50.1150486782102	10372.7574749833	134254.50324950292	10372.092079390188
PA0564	PA14_07340	0.5655102503599004	0.0				68.7957791658161	33.73618822771861	3.17151390742858	46.34672635465	61.515799524882	84.8300159166561	276.77977273223	1138.1303961360595	273.60825882480145
PA4440	PA14_57680	0.7531027862306591	0.0				180.9260992639945	99.87189429793968	11.7774819829544	110.07715910293001	157.81254077364702	230.40632910125598	827.237782275251	9974.395270658835	815.4603002922966
PA0478	PA14_06250	0.1922230011717198	1.0902181400742026e-45		least stable	least stable in both	49.453713507707874	45.70005108573268	0.665395593112025	26.5458565726527	38.42736667490721	57.8044905512556	570.291954835138	2088.494669238577	569.6265592420259
PA3412	PA14_19960	-0.11933528253740193	2.003806061263456e-18		least stable	least stable in both	190.30653893316762	710.1350223238142	0.6414401794284289	12.0141888136604	21.03420987152069	37.0668877117556	6928.26439002564	504291.749930844	6927.622949846212
PA1907	PA14_39860	0.7695513075762823	0.0				63.909001655705204	77.6603000570116	0.209768480626356	14.7450016822333	30.2038226455268	81.1151260853362	588.021073483125	6031.122204945075	587.8113050024986
PA3965	PA14_12570	0.6435297087273053	0.0				158.27558855318674	167.5373335962447	17.1709926246005	75.514781263123	119.02783615095301	198.17425572814201	2856.4916147892104	28068.758148539386	2839.32062216461
PA0874	PA14_52960	0.28797292193745583	1.1552840238422005e-102				47.108240927164964	90.05731614700086	0.8310151068512209	13.446778553642002	23.252467063257107	42.7010571455603	897.1449395356599	8110.320191600862	896.3139244288087
PA4464	PA14_57960	0.6480322972301754	0.0	ptsN			1916.313472015772	2413.32914021383	43.717759388744796	590.613913994785	1148.06470298253	2286.1867910930605	19441.0878502159	5824157.539005225	19397.370090827153
PA2024	PA14_38340	0.7261669400831708	0.0				301.9038013182504	836.1712398167547	0.209768480626356	34.2769972692092	67.9476048757054	234.9643988009	8257.07347494192	699182.3422966887	8256.863706461294
PA1926	PA14_39610	0.8078747695293906	0.0				302.01515465570907	242.33560760315635	0.209768480626356	167.89413187147198	246.53815076549702	359.252498654869	2965.37794949763	58726.54671239097	2965.168181017004
